,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,69.64,73.0,8.05,5954718.0,CA,-101.865,54.7682,75.0,1685739602.0
1,Severo-Kuril'sk,39.4,96.0,16.98,2121385.0,RU,156.125,50.6789,100.0,1685739605.0
2,Codrington,52.09,94.0,2.1,2171099.0,AU,141.9667,-38.2667,100.0,1685739607.0
3,Bredasdorp,56.55,62.0,9.26,1015776.0,ZA,20.0403,-34.5322,37.0,1685739610.0
4,Kindersley,69.82,56.0,6.91,5992154.0,CA,-109.1682,51.4668,75.0,1685739612.0
5,Kavieng,82.04,76.0,7.05,2094342.0,PG,150.7967,-2.5744,100.0,1685739614.0
6,Brae,48.43,77.0,7.65,2654970.0,GB,-1.353,60.3964,4.0,1685739616.0
7,Hithadhoo,81.23,74.0,5.06,1282256.0,MV,73.0833,-0.6,100.0,1685739619.0
8,Ponta Delgada,66.92,77.0,11.5,3372783.0,PT,-25.6667,37.7333,75.0,1685739622.0
9,Kaitangata,46.92,75.0,6.55,2208248.0,NZ,169.8464,-46.2817,75.0,1685739624.0
10,Neiafu,75.88,88.0,4.61,4032420.0,TO,-173.9833,-18.65,75.0,1685739627.0
11,Busselton,56.23,71.0,9.13,2075265.0,AU,115.3333,-33.65,0.0,1685739629.0
12,Kudahuvadhoo,82.27,75.0,18.41,1337607.0,MV,72.8944,2.6708,100.0,1685739631.0
13,Port Macquarie,50.9,98.0,2.77,2152659.0,AU,152.9167,-31.4333,74.0,1685739626.0
14,Jamestown,85.64,28.0,9.22,5122534.0,US,-79.2353,42.097,0.0,1685739458.0
15,Nantucket,64.87,94.0,9.22,4944903.0,US,-70.0995,41.2835,20.0,1685739519.0
16,São João da Barra,73.49,75.0,7.29,3448903.0,BR,-41.0511,-21.6403,0.0,1685739640.0
17,Castlebar,58.59,95.0,5.21,2965654.0,IE,-9.3,53.85,13.0,1685739393.0
18,Katobu,73.4,96.0,3.74,1640972.0,ID,122.5276,-4.9408,76.0,1685739644.0
19,Port Lincoln,56.93,57.0,3.18,2063036.0,AU,135.8667,-34.7333,100.0,1685739646.0
20,Padampur,84.16,42.0,1.81,1260938.0,IN,73.6167,29.6833,0.0,1685739648.0
21,Cayenne,77.04,94.0,2.3,3382160.0,GF,-52.3333,4.9333,75.0,1685739607.0
22,Norman Wells,71.64,17.0,11.5,6089245.0,CA,-126.8329,65.282,20.0,1685739388.0
23,Upernavik,28.76,94.0,13.33,3418910.0,GL,-56.1549,72.7868,100.0,1685739655.0
24,Ushuaia,47.86,71.0,2.3,3833367.0,AR,-68.3,-54.8,40.0,1685739657.0
25,Tasiilaq,33.96,99.0,3.33,3424607.0,GL,-37.6368,65.6145,100.0,1685739659.0
26,Thunder Bay,75.11,60.0,9.22,6166142.0,CA,-89.3168,48.4001,75.0,1685739577.0
27,Provideniya,34.65,87.0,8.84,4031574.0,RU,-173.3,64.3833,100.0,1685739663.0
28,Cap Malheureux,76.69,56.0,19.55,934649.0,MU,57.6142,-19.9842,0.0,1685739665.0
29,West Wendover,72.61,33.0,9.22,5710035.0,US,-114.0733,40.7391,20.0,1685739611.0
30,Tautira,76.87,61.0,4.94,4033557.0,PF,-149.15,-17.7333,45.0,1685739669.0
31,Avarua,77.05,65.0,6.91,4035715.0,CK,-159.775,-21.2078,75.0,1685739671.0
32,Punta Arenas,44.42,81.0,10.36,3874787.0,CL,-70.9167,-53.15,40.0,1685739607.0
33,Ozernovskiy,42.17,84.0,4.9,2122293.0,RU,156.5167,51.5,71.0,1685739676.0
34,Aksu,70.38,30.0,5.08,1529660.0,CN,80.2644,41.1231,100.0,1685739678.0
35,Arrondissement d'Ajaccio,62.58,77.0,3.44,3038333.0,FR,8.9167,42.0,75.0,1685739680.0
36,Cabedelo,81.27,77.0,11.36,3404558.0,BR,-34.8339,-6.9811,23.0,1685739423.0
37,Dikson,33.19,94.0,11.23,1507390.0,RU,80.5464,73.5069,100.0,1685739684.0
38,Hobart,48.69,80.0,6.91,2163355.0,AU,147.3294,-42.8794,75.0,1685739605.0
39,Vestmannaeyjar,46.85,98.0,13.85,3412093.0,IS,-20.2734,63.4427,57.0,1685739689.0
40,Alofi,75.09,94.0,4.61,4036284.0,NU,-169.9187,-19.0595,43.0,1685739691.0
41,Carnarvon,60.28,56.0,17.02,2074865.0,AU,113.6333,-24.8667,0.0,1685739693.0
42,Saint-Philippe,72.99,66.0,12.33,935215.0,RE,55.7679,-21.3585,41.0,1685739695.0
43,Cabra,62.11,73.0,2.33,2520645.0,ES,-4.4421,37.4725,49.0,1685739697.0
44,Feldbach,62.64,95.0,3.89,2779685.0,AT,15.8883,46.9531,100.0,1685739699.0
45,Tual,81.39,79.0,19.13,1623197.0,ID,132.75,-5.6667,50.0,1685739702.0
46,Longyearbyen,33.64,60.0,4.61,2729907.0,SJ,15.6401,78.2186,0.0,1685739704.0
47,Dukat,56.07,35.0,1.48,2125906.0,RU,155.55,62.55,87.0,1685739706.0
48,Jalu,76.73,41.0,8.97,86049.0,LY,21.5482,29.0331,4.0,1685739708.0
49,Vaini,71.76,73.0,9.22,4032243.0,TO,-175.2,-21.2,75.0,1685739710.0
50,Albany,87.4,90.0,2.86,5106841.0,US,-73.9662,42.6001,73.0,1685739516.0
51,Karaton,74.98,92.0,1.3,1630058.0,ID,106.1045,-6.3424,88.0,1685739714.0
52,Saldanha,55.45,89.0,30.11,3361934.0,ZA,17.9442,-33.0117,100.0,1685739717.0
53,Castro,55.2,71.0,4.03,3466704.0,BR,-50.0119,-24.7911,0.0,1685739719.0
54,Inhambane,70.2,83.0,6.71,1045114.0,MZ,35.3833,-23.865,0.0,1685739721.0
55,Mataura,42.64,91.0,5.59,6201424.0,NZ,168.8643,-46.1927,99.0,1685739724.0
56,Puerto Ayora,81.55,87.0,5.01,3652764.0,EC,-90.3518,-0.7393,80.0,1685739726.0
57,Arraial do Cabo,71.46,88.0,12.66,3471451.0,BR,-42.0278,-22.9661,20.0,1685739728.0
58,Obihiro,59.95,84.0,9.64,2128815.0,JP,143.2044,42.9172,61.0,1685739602.0
59,Penzance,52.48,82.0,6.8,2640377.0,GB,-5.5371,50.1186,0.0,1685739733.0
60,Butaritari,83.86,76.0,13.06,2110227.0,KI,172.7902,3.0707,64.0,1685739735.0
61,Rikitea,76.35,75.0,15.46,4030556.0,PF,-134.9692,-23.1203,36.0,1685739676.0
62,Namatanai,80.11,79.0,2.33,2090021.0,PG,152.4333,-3.6667,84.0,1685739739.0
