,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,54.99,92.0,5.91,5954718.0,CA,-101.865,54.7682,5.0,1685530802.0
1,Severo-Kuril'sk,39.42,96.0,7.38,2121385.0,RU,156.125,50.6789,100.0,1685530805.0
2,Codrington,62.01,71.0,17.74,2171099.0,AU,141.9667,-38.2667,55.0,1685530807.0
3,Bredasdorp,60.19,88.0,4.79,1015776.0,ZA,20.0403,-34.5322,100.0,1685530810.0
4,Kindersley,53.62,76.0,6.91,5992154.0,CA,-109.1682,51.4668,20.0,1685530812.0
5,Kavieng,84.6,76.0,9.71,2094342.0,PG,150.7967,-2.5744,84.0,1685530844.0
6,Brae,49.35,82.0,13.65,2654970.0,GB,-1.353,60.3964,100.0,1685530846.0
7,Hithadhoo,83.79,76.0,13.82,1282256.0,MV,73.0833,-0.6,100.0,1685530849.0
8,Ponta Delgada,66.92,82.0,12.66,3372783.0,PT,-25.6667,37.7333,75.0,1685530851.0
9,Kaitangata,45.3,88.0,4.63,2208248.0,NZ,169.8464,-46.2817,44.0,1685530853.0
10,Neiafu,77.38,81.0,15.3,4032420.0,TO,-173.9833,-18.65,73.0,1685530855.0
11,Busselton,62.74,79.0,14.29,2075265.0,AU,115.3333,-33.65,100.0,1685530857.0
12,Kudahuvadhoo,83.37,74.0,13.47,1337607.0,MV,72.8944,2.6708,100.0,1685530859.0
13,Port Macquarie,53.89,61.0,2.57,2152659.0,AU,152.9167,-31.4333,97.0,1685530861.0
14,Jamestown,58.01,92.0,4.61,5122534.0,US,-79.2353,42.097,40.0,1685530864.0
15,Nantucket,53.13,92.0,5.37,4944903.0,US,-70.0995,41.2835,1.0,1685530866.0
16,São João da Barra,66.29,89.0,3.44,3448903.0,BR,-41.0511,-21.6403,100.0,1685530735.0
17,Castlebar,66.07,57.0,6.4,2965654.0,IE,-9.3,53.85,5.0,1685530871.0
18,Katobu,75.4,92.0,6.38,1640972.0,ID,122.5276,-4.9408,92.0,1685530873.0
19,Port Lincoln,60.82,81.0,10.94,2063036.0,AU,135.8667,-34.7333,72.0,1685530875.0
20,Padampur,91.2,34.0,7.56,1260938.0,IN,73.6167,29.6833,59.0,1685530851.0
21,Cayenne,75.24,100.0,0.0,3382160.0,GF,-52.3333,4.9333,0.0,1685530880.0
22,Norman Wells,46.44,93.0,5.75,6089245.0,CA,-126.8329,65.282,75.0,1685530883.0
23,Upernavik,32.63,99.0,4.43,3418910.0,GL,-56.1549,72.7868,100.0,1685530885.0
24,Ushuaia,44.26,76.0,4.61,3833367.0,AR,-68.3,-54.8,20.0,1685530887.0
25,Tasiilaq,39.36,98.0,3.0,3424607.0,GL,-37.6368,65.6145,99.0,1685530890.0
26,Thunder Bay,51.71,82.0,5.75,6166142.0,CA,-89.3168,48.4001,75.0,1685530892.0
27,Provideniya,39.47,78.0,4.34,4031574.0,RU,-173.3,64.3833,56.0,1685530894.0
28,Cap Malheureux,80.47,59.0,3.0,934649.0,MU,57.6142,-19.9842,0.0,1685530896.0
29,West Wendover,65.41,32.0,10.36,5710035.0,US,-114.0733,40.7391,0.0,1685530898.0
30,Tautira,76.62,81.0,21.45,4033557.0,PF,-149.15,-17.7333,95.0,1685530900.0
31,Avarua,69.85,68.0,4.61,4035715.0,CK,-159.775,-21.2078,75.0,1685530903.0
32,Punta Arenas,42.91,75.0,5.75,3874787.0,CL,-70.9167,-53.15,20.0,1685530797.0
33,Ozernovskiy,39.02,96.0,2.26,2122293.0,RU,156.5167,51.5,100.0,1685530907.0
34,Aksu,85.57,12.0,5.08,1529660.0,CN,80.2644,41.1231,100.0,1685530833.0
35,Arrondissement d'Ajaccio,69.78,69.0,9.22,3038333.0,FR,8.9167,42.0,100.0,1685530911.0
36,Cabedelo,77.67,84.0,10.29,3404558.0,BR,-34.8339,-6.9811,84.0,1685530913.0
37,Dikson,32.2,97.0,7.27,1507390.0,RU,80.5464,73.5069,100.0,1685530916.0
38,Hobart,52.65,88.0,6.91,2163355.0,AU,147.3294,-42.8794,75.0,1685530918.0
39,Vestmannaeyjar,47.39,87.0,16.11,3412093.0,IS,-20.2734,63.4427,75.0,1685530925.0
40,Alofi,66.09,100.0,1.14,4036284.0,NU,-169.9187,-19.0595,90.0,1685530830.0
41,Carnarvon,72.45,63.0,11.12,2074865.0,AU,113.6333,-24.8667,0.0,1685530929.0
42,Saint-Philippe,78.39,79.0,8.97,935215.0,RE,55.7679,-21.3585,44.0,1685530932.0
43,Cabra,71.76,45.0,6.49,2520645.0,ES,-4.4421,37.4725,2.0,1685530934.0
44,Feldbach,68.58,92.0,3.85,2779685.0,AT,15.8883,46.9531,100.0,1685530936.0
45,Tual,81.95,83.0,21.72,1623197.0,ID,132.75,-5.6667,35.0,1685530938.0
46,Longyearbyen,35.44,80.0,3.44,2729907.0,SJ,15.6401,78.2186,75.0,1685530940.0
47,Dukat,49.73,64.0,5.14,2125906.0,RU,155.55,62.55,57.0,1685530942.0
48,Jalu,103.03,11.0,10.18,86049.0,LY,21.5482,29.0331,79.0,1685530945.0
49,Vaini,77.16,88.0,9.22,4032243.0,TO,-175.2,-21.2,75.0,1685530947.0
50,Albany,53.17,71.0,1.99,5106841.0,US,-73.9662,42.6001,4.0,1685530851.0
51,Karaton,78.8,78.0,2.57,1630058.0,ID,106.1045,-6.3424,69.0,1685530951.0
52,Saldanha,60.85,81.0,1.25,3361934.0,ZA,17.9442,-33.0117,67.0,1685530953.0
53,Castro,55.29,96.0,2.48,3466704.0,BR,-50.0119,-24.7911,100.0,1685530852.0
54,Inhambane,82.0,58.0,11.99,1045114.0,MZ,35.3833,-23.865,40.0,1685530958.0
55,Mataura,47.66,86.0,4.54,6201424.0,NZ,168.8643,-46.1927,69.0,1685530960.0
56,Puerto Ayora,76.55,97.0,11.01,3652764.0,EC,-90.3518,-0.7393,100.0,1685530962.0
57,Arraial do Cabo,67.86,100.0,9.22,3471451.0,BR,-42.0278,-22.9661,100.0,1685530964.0
58,Obihiro,60.21,61.0,8.57,2128815.0,JP,143.2044,42.9172,3.0,1685530855.0
59,Penzance,56.43,71.0,11.5,2640377.0,GB,-5.5371,50.1186,75.0,1685530968.0
60,Butaritari,83.7,72.0,6.38,2110227.0,KI,172.7902,3.0707,29.0,1685530970.0
61,Rikitea,76.98,86.0,26.19,4030556.0,PF,-134.9692,-23.1203,100.0,1685530876.0
62,Namatanai,80.92,84.0,9.15,2090021.0,PG,152.4333,-3.6667,67.0,1685530975.0
63,Isangel,74.5,74.0,11.36,2136825.0,VU,169.2667,-19.55,99.0,1685530977.0
64,Saint George,63.0,27.0,0.0,5546220.0,US,-113.5841,37.1041,0.0,1685530812.0
65,Kruisfontein,60.37,72.0,11.25,986717.0,ZA,24.7314,-34.0033,97.0,1685530981.0
66,Mwinilunga,84.92,30.0,3.2,902620.0,ZM,24.4293,-11.7358,85.0,1685530983.0
67,Port Alfred,69.19,71.0,4.0,964432.0,ZA,26.891,-33.5906,58.0,1685530985.0
68,Marzuq,90.59,28.0,10.0,72181.0,YE,46.4667,14.4,48.0,1685530988.0
69,Puerto Escondido,82.04,79.0,6.82,3520994.0,MX,-97.0667,15.85,69.0,1685530990.0
70,Sivaki,50.83,86.0,6.35,2016477.0,RU,126.75,52.6333,92.0,1685530992.0
71,Yellowknife,50.52,62.0,5.99,6185377.0,CA,-114.3525,62.456,40.0,1685530877.0
72,Canchungo,80.73,62.0,7.78,2373951.0,GW,-16.0333,12.0672,100.0,1685530996.0
73,Östersund,45.05,36.0,19.57,2685750.0,SE,14.6357,63.1792,20.0,1685530947.0
74,Fort Nelson,44.94,63.0,5.75,5955902.0,CA,-122.7002,58.8053,75.0,1685531001.0
75,Castelo Branco,75.0,58.0,2.46,2269514.0,PT,-7.4909,39.8222,31.0,1685531003.0
76,Black River,77.76,89.0,4.9,3491355.0,JM,-77.8487,18.0264,100.0,1685531005.0
77,Atuona,80.29,78.0,14.5,4020109.0,PF,-139.0333,-9.8,45.0,1685531012.0
78,Birao,100.53,27.0,2.71,240210.0,CF,22.7882,10.2849,13.0,1685531014.0
79,Ekhabi,34.34,97.0,9.01,2122614.0,RU,142.9671,53.5102,100.0,1685531016.0
80,Barrow,32.02,93.0,9.22,5880054.0,US,-156.7887,71.2906,100.0,1685531019.0
81,Hilo,70.47,94.0,7.0,5855927.0,US,-155.09,19.7297,100.0,1685530811.0
82,Mehamn,42.75,87.0,5.75,778707.0,NO,27.8492,71.0357,75.0,1685531023.0
83,Shingū,64.26,83.0,1.12,1847947.0,JP,135.9833,33.7333,68.0,1685531025.0
84,George Town,91.35,62.0,8.05,1735106.0,MY,100.3354,5.4112,20.0,1685530983.0
85,Russell,64.76,94.0,0.0,4047434.0,US,-85.1999,32.3502,0.0,1685531029.0
86,Sidhi,104.79,13.0,11.25,1256369.0,IN,81.8833,24.4167,37.0,1685531031.0
87,Laramie,45.16,74.0,8.37,5830062.0,US,-105.5911,41.3114,3.0,1685530804.0
88,Bluff,52.43,82.0,11.23,2206939.0,NZ,168.3333,-46.6,92.0,1685531036.0
89,Bayir,72.12,53.0,8.19,304183.0,TR,28.2167,37.2687,13.0,1685531038.0
90,Vila Velha,67.95,95.0,2.3,3445026.0,BR,-40.2925,-20.3297,75.0,1685530838.0
91,Kapaa,71.08,87.0,11.9,5848280.0,US,-159.319,22.0752,10.0,1685531042.0
92,Margate,55.71,78.0,15.01,2643044.0,GB,1.3862,51.3813,34.0,1685530914.0
93,Kamaishi,55.69,79.0,7.9,2112444.0,JP,141.8833,39.2667,59.0,1685531046.0
94,Stăncuţa,79.14,34.0,12.19,666309.0,RO,27.8333,44.9,15.0,1685531048.0
95,Ankang,71.92,94.0,2.95,1789065.0,CN,109.0172,32.68,100.0,1685531051.0
96,Port Elizabeth,67.32,65.0,13.8,964420.0,ZA,25.5701,-33.918,0.0,1685530789.0
97,Morant Bay,82.02,86.0,7.11,3489440.0,JM,-76.4093,17.8815,100.0,1685531055.0
98,São Miguel,77.77,80.0,12.33,3388304.0,BR,-35.3667,-5.4667,64.0,1685531058.0
99,Guerrero Negro,58.03,80.0,17.31,4021858.0,MX,-114.0611,27.9769,11.0,1685531060.0
100,Husavik,51.24,59.0,1.52,2629833.0,IS,-17.3389,66.0449,8.0,1685530923.0
101,Ahipara,56.8,83.0,6.62,2194098.0,NZ,173.1667,-35.1667,37.0,1685531064.0
102,Saint Paul Harbor,42.31,87.0,3.44,5866583.0,US,-152.4072,57.79,100.0,1685531066.0
103,Mahébourg,79.09,61.0,6.91,934322.0,MU,57.7,-20.4081,40.0,1685531068.0
104,Mount Isa,51.57,50.0,0.0,2065594.0,AU,139.5,-20.7333,0.0,1685530859.0
