,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,69.64,88.0,3.44,5954718.0,CA,-101.865,54.7682,100.0,1685818802.0
1,Severo-Kuril'sk,39.42,94.0,36.44,2121385.0,RU,156.125,50.6789,100.0,1685818805.0
2,Codrington,49.77,93.0,9.78,2171099.0,AU,141.9667,-38.2667,100.0,1685818808.0
3,Bredasdorp,54.95,73.0,9.62,1015776.0,ZA,20.0403,-34.5322,100.0,1685818810.0
4,Kindersley,66.22,88.0,10.36,5992154.0,CA,-109.1682,51.4668,100.0,1685818627.0
5,Kavieng,82.24,73.0,3.87,2094342.0,PG,150.7967,-2.5744,100.0,1685818814.0
6,Brae,50.97,86.0,8.63,2654970.0,GB,-1.353,60.3964,25.0,1685818817.0
7,Hithadhoo,82.69,74.0,6.69,1282256.0,MV,73.0833,-0.6,100.0,1685818819.0
8,Ponta Delgada,68.72,83.0,5.75,3372783.0,PT,-25.6667,37.7333,20.0,1685818822.0
9,Kaitangata,42.4,86.0,4.72,2208248.0,NZ,169.8464,-46.2817,100.0,1685818825.0
10,Neiafu,74.08,78.0,0.0,4032420.0,TO,-173.9833,-18.65,75.0,1685818828.0
11,Busselton,62.91,64.0,21.07,2075265.0,AU,115.3333,-33.65,100.0,1685818830.0
12,Kudahuvadhoo,82.47,79.0,14.2,1337607.0,MV,72.8944,2.6708,100.0,1685818832.0
13,Port Macquarie,55.89,94.0,3.33,2152659.0,AU,152.9167,-31.4333,68.0,1685818835.0
14,Jamestown,76.15,50.0,13.8,5122534.0,US,-79.2353,42.097,0.0,1685818703.0
15,Nantucket,51.87,87.0,26.46,4944903.0,US,-70.0995,41.2835,100.0,1685818666.0
16,São João da Barra,78.89,59.0,10.69,3448903.0,BR,-41.0511,-21.6403,0.0,1685818841.0
17,Castlebar,63.59,72.0,5.44,2965654.0,IE,-9.3,53.85,0.0,1685818844.0
18,Katobu,74.68,97.0,4.43,1640972.0,ID,122.5276,-4.9408,100.0,1685818846.0
19,Port Lincoln,60.73,46.0,6.06,2063036.0,AU,135.8667,-34.7333,100.0,1685818848.0
20,Padampur,89.76,32.0,4.34,1260938.0,IN,73.6167,29.6833,35.0,1685818850.0
21,Cayenne,80.64,83.0,0.0,3382160.0,GF,-52.3333,4.9333,75.0,1685818808.0
22,Norman Wells,62.64,48.0,10.36,6089245.0,CA,-126.8329,65.282,20.0,1685818854.0
23,Upernavik,30.4,70.0,13.42,3418910.0,GL,-56.1549,72.7868,12.0,1685818857.0
24,Ushuaia,40.66,81.0,2.3,3833367.0,AR,-68.3,-54.8,0.0,1685818859.0
25,Tasiilaq,32.16,97.0,3.51,3424607.0,GL,-37.6368,65.6145,40.0,1685818861.0
26,Thunder Bay,78.71,50.0,12.66,6166142.0,CA,-89.3168,48.4001,75.0,1685818848.0
27,Provideniya,38.44,77.0,1.21,4031574.0,RU,-173.3,64.3833,93.0,1685818865.0
28,Cap Malheureux,72.46,72.0,1.01,934649.0,MU,57.6142,-19.9842,27.0,1685818868.0
29,West Wendover,69.01,28.0,4.61,5710035.0,US,-114.0733,40.7391,20.0,1685818870.0
30,Tautira,77.14,73.0,6.46,4033557.0,PF,-149.15,-17.7333,18.0,1685818872.0
31,Avarua,71.65,68.0,3.44,4035715.0,CK,-159.775,-21.2078,20.0,1685818874.0
32,Punta Arenas,41.11,81.0,14.97,3874787.0,CL,-70.9167,-53.15,100.0,1685818876.0
33,Ozernovskiy,40.44,88.0,22.41,2122293.0,RU,156.5167,51.5,100.0,1685818879.0
34,Aksu,72.25,29.0,8.9,1529660.0,CN,80.2644,41.1231,100.0,1685818826.0
35,Arrondissement d'Ajaccio,67.98,60.0,3.44,3038333.0,FR,8.9167,42.0,0.0,1685818715.0
36,Cabedelo,84.87,73.0,15.23,3404558.0,BR,-34.8339,-6.9811,12.0,1685818885.0
37,Dikson,30.61,94.0,5.32,1507390.0,RU,80.5464,73.5069,100.0,1685818887.0
38,Hobart,37.2,90.0,9.22,2163355.0,AU,147.3294,-42.8794,0.0,1685818624.0
39,Vestmannaeyjar,48.47,78.0,10.45,3412093.0,IS,-20.2734,63.4427,100.0,1685818891.0
40,Alofi,71.49,100.0,5.75,4036284.0,NU,-169.9187,-19.0595,100.0,1685818894.0
41,Carnarvon,62.04,42.0,10.13,2074865.0,AU,113.6333,-24.8667,0.0,1685818896.0
42,Saint-Philippe,72.99,77.0,15.64,935215.0,RE,55.7679,-21.3585,41.0,1685818898.0
43,Cabra,70.81,51.0,4.63,2520645.0,ES,-4.4421,37.4725,96.0,1685818900.0
44,Feldbach,60.49,79.0,2.1,2779685.0,AT,15.8883,46.9531,1.0,1685818902.0
45,Tual,81.18,81.0,16.37,1623197.0,ID,132.75,-5.6667,33.0,1685818904.0
46,Longyearbyen,35.44,69.0,2.3,2729907.0,SJ,15.6401,78.2186,0.0,1685818906.0
47,Dukat,52.05,61.0,1.32,2125906.0,RU,155.55,62.55,94.0,1685818909.0
48,Jalu,86.2,24.0,11.5,86049.0,LY,21.5482,29.0331,69.0,1685818911.0
49,Vaini,68.16,88.0,5.75,4032243.0,TO,-175.2,-21.2,20.0,1685818913.0
50,Albany,60.12,80.0,3.36,5106841.0,US,-73.9662,42.6001,100.0,1685818617.0
51,Karaton,75.13,94.0,1.25,1630058.0,ID,106.1045,-6.3424,36.0,1685818917.0
52,Saldanha,53.65,75.0,10.18,3361934.0,ZA,17.9442,-33.0117,6.0,1685818919.0
53,Castro,69.1,56.0,4.88,3466704.0,BR,-50.0119,-24.7911,0.0,1685818922.0
54,Inhambane,77.0,83.0,13.82,1045114.0,MZ,35.3833,-23.865,0.0,1685818924.0
55,Mataura,42.78,98.0,5.08,6201424.0,NZ,168.8643,-46.1927,100.0,1685818926.0
