,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,67.84,88.0,4.61,5954718.0,CA,-101.865,54.7682,100.0,1685822402.0
1,Severo-Kuril'sk,39.04,95.0,32.88,2121385.0,RU,156.125,50.6789,100.0,1685822405.0
2,Codrington,49.57,93.0,10.04,2171099.0,AU,141.9667,-38.2667,100.0,1685822408.0
3,Bredasdorp,54.57,72.0,9.01,1015776.0,ZA,20.0403,-34.5322,100.0,1685822410.0
4,Kindersley,66.22,88.0,10.36,5992154.0,CA,-109.1682,51.4668,100.0,1685822295.0
5,Kavieng,82.4,73.0,4.16,2094342.0,PG,150.7967,-2.5744,100.0,1685822414.0
6,Brae,50.22,89.0,7.78,2654970.0,GB,-1.353,60.3964,17.0,1685822417.0
7,Hithadhoo,82.67,75.0,8.37,1282256.0,MV,73.0833,-0.6,100.0,1685822419.0
8,Ponta Delgada,68.72,83.0,4.61,3372783.0,PT,-25.6667,37.7333,20.0,1685822239.0
9,Kaitangata,43.11,97.0,4.03,2208248.0,NZ,169.8464,-46.2817,100.0,1685822423.0
10,Neiafu,74.08,78.0,0.0,4032420.0,TO,-173.9833,-18.65,75.0,1685822425.0
11,Busselton,62.71,65.0,21.41,2075265.0,AU,115.3333,-33.65,100.0,1685822428.0
12,Kudahuvadhoo,82.08,79.0,13.71,1337607.0,MV,72.8944,2.6708,100.0,1685822431.0
13,Port Macquarie,56.89,96.0,3.74,2152659.0,AU,152.9167,-31.4333,84.0,1685822403.0
14,Jamestown,76.19,43.0,10.36,5122534.0,US,-79.2353,42.097,0.0,1685822226.0
15,Nantucket,49.96,85.0,31.56,4944903.0,US,-70.0995,41.2835,100.0,1685822437.0
16,São João da Barra,77.09,67.0,9.62,3448903.0,BR,-41.0511,-21.6403,0.0,1685822282.0
17,Castlebar,62.58,82.0,4.36,2965654.0,IE,-9.3,53.85,0.0,1685822441.0
18,Katobu,74.66,96.0,4.21,1640972.0,ID,122.5276,-4.9408,95.0,1685822443.0
19,Port Lincoln,61.41,42.0,5.14,2063036.0,AU,135.8667,-34.7333,100.0,1685822445.0
20,Padampur,88.66,33.0,5.75,1260938.0,IN,73.6167,29.6833,45.0,1685822448.0
21,Cayenne,82.44,83.0,3.44,3382160.0,GF,-52.3333,4.9333,75.0,1685822450.0
22,Norman Wells,64.44,42.0,10.36,6089245.0,CA,-126.8329,65.282,20.0,1685822452.0
23,Upernavik,30.38,71.0,13.0,3418910.0,GL,-56.1549,72.7868,14.0,1685822454.0
24,Ushuaia,40.66,70.0,3.44,3833367.0,AR,-68.3,-54.8,0.0,1685822456.0
25,Tasiilaq,32.16,94.0,2.75,3424607.0,GL,-37.6368,65.6145,70.0,1685822458.0
26,Thunder Bay,78.71,50.0,9.22,6166142.0,CA,-89.3168,48.4001,75.0,1685822331.0
27,Provideniya,40.86,73.0,1.83,4031574.0,RU,-173.3,64.3833,100.0,1685822463.0
28,Cap Malheureux,73.47,69.0,1.01,934649.0,MU,57.6142,-19.9842,28.0,1685822465.0
29,West Wendover,70.81,28.0,9.22,5710035.0,US,-114.0733,40.7391,20.0,1685822467.0
30,Tautira,77.34,73.0,7.67,4033557.0,PF,-149.15,-17.7333,15.0,1685822469.0
31,Avarua,73.45,68.0,4.61,4035715.0,CK,-159.775,-21.2078,97.0,1685822471.0
32,Punta Arenas,41.11,87.0,12.66,3874787.0,CL,-70.9167,-53.15,100.0,1685822474.0
33,Ozernovskiy,40.05,89.0,24.0,2122293.0,RU,156.5167,51.5,100.0,1685822476.0
34,Aksu,71.83,29.0,10.92,1529660.0,CN,80.2644,41.1231,100.0,1685822478.0
35,Arrondissement d'Ajaccio,66.18,73.0,4.61,3038333.0,FR,8.9167,42.0,0.0,1685822480.0
36,Cabedelo,84.87,75.0,14.29,3404558.0,BR,-34.8339,-6.9811,14.0,1685822218.0
37,Dikson,30.6,92.0,5.32,1507390.0,RU,80.5464,73.5069,100.0,1685822484.0
38,Hobart,37.02,91.0,8.05,2163355.0,AU,147.3294,-42.8794,0.0,1685822486.0
39,Vestmannaeyjar,48.16,78.0,11.41,3412093.0,IS,-20.2734,63.4427,100.0,1685822489.0
40,Alofi,73.29,94.0,4.61,4036284.0,NU,-169.9187,-19.0595,100.0,1685822491.0
41,Carnarvon,61.32,43.0,9.53,2074865.0,AU,113.6333,-24.8667,0.0,1685822493.0
42,Saint-Philippe,69.39,74.0,14.65,935215.0,RE,55.7679,-21.3585,40.0,1685822495.0
43,Cabra,70.07,53.0,5.19,2520645.0,ES,-4.4421,37.4725,97.0,1685822213.0
44,Feldbach,57.83,89.0,0.47,2779685.0,AT,15.8883,46.9531,5.0,1685822499.0
45,Tual,81.21,81.0,17.18,1623197.0,ID,132.75,-5.6667,28.0,1685822501.0
46,Longyearbyen,35.44,69.0,3.44,2729907.0,SJ,15.6401,78.2186,0.0,1685822500.0
47,Dukat,53.91,56.0,1.83,2125906.0,RU,155.55,62.55,95.0,1685822506.0
48,Jalu,84.9,25.0,11.7,86049.0,LY,21.5482,29.0331,82.0,1685822508.0
49,Vaini,68.16,88.0,6.91,4032243.0,TO,-175.2,-21.2,20.0,1685822510.0
50,Albany,60.91,83.0,2.86,5106841.0,US,-73.9662,42.6001,100.0,1685822512.0
51,Karaton,74.7,94.0,1.01,1630058.0,ID,106.1045,-6.3424,34.0,1685822514.0
52,Saldanha,51.85,75.0,7.47,3361934.0,ZA,17.9442,-33.0117,9.0,1685822516.0
53,Castro,62.83,71.0,4.9,3466704.0,BR,-50.0119,-24.7911,0.0,1685822441.0
54,Inhambane,77.0,83.0,13.56,1045114.0,MZ,35.3833,-23.865,0.0,1685822521.0
55,Mataura,41.86,98.0,3.89,6201424.0,NZ,168.8643,-46.1927,100.0,1685822523.0
56,Puerto Ayora,81.55,90.0,8.01,3652764.0,EC,-90.3518,-0.7393,73.0,1685822525.0
57,Arraial do Cabo,73.26,73.0,9.22,3471451.0,BR,-42.0278,-22.9661,0.0,1685822527.0
58,Obihiro,45.81,91.0,0.98,2128815.0,JP,143.2044,42.9172,7.0,1685822529.0
59,Penzance,61.48,82.0,7.18,2640377.0,GB,-5.5371,50.1186,13.0,1685822531.0
60,Butaritari,83.16,77.0,12.37,2110227.0,KI,172.7902,3.0707,99.0,1685822533.0
61,Rikitea,75.56,63.0,11.68,4030556.0,PF,-134.9692,-23.1203,100.0,1685822536.0
62,Namatanai,78.33,83.0,5.97,2090021.0,PG,152.4333,-3.6667,89.0,1685822538.0
63,Isangel,73.51,78.0,3.44,2136825.0,VU,169.2667,-19.55,20.0,1685822540.0
64,Saint George,89.19,19.0,5.75,5546220.0,US,-113.5841,37.1041,0.0,1685822408.0
65,Kruisfontein,56.88,74.0,20.49,986717.0,ZA,24.7314,-34.0033,100.0,1685822544.0
66,Mwinilunga,59.5,47.0,3.56,902620.0,ZM,24.4293,-11.7358,40.0,1685822547.0
67,Port Alfred,59.18,81.0,4.0,964432.0,ZA,26.891,-33.5906,77.0,1685822549.0
68,Marzuq,80.37,56.0,6.38,72181.0,YE,46.4667,14.4,21.0,1685822551.0
69,Puerto Escondido,92.23,58.0,13.8,3520994.0,MX,-97.0667,15.85,75.0,1685822553.0
70,Sivaki,48.69,90.0,5.91,2016477.0,RU,126.75,52.6333,70.0,1685822555.0
71,Yellowknife,64.92,48.0,9.22,6185377.0,CA,-114.3525,62.456,100.0,1685822557.0
72,Canchungo,82.02,56.0,8.01,2373951.0,GW,-16.0333,12.0672,100.0,1685822559.0
73,Östersund,41.45,38.0,72.01,2685750.0,SE,14.6357,63.1792,75.0,1685822562.0
74,Fort Nelson,69.94,50.0,8.99,5955902.0,CA,-122.7002,58.8053,20.0,1685822564.0
75,Castelo Branco,68.38,55.0,4.79,2269514.0,PT,-7.4909,39.8222,10.0,1685822566.0
76,Black River,85.51,69.0,6.58,3491355.0,JM,-77.8487,18.0264,4.0,1685822568.0
77,Atuona,80.71,78.0,12.39,4020109.0,PF,-139.0333,-9.8,20.0,1685822570.0
78,Birao,83.7,58.0,8.37,240210.0,CF,22.7882,10.2849,43.0,1685822572.0
79,Ekhabi,36.19,97.0,4.72,2122614.0,RU,142.9671,53.5102,100.0,1685822574.0
