,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,60.64,77.0,6.91,5954718.0,CA,-101.865,54.7682,100.0,1685646002.0
1,Severo-Kuril'sk,38.39,89.0,4.88,2121385.0,RU,156.125,50.6789,100.0,1685646005.0
2,Codrington,45.16,78.0,5.08,2171099.0,AU,141.9667,-38.2667,100.0,1685646008.0
3,Bredasdorp,58.96,93.0,3.36,1015776.0,ZA,20.0403,-34.5322,100.0,1685646012.0
4,Kindersley,71.62,53.0,12.66,5992154.0,CA,-109.1682,51.4668,75.0,1685646020.0
5,Kavieng,82.53,81.0,14.67,2094342.0,PG,150.7967,-2.5744,97.0,1685646033.0
6,Brae,46.18,71.0,10.89,2654970.0,GB,-1.353,60.3964,6.0,1685646039.0
7,Hithadhoo,82.42,73.0,5.17,1282256.0,MV,73.0833,-0.6,100.0,1685646043.0
8,Ponta Delgada,68.72,73.0,5.75,3372783.0,PT,-25.6667,37.7333,40.0,1685646045.0
9,Kaitangata,44.65,74.0,11.25,2208248.0,NZ,169.8464,-46.2817,24.0,1685646048.0
10,Neiafu,70.48,100.0,0.0,4032420.0,TO,-173.9833,-18.65,20.0,1685646050.0
11,Busselton,58.5,73.0,11.39,2075265.0,AU,115.3333,-33.65,100.0,1685646052.0
12,Kudahuvadhoo,83.26,74.0,19.28,1337607.0,MV,72.8944,2.6708,100.0,1685646054.0
13,Port Macquarie,47.89,80.0,2.3,2152659.0,AU,152.9167,-31.4333,0.0,1685646056.0
14,Jamestown,81.86,32.0,0.0,5122534.0,US,-79.2353,42.097,0.0,1685645886.0
15,Nantucket,67.35,83.0,7.7,4944903.0,US,-70.0995,41.2835,0.0,1685645984.0
16,São João da Barra,78.89,74.0,8.86,3448903.0,BR,-41.0511,-21.6403,100.0,1685646063.0
17,Castlebar,65.59,73.0,5.39,2965654.0,IE,-9.3,53.85,6.0,1685646065.0
18,Katobu,73.56,93.0,3.56,1640972.0,ID,122.5276,-4.9408,17.0,1685646067.0
19,Port Lincoln,57.2,72.0,5.7,2063036.0,AU,135.8667,-34.7333,100.0,1685646070.0
20,Padampur,78.67,57.0,9.01,1260938.0,IN,73.6167,29.6833,87.0,1685646072.0
21,Cayenne,86.04,66.0,6.91,3382160.0,GF,-52.3333,4.9333,75.0,1685646074.0
22,Norman Wells,50.04,76.0,10.36,6089245.0,CA,-126.8329,65.282,75.0,1685646077.0
23,Upernavik,29.3,95.0,11.95,3418910.0,GL,-56.1549,72.7868,100.0,1685646071.0
24,Ushuaia,49.66,43.0,9.22,3833367.0,AR,-68.3,-54.8,20.0,1685645986.0
25,Tasiilaq,37.56,99.0,6.73,3424607.0,GL,-37.6368,65.6145,89.0,1685646083.0
26,Thunder Bay,69.71,56.0,13.8,6166142.0,CA,-89.3168,48.4001,75.0,1685646086.0
27,Provideniya,33.87,92.0,2.93,4031574.0,RU,-173.3,64.3833,100.0,1685646089.0
28,Cap Malheureux,72.46,70.0,1.01,934649.0,MU,57.6142,-19.9842,0.0,1685646091.0
