,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,63.34,95.0,9.01,5954718.0,CA,-101.865,54.7682,100.0,1685854802.0
1,Severo-Kuril'sk,39.61,96.0,13.58,2121385.0,RU,156.125,50.6789,100.0,1685854805.0
2,Codrington,64.72,67.0,9.24,2171099.0,AU,141.9667,-38.2667,58.0,1685854808.0
3,Bredasdorp,48.31,85.0,5.48,1015776.0,ZA,20.0403,-34.5322,37.0,1685854810.0
4,Kindersley,66.22,88.0,6.91,5992154.0,CA,-109.1682,51.4668,100.0,1685854814.0
5,Kavieng,82.98,74.0,5.23,2094342.0,PG,150.7967,-2.5744,43.0,1685854816.0
6,Brae,48.29,90.0,1.95,2654970.0,GB,-1.353,60.3964,9.0,1685854818.0
7,Hithadhoo,83.07,72.0,4.34,1282256.0,MV,73.0833,-0.6,85.0,1685854820.0
8,Ponta Delgada,63.32,82.0,2.3,3372783.0,PT,-25.6667,37.7333,20.0,1685854822.0
9,Kaitangata,40.62,91.0,3.2,2208248.0,NZ,169.8464,-46.2817,88.0,1685854824.0
10,Neiafu,77.68,73.0,6.91,4032420.0,TO,-173.9833,-18.65,20.0,1685854827.0
11,Busselton,64.0,78.0,32.03,2075265.0,AU,115.3333,-33.65,69.0,1685854813.0
12,Kudahuvadhoo,79.43,85.0,12.68,1337607.0,MV,72.8944,2.6708,100.0,1685854833.0
13,Port Macquarie,66.88,93.0,5.17,2152659.0,AU,152.9167,-31.4333,97.0,1685854835.0
14,Jamestown,54.9,66.0,10.36,5122534.0,US,-79.2353,42.097,0.0,1685854838.0
15,Nantucket,47.46,82.0,23.09,4944903.0,US,-70.0995,41.2835,100.0,1685854812.0
16,São João da Barra,61.38,92.0,2.39,3448903.0,BR,-41.0511,-21.6403,0.0,1685854842.0
17,Castlebar,55.96,90.0,3.09,2965654.0,IE,-9.3,53.85,0.0,1685854844.0
18,Katobu,82.8,79.0,4.61,1640972.0,ID,122.5276,-4.9408,77.0,1685854846.0
19,Port Lincoln,74.61,35.0,7.96,2063036.0,AU,135.8667,-34.7333,100.0,1685854848.0
20,Padampur,93.92,31.0,0.92,1260938.0,IN,73.6167,29.6833,38.0,1685854851.0
21,Cayenne,73.44,100.0,1.14,3382160.0,GF,-52.3333,4.9333,100.0,1685854804.0
22,Norman Wells,69.84,35.0,16.11,6089245.0,CA,-126.8329,65.282,75.0,1685854855.0
23,Upernavik,21.74,93.0,0.83,3418910.0,GL,-56.1549,72.7868,74.0,1685854619.0
24,Ushuaia,40.66,81.0,10.36,3833367.0,AR,-68.3,-54.8,75.0,1685854859.0
25,Tasiilaq,28.56,82.0,2.57,3424607.0,GL,-37.6368,65.6145,100.0,1685854861.0
26,Thunder Bay,60.71,77.0,4.61,6166142.0,CA,-89.3168,48.4001,20.0,1685854863.0
27,Provideniya,40.91,73.0,5.14,4031574.0,RU,-173.3,64.3833,98.0,1685854858.0
28,Cap Malheureux,76.46,71.0,10.0,934649.0,MU,57.6142,-19.9842,3.0,1685854867.0
29,West Wendover,65.41,34.0,5.75,5710035.0,US,-114.0733,40.7391,75.0,1685854870.0
30,Tautira,77.92,73.0,10.54,4033557.0,PF,-149.15,-17.7333,19.0,1685854872.0
31,Avarua,71.65,68.0,3.44,4035715.0,CK,-159.775,-21.2078,100.0,1685854845.0
32,Punta Arenas,39.31,81.0,13.8,3874787.0,CL,-70.9167,-53.15,75.0,1685854876.0
33,Ozernovskiy,43.02,87.0,12.66,2122293.0,RU,156.5167,51.5,100.0,1685854878.0
34,Aksu,81.12,18.0,6.91,1529660.0,CN,80.2644,41.1231,87.0,1685854880.0
35,Arrondissement d'Ajaccio,58.98,77.0,4.61,3038333.0,FR,8.9167,42.0,0.0,1685854762.0
36,Cabedelo,75.87,77.0,10.94,3404558.0,BR,-34.8339,-6.9811,39.0,1685854885.0
37,Dikson,31.95,86.0,6.62,1507390.0,RU,80.5464,73.5069,70.0,1685854887.0
38,Hobart,52.21,64.0,2.3,2163355.0,AU,147.3294,-42.8794,0.0,1685854889.0
39,Vestmannaeyjar,47.26,85.0,8.16,3412093.0,IS,-20.2734,63.4427,100.0,1685854891.0
40,Alofi,75.09,83.0,5.75,4036284.0,NU,-169.9187,-19.0595,79.0,1685854875.0
41,Carnarvon,66.4,46.0,8.01,2074865.0,AU,113.6333,-24.8667,0.0,1685854823.0
42,Saint-Philippe,74.79,74.0,7.16,935215.0,RE,55.7679,-21.3585,0.0,1685854846.0
43,Cabra,62.46,73.0,3.33,2520645.0,ES,-4.4421,37.4725,43.0,1685854900.0
44,Feldbach,58.42,92.0,1.07,2779685.0,AT,15.8883,46.9531,91.0,1685854902.0
45,Tual,81.37,80.0,16.33,1623197.0,ID,132.75,-5.6667,68.0,1685854904.0
46,Longyearbyen,35.44,69.0,3.44,2729907.0,SJ,15.6401,78.2186,40.0,1685854874.0
47,Dukat,52.32,70.0,8.19,2125906.0,RU,155.55,62.55,100.0,1685854909.0
48,Jalu,77.81,33.0,11.34,86049.0,LY,21.5482,29.0331,6.0,1685854911.0
49,Vaini,69.96,94.0,5.75,4032243.0,TO,-175.2,-21.2,75.0,1685854832.0
50,Albany,47.28,87.0,2.8,5106841.0,US,-73.9662,42.6001,10.0,1685854779.0
51,Karaton,88.38,59.0,2.01,1630058.0,ID,106.1045,-6.3424,55.0,1685854917.0
52,Saldanha,48.25,73.0,8.43,3361934.0,ZA,17.9442,-33.0117,39.0,1685854919.0
53,Castro,50.14,85.0,2.1,3466704.0,BR,-50.0119,-24.7911,0.0,1685854921.0
54,Inhambane,73.0,88.0,5.99,1045114.0,MZ,35.3833,-23.865,20.0,1685854923.0
55,Mataura,39.63,90.0,2.33,6201424.0,NZ,168.8643,-46.1927,91.0,1685854926.0
56,Puerto Ayora,78.55,95.0,4.0,3652764.0,EC,-90.3518,-0.7393,66.0,1685854821.0
57,Arraial do Cabo,69.85,80.0,14.67,3471451.0,BR,-42.0278,-22.9661,0.0,1685854908.0
58,Obihiro,58.41,62.0,3.69,2128815.0,JP,143.2044,42.9172,83.0,1685854849.0
59,Penzance,54.28,82.0,14.92,2640377.0,GB,-5.5371,50.1186,21.0,1685854934.0
60,Butaritari,84.04,76.0,11.81,2110227.0,KI,172.7902,3.0707,100.0,1685854937.0
61,Rikitea,74.34,69.0,7.7,4030556.0,PF,-134.9692,-23.1203,92.0,1685854939.0
62,Namatanai,84.27,72.0,4.7,2090021.0,PG,152.4333,-3.6667,33.0,1685854941.0
63,Isangel,84.31,58.0,10.36,2136825.0,VU,169.2667,-19.55,75.0,1685854943.0
64,Saint George,78.42,24.0,5.75,5546220.0,US,-113.5841,37.1041,0.0,1685854945.0
65,Kruisfontein,49.89,87.0,6.24,986717.0,ZA,24.7314,-34.0033,13.0,1685854948.0
66,Mwinilunga,54.01,59.0,2.33,902620.0,ZM,24.4293,-11.7358,19.0,1685854950.0
67,Port Alfred,56.01,80.0,12.82,964432.0,ZA,26.891,-33.5906,5.0,1685854952.0
68,Marzuq,84.13,34.0,3.29,72181.0,YE,46.4667,14.4,31.0,1685854954.0
69,Puerto Escondido,85.03,65.0,3.44,3520994.0,MX,-97.0667,15.85,40.0,1685854956.0
70,Sivaki,74.95,24.0,12.1,2016477.0,RU,126.75,52.6333,44.0,1685854959.0
71,Yellowknife,68.52,32.0,10.36,6185377.0,CA,-114.3525,62.456,100.0,1685854730.0
72,Canchungo,75.34,77.0,4.56,2373951.0,GW,-16.0333,12.0672,77.0,1685854963.0
73,Östersund,39.65,41.0,52.99,2685750.0,SE,14.6357,63.1792,100.0,1685854767.0
74,Fort Nelson,61.95,67.0,9.22,5955902.0,CA,-122.7002,58.8053,75.0,1685854827.0
75,Castelo Branco,59.61,78.0,2.57,2269514.0,PT,-7.4909,39.8222,7.0,1685854969.0
76,Black River,78.55,86.0,3.49,3491355.0,JM,-77.8487,18.0264,6.0,1685854758.0
77,Atuona,80.76,75.0,9.95,4020109.0,PF,-139.0333,-9.8,41.0,1685854877.0
78,Birao,73.6,91.0,4.21,240210.0,CF,22.7882,10.2849,80.0,1685854975.0
79,Ekhabi,45.64,65.0,12.55,2122614.0,RU,142.9671,53.5102,92.0,1685854977.0
80,Barrow,33.82,80.0,19.57,5880054.0,US,-156.7887,71.2906,100.0,1685854823.0
81,Hilo,74.05,82.0,5.75,5855927.0,US,-155.09,19.7297,75.0,1685854982.0
82,Mehamn,46.35,71.0,8.05,778707.0,NO,27.8492,71.0357,100.0,1685854984.0
83,Shingū,77.86,43.0,8.14,1847947.0,JP,135.9833,33.7333,14.0,1685854986.0
84,George Town,85.95,79.0,4.61,1735106.0,MY,100.3354,5.4112,40.0,1685854699.0
85,Russell,69.24,79.0,2.37,4047434.0,US,-85.1999,32.3502,2.0,1685854990.0
86,Sidhi,102.0,17.0,4.12,1256369.0,IN,81.8833,24.4167,11.0,1685854993.0
87,Laramie,51.71,82.0,6.91,5830062.0,US,-105.5911,41.3114,100.0,1685854995.0
88,Bluff,48.6,57.0,16.2,2206939.0,NZ,168.3333,-46.6,59.0,1685854997.0
89,Bayir,59.52,79.0,3.15,304183.0,TR,28.2167,37.2687,36.0,1685854999.0
90,Vila Velha,64.35,94.0,3.44,3445026.0,BR,-40.2925,-20.3297,40.0,1685854817.0
91,Kapaa,75.07,73.0,9.53,5848280.0,US,-159.319,22.0752,92.0,1685854818.0
92,Margate,53.91,86.0,7.0,2643044.0,GB,1.3862,51.3813,19.0,1685854884.0
93,Kamaishi,69.22,58.0,17.72,2112444.0,JP,141.8833,39.2667,23.0,1685855008.0
94,Stăncuţa,58.53,55.0,13.24,666309.0,RO,27.8333,44.9,52.0,1685855010.0
95,Ankang,62.17,98.0,0.89,1789065.0,CN,109.0172,32.68,100.0,1685855012.0
96,Port Elizabeth,53.1,80.0,13.8,964420.0,ZA,25.5701,-33.918,0.0,1685855014.0
97,Morant Bay,82.02,86.0,4.34,3489440.0,JM,-76.4093,17.8815,5.0,1685855016.0
98,São Miguel,74.17,82.0,11.95,3388304.0,BR,-35.3667,-5.4667,5.0,1685855018.0
99,Guerrero Negro,60.28,83.0,18.41,4021858.0,MX,-114.0611,27.9769,1.0,1685854864.0
100,Husavik,49.69,72.0,3.24,2629833.0,IS,-17.3389,66.0449,76.0,1685855023.0
101,Ahipara,59.83,73.0,14.61,2194098.0,NZ,173.1667,-35.1667,94.0,1685855025.0
102,Saint Paul Harbor,44.96,86.0,15.59,5866583.0,US,-152.4072,57.79,95.0,1685854860.0
103,Mahébourg,71.89,88.0,3.44,934322.0,MU,57.7,-20.4081,75.0,1685855029.0
104,Mount Isa,82.17,34.0,9.22,2065594.0,AU,139.5,-20.7333,40.0,1685855031.0
105,Te Anau,39.47,92.0,4.94,2181625.0,NZ,167.7167,-45.4167,98.0,1685855033.0
106,Alenquer,73.94,95.0,4.03,3407980.0,BR,-54.7383,-1.9417,58.0,1685855035.0
107,São Miguel do Araguaia,74.37,50.0,3.04,3448455.0,BR,-50.1628,-13.275,24.0,1685855037.0
108,Kriel,48.81,47.0,2.75,987202.0,ZA,29.2253,-26.2739,31.0,1685855039.0
109,Marsh Harbour,80.31,71.0,6.15,3571913.0,BS,-77.0636,26.5412,27.0,1685855042.0
110,Souillac,71.98,88.0,3.44,933995.0,MU,57.5167,-20.5167,75.0,1685855044.0
111,Tigil',55.11,48.0,19.24,2120612.0,RU,158.6667,57.8,25.0,1685855046.0
112,Kaeo,59.79,70.0,10.94,2189343.0,NZ,173.7833,-35.1,94.0,1685855048.0
113,Cape Town,52.47,89.0,10.36,3369157.0,ZA,18.4232,-33.9258,75.0,1685854767.0
114,Cidreira,63.32,70.0,4.36,3466165.0,BR,-50.2056,-30.1811,2.0,1685855052.0
115,Khatanga,37.36,84.0,21.18,2022572.0,RU,102.5,71.9667,100.0,1685854859.0
116,Karlshamn,50.49,70.0,3.71,2701727.0,SE,14.8619,56.1706,85.0,1685855056.0
117,Pevek,35.62,71.0,7.76,2122090.0,RU,170.3133,69.7008,42.0,1685855059.0
118,Mar del Plata,54.45,87.0,5.75,3430863.0,AR,-57.5575,-38.0023,0.0,1685855061.0
119,Gobabis,52.57,35.0,10.42,3357247.0,NA,18.9667,-22.45,0.0,1685855063.0
120,Gaoyou,65.5,60.0,13.35,1810309.0,CN,119.4278,32.7858,100.0,1685855065.0
121,Bethel,47.59,80.0,5.75,5282297.0,US,-73.414,41.3712,20.0,1685855067.0
