,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,65.34,71.0,0.83,5954718.0,CA,-101.865,54.7682,21.0,1685415604.0
1,Severo-Kuril'sk,45.37,86.0,13.69,2121385.0,RU,156.125,50.6789,18.0,1685415608.0
2,Codrington,63.1,74.0,12.5,2171099.0,AU,141.9667,-38.2667,100.0,1685415611.0
3,Bredasdorp,56.23,93.0,4.14,1015776.0,ZA,20.0403,-34.5322,42.0,1685415614.0
4,Kindersley,75.22,27.0,6.91,5992154.0,CA,-109.1682,51.4668,40.0,1685415616.0
5,Kavieng,84.6,71.0,7.36,2094342.0,PG,150.7967,-2.5744,97.0,1685415619.0
6,Brae,48.83,93.0,12.55,2654970.0,GB,-1.353,60.3964,2.0,1685415621.0
7,Hithadhoo,83.25,71.0,7.31,1282256.0,MV,73.0833,-0.6,56.0,1685415627.0
8,Ponta Delgada,63.32,82.0,1.14,3372783.0,PT,-25.6667,37.7333,20.0,1685415630.0
9,Kaitangata,55.92,68.0,9.4,2208248.0,NZ,169.8464,-46.2817,100.0,1685415633.0
10,Neiafu,83.08,78.0,11.5,4032420.0,TO,-173.9833,-18.65,40.0,1685415637.0
11,Busselton,68.14,78.0,19.35,2075265.0,AU,115.3333,-33.65,100.0,1685415640.0
12,Kudahuvadhoo,83.57,74.0,13.71,1337607.0,MV,72.8944,2.6708,41.0,1685415643.0
13,Port Macquarie,70.9,31.0,2.44,2152659.0,AU,152.9167,-31.4333,2.0,1685415645.0
14,Jamestown,72.95,43.0,9.22,5122534.0,US,-79.2353,42.097,0.0,1685415368.0
15,Nantucket,50.95,83.0,15.41,4944903.0,US,-70.0995,41.2835,0.0,1685415638.0
16,São João da Barra,65.7,92.0,5.7,3448903.0,BR,-41.0511,-21.6403,82.0,1685415652.0
17,Castlebar,53.58,95.0,2.93,2965654.0,IE,-9.3,53.85,90.0,1685415654.0
18,Katobu,85.5,64.0,6.04,1640972.0,ID,122.5276,-4.9408,32.0,1685415656.0
19,Port Lincoln,66.51,65.0,15.21,2063036.0,AU,135.8667,-34.7333,71.0,1685415620.0
20,Padampur,81.68,48.0,7.81,1260938.0,IN,73.6167,29.6833,7.0,1685415661.0
21,Cayenne,75.24,100.0,5.75,3382160.0,GF,-52.3333,4.9333,75.0,1685415663.0
22,Norman Wells,62.64,55.0,14.97,6089245.0,CA,-126.8329,65.282,75.0,1685415599.0
23,Upernavik,24.98,71.0,4.74,3418910.0,GL,-56.1549,72.7868,100.0,1685415668.0
24,Ushuaia,44.26,76.0,3.44,3833367.0,AR,-68.3,-54.8,0.0,1685415670.0
25,Tasiilaq,26.28,98.0,7.54,3424607.0,GL,-37.6368,65.6145,45.0,1685415672.0
26,Thunder Bay,55.31,54.0,6.91,6166142.0,CA,-89.3168,48.4001,40.0,1685415606.0
27,Provideniya,35.71,64.0,24.61,4031574.0,RU,-173.3,64.3833,75.0,1685415677.0
28,Cap Malheureux,71.47,75.0,3.0,934649.0,MU,57.6142,-19.9842,0.0,1685415680.0
29,West Wendover,76.21,22.0,5.75,5710035.0,US,-114.0733,40.7391,75.0,1685415534.0
30,Tautira,80.46,77.0,7.67,4033557.0,PF,-149.15,-17.7333,17.0,1685415680.0
31,Avarua,73.45,73.0,6.91,4035715.0,CK,-159.775,-21.2078,100.0,1685415687.0
32,Punta Arenas,42.91,87.0,4.61,3874787.0,CL,-70.9167,-53.15,75.0,1685415624.0
33,Ozernovskiy,45.46,84.0,10.47,2122293.0,RU,156.5167,51.5,86.0,1685415691.0
34,Aksu,70.29,17.0,7.49,1529660.0,CN,80.2644,41.1231,0.0,1685415626.0
35,Arrondissement d'Ajaccio,57.69,75.0,6.91,3038333.0,FR,8.9167,42.0,0.0,1685415695.0
36,Cabedelo,75.87,94.0,5.08,3404558.0,BR,-34.8339,-6.9811,48.0,1685415640.0
37,Dikson,32.74,86.0,11.39,1507390.0,RU,80.5464,73.5069,100.0,1685415700.0
38,Hobart,62.46,59.0,10.36,2163355.0,AU,147.3294,-42.8794,75.0,1685415426.0
39,Vestmannaeyjar,47.91,96.0,16.67,3412093.0,IS,-20.2734,63.4427,100.0,1685415704.0
40,Alofi,76.89,94.0,12.66,4036284.0,NU,-169.9187,-19.0595,75.0,1685415707.0
41,Carnarvon,75.76,44.0,5.68,2074865.0,AU,113.6333,-24.8667,23.0,1685415709.0
42,Saint-Philippe,69.39,75.0,6.6,935215.0,RE,55.7679,-21.3585,37.0,1685415711.0
43,Cabra,57.27,86.0,2.01,2520645.0,ES,-4.4421,37.4725,69.0,1685415713.0
44,Feldbach,50.59,93.0,4.03,2779685.0,AT,15.8883,46.9531,5.0,1685415716.0
45,Tual,81.73,78.0,22.1,1623197.0,ID,132.75,-5.6667,92.0,1685415718.0
46,Longyearbyen,35.44,80.0,5.75,2729907.0,SJ,15.6401,78.2186,75.0,1685415720.0
47,Dukat,53.71,34.0,5.21,2125906.0,RU,155.55,62.55,26.0,1685415722.0
48,Jalu,73.47,32.0,11.92,86049.0,LY,21.5482,29.0331,76.0,1685415725.0
49,Vaini,80.76,83.0,14.97,4032243.0,TO,-175.2,-21.2,75.0,1685415727.0
50,Albany,61.23,66.0,7.96,5106841.0,US,-73.9662,42.6001,3.0,1685415490.0
51,Karaton,86.47,64.0,1.86,1630058.0,ID,106.1045,-6.3424,48.0,1685415731.0
52,Saldanha,53.65,90.0,13.98,3361934.0,ZA,17.9442,-33.0117,97.0,1685415734.0
53,Castro,52.9,96.0,7.18,3466704.0,BR,-50.0119,-24.7911,100.0,1685415736.0
54,Inhambane,69.39,82.0,3.89,1045114.0,MZ,35.3833,-23.865,98.0,1685415738.0
55,Mataura,44.87,97.0,3.36,6201424.0,NZ,168.8643,-46.1927,100.0,1685415740.0
56,Puerto Ayora,78.55,94.0,5.01,3652764.0,EC,-90.3518,-0.7393,14.0,1685415743.0
57,Arraial do Cabo,71.96,71.0,14.45,3471451.0,BR,-42.0278,-22.9661,100.0,1685415578.0
58,Obihiro,63.81,48.0,9.13,2128815.0,JP,143.2044,42.9172,52.0,1685415747.0
59,Penzance,54.28,78.0,17.94,2640377.0,GB,-5.5371,50.1186,83.0,1685415678.0
60,Butaritari,83.23,75.0,7.61,2110227.0,KI,172.7902,3.0707,70.0,1685415752.0
61,Rikitea,74.73,63.0,12.03,4030556.0,PF,-134.9692,-23.1203,92.0,1685415755.0
62,Namatanai,85.5,68.0,1.43,2090021.0,PG,152.4333,-3.6667,60.0,1685415758.0
63,Isangel,82.51,57.0,10.36,2136825.0,VU,169.2667,-19.55,40.0,1685415760.0
64,Saint George,82.49,16.0,8.05,5546220.0,US,-113.5841,37.1041,0.0,1685415619.0
65,Kruisfontein,58.75,94.0,6.29,986717.0,ZA,24.7314,-34.0033,100.0,1685415764.0
66,Mwinilunga,55.98,80.0,3.69,902620.0,ZM,24.4293,-11.7358,92.0,1685415767.0
67,Port Alfred,63.18,95.0,22.86,964432.0,ZA,26.891,-33.5906,98.0,1685415769.0
68,Marzuq,79.03,51.0,2.62,72181.0,YE,46.4667,14.4,94.0,1685415771.0
69,Puerto Escondido,81.66,79.0,2.19,3520994.0,MX,-97.0667,15.85,1.0,1685415613.0
70,Sivaki,64.29,33.0,0.38,2016477.0,RU,126.75,52.6333,72.0,1685415775.0
71,Yellowknife,46.92,76.0,0.0,6185377.0,CA,-114.3525,62.456,75.0,1685415682.0
72,Canchungo,79.88,85.0,9.17,2373951.0,GW,-16.0333,12.0672,100.0,1685415779.0
73,Östersund,39.65,41.0,14.97,2685750.0,SE,14.6357,63.1792,20.0,1685415782.0
74,Fort Nelson,60.94,23.0,10.36,5955902.0,CA,-122.7002,58.8053,40.0,1685415503.0
75,Castelo Branco,55.22,95.0,4.03,2269514.0,PT,-7.4909,39.8222,100.0,1685415786.0
76,Black River,79.56,86.0,2.51,3491355.0,JM,-77.8487,18.0264,77.0,1685415562.0
77,Atuona,81.03,71.0,16.4,4020109.0,PF,-139.0333,-9.8,4.0,1685415676.0
78,Birao,75.06,81.0,2.89,240210.0,CF,22.7882,10.2849,7.0,1685415793.0
79,Ekhabi,40.12,75.0,15.1,2122614.0,RU,142.9671,53.5102,100.0,1685415795.0
80,Barrow,37.42,70.0,0.0,5880054.0,US,-156.7887,71.2906,0.0,1685415797.0
81,Hilo,75.18,89.0,1.01,5855927.0,US,-155.09,19.7297,93.0,1685415608.0
82,Mehamn,40.95,81.0,20.71,778707.0,NO,27.8492,71.0357,100.0,1685415660.0
83,Shingū,76.06,81.0,2.57,1847947.0,JP,135.9833,33.7333,100.0,1685415804.0
84,George Town,89.44,68.0,5.75,1735106.0,MY,100.3354,5.4112,20.0,1685415722.0
85,Russell,64.71,82.0,0.0,4047434.0,US,-85.1999,32.3502,0.0,1685415808.0
86,Sidhi,96.28,28.0,5.79,1256369.0,IN,81.8833,24.4167,7.0,1685415811.0
87,Laramie,57.15,41.0,11.5,5830062.0,US,-105.5911,41.3114,0.0,1685415813.0
88,Bluff,48.58,80.0,20.29,2206939.0,NZ,168.3333,-46.6,100.0,1685415815.0
89,Bayir,55.92,94.0,3.15,304183.0,TR,28.2167,37.2687,94.0,1685415818.0
