,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,76.84,33.0,3.44,5954718.0,CA,-101.865,54.7682,20.0,1685491202.0
1,Severo-Kuril'sk,39.7,96.0,18.97,2121385.0,RU,156.125,50.6789,100.0,1685491204.0
2,Codrington,60.48,78.0,16.04,2171099.0,AU,141.9667,-38.2667,100.0,1685491207.0
3,Bredasdorp,58.66,96.0,6.22,1015776.0,ZA,20.0403,-34.5322,100.0,1685491210.0
4,Kindersley,84.22,20.0,13.8,5992154.0,CA,-109.1682,51.4668,75.0,1685491212.0
5,Kavieng,83.61,72.0,6.38,2094342.0,PG,150.7967,-2.5744,21.0,1685491214.0
6,Brae,49.26,92.0,17.98,2654970.0,GB,-1.353,60.3964,95.0,1685491217.0
7,Hithadhoo,82.98,78.0,14.72,1282256.0,MV,73.0833,-0.6,43.0,1685491220.0
8,Ponta Delgada,63.32,82.0,12.66,3372783.0,PT,-25.6667,37.7333,20.0,1685491149.0
9,Kaitangata,49.53,68.0,5.21,2208248.0,NZ,169.8464,-46.2817,87.0,1685491233.0
10,Neiafu,83.08,78.0,16.11,4032420.0,TO,-173.9833,-18.65,20.0,1685491237.0
11,Busselton,62.29,87.0,6.04,2075265.0,AU,115.3333,-33.65,100.0,1685491240.0
12,Kudahuvadhoo,82.92,75.0,10.94,1337607.0,MV,72.8944,2.6708,94.0,1685491242.0
13,Port Macquarie,66.88,45.0,4.36,2152659.0,AU,152.9167,-31.4333,7.0,1685491151.0
14,Jamestown,80.24,44.0,6.91,5122534.0,US,-79.2353,42.097,75.0,1685491212.0
15,Nantucket,51.28,88.0,11.21,4944903.0,US,-70.0995,41.2835,4.0,1685491249.0
16,São João da Barra,66.29,93.0,3.71,3448903.0,BR,-41.0511,-21.6403,70.0,1685491251.0
17,Castlebar,55.58,86.0,3.51,2965654.0,IE,-9.3,53.85,6.0,1685491187.0
18,Katobu,77.49,93.0,5.57,1640972.0,ID,122.5276,-4.9408,100.0,1685491255.0
19,Port Lincoln,63.16,62.0,12.35,2063036.0,AU,135.8667,-34.7333,100.0,1685491257.0
20,Padampur,72.41,74.0,5.48,1260938.0,IN,73.6167,29.6833,100.0,1685491259.0
21,Cayenne,78.84,83.0,5.75,3382160.0,GF,-52.3333,4.9333,0.0,1685490973.0
22,Norman Wells,64.44,42.0,9.22,6089245.0,CA,-126.8329,65.282,75.0,1685491263.0
23,Upernavik,31.91,99.0,10.25,3418910.0,GL,-56.1549,72.7868,100.0,1685491266.0
24,Ushuaia,56.86,54.0,8.05,3833367.0,AR,-68.3,-54.8,40.0,1685491268.0
25,Tasiilaq,35.76,75.0,5.57,3424607.0,GL,-37.6368,65.6145,40.0,1685491270.0
26,Thunder Bay,58.91,58.0,8.05,6166142.0,CA,-89.3168,48.4001,100.0,1685491065.0
27,Provideniya,35.71,80.0,13.42,4031574.0,RU,-173.3,64.3833,75.0,1685491274.0
28,Cap Malheureux,70.47,74.0,1.99,934649.0,MU,57.6142,-19.9842,0.0,1685491277.0
29,West Wendover,74.41,20.0,16.11,5710035.0,US,-114.0733,40.7391,0.0,1685491279.0
30,Tautira,78.67,81.0,11.97,4033557.0,PF,-149.15,-17.7333,6.0,1685491261.0
31,Avarua,75.25,57.0,8.05,4035715.0,CK,-159.775,-21.2078,75.0,1685491289.0
32,Punta Arenas,48.31,87.0,14.97,3874787.0,CL,-70.9167,-53.15,75.0,1685491291.0
33,Ozernovskiy,41.7,90.0,17.02,2122293.0,RU,156.5167,51.5,100.0,1685491293.0
34,Aksu,66.9,29.0,2.66,1529660.0,CN,80.2644,41.1231,47.0,1685491296.0
35,Arrondissement d'Ajaccio,58.98,82.0,5.75,3038333.0,FR,8.9167,42.0,0.0,1685491298.0
36,Cabedelo,77.67,80.0,12.41,3404558.0,BR,-34.8339,-6.9811,14.0,1685491300.0
37,Dikson,35.02,99.0,14.7,1507390.0,RU,80.5464,73.5069,100.0,1685491302.0
38,Hobart,60.46,67.0,33.38,2163355.0,AU,147.3294,-42.8794,75.0,1685491304.0
39,Vestmannaeyjar,46.17,77.0,13.2,3412093.0,IS,-20.2734,63.4427,100.0,1685491307.0
40,Alofi,78.69,69.0,2.3,4036284.0,NU,-169.9187,-19.0595,40.0,1685491309.0
41,Carnarvon,68.11,72.0,4.68,2074865.0,AU,113.6333,-24.8667,0.0,1685491311.0
42,Saint-Philippe,69.39,80.0,4.27,935215.0,RE,55.7679,-21.3585,35.0,1685491313.0
43,Cabra,59.27,83.0,2.77,2520645.0,ES,-4.4421,37.4725,50.0,1685491315.0
44,Feldbach,54.03,89.0,4.25,2779685.0,AT,15.8883,46.9531,45.0,1685491317.0
45,Tual,81.68,81.0,21.54,1623197.0,ID,132.75,-5.6667,65.0,1685491319.0
46,Longyearbyen,31.84,86.0,16.11,2729907.0,SJ,15.6401,78.2186,75.0,1685491279.0
47,Dukat,54.27,34.0,4.56,2125906.0,RU,155.55,62.55,48.0,1685491324.0
48,Jalu,89.13,15.0,19.42,86049.0,LY,21.5482,29.0331,77.0,1685491326.0
49,Vaini,80.76,83.0,14.97,4032243.0,TO,-175.2,-21.2,75.0,1685491328.0
50,Albany,69.91,43.0,6.2,5106841.0,US,-73.9662,42.6001,10.0,1685491234.0
51,Karaton,75.07,87.0,1.61,1630058.0,ID,106.1045,-6.3424,30.0,1685491332.0
52,Saldanha,55.45,88.0,17.09,3361934.0,ZA,17.9442,-33.0117,98.0,1685491334.0
53,Castro,54.27,95.0,6.2,3466704.0,BR,-50.0119,-24.7911,100.0,1685491336.0
54,Inhambane,68.58,79.0,4.92,1045114.0,MZ,35.3833,-23.865,40.0,1685491339.0
55,Mataura,52.57,76.0,7.36,6201424.0,NZ,168.8643,-46.1927,100.0,1685491342.0
56,Puerto Ayora,79.56,94.0,5.99,3652764.0,EC,-90.3518,-0.7393,92.0,1685491344.0
57,Arraial do Cabo,62.56,94.0,2.3,3471451.0,BR,-42.0278,-22.9661,0.0,1685491346.0
58,Obihiro,56.61,54.0,5.57,2128815.0,JP,143.2044,42.9172,3.0,1685491348.0
59,Penzance,54.28,90.0,14.74,2640377.0,GB,-5.5371,50.1186,3.0,1685491351.0
60,Butaritari,82.74,74.0,2.62,2110227.0,KI,172.7902,3.0707,77.0,1685491353.0
61,Rikitea,76.53,74.0,20.24,4030556.0,PF,-134.9692,-23.1203,100.0,1685491276.0
62,Namatanai,85.08,70.0,6.29,2090021.0,PG,152.4333,-3.6667,59.0,1685491357.0
63,Isangel,78.91,65.0,6.91,2136825.0,VU,169.2667,-19.55,75.0,1685491359.0
64,Saint George,89.53,11.0,14.97,5546220.0,US,-113.5841,37.1041,0.0,1685491204.0
65,Kruisfontein,54.88,88.0,7.67,986717.0,ZA,24.7314,-34.0033,82.0,1685491363.0
66,Mwinilunga,62.76,59.0,3.65,902620.0,ZM,24.4293,-11.7358,75.0,1685491366.0
67,Port Alfred,60.78,86.0,7.34,964432.0,ZA,26.891,-33.5906,100.0,1685491373.0
68,Marzuq,79.63,55.0,1.63,72181.0,YE,46.4667,14.4,97.0,1685491375.0
69,Puerto Escondido,87.04,67.0,8.12,3520994.0,MX,-97.0667,15.85,17.0,1685491377.0
70,Sivaki,53.15,70.0,5.61,2016477.0,RU,126.75,52.6333,49.0,1685491379.0
71,Yellowknife,59.52,36.0,14.97,6185377.0,CA,-114.3525,62.456,20.0,1685491386.0
72,Canchungo,84.33,80.0,8.86,2373951.0,GW,-16.0333,12.0672,76.0,1685491389.0
73,Östersund,48.65,37.0,19.57,2685750.0,SE,14.6357,63.1792,100.0,1685491391.0
74,Fort Nelson,64.94,25.0,5.75,5955902.0,CA,-122.7002,58.8053,75.0,1685491393.0
75,Castelo Branco,58.23,93.0,2.53,2269514.0,PT,-7.4909,39.8222,43.0,1685491359.0
76,Black River,80.46,84.0,4.25,3491355.0,JM,-77.8487,18.0264,100.0,1685491397.0
77,Atuona,80.17,76.0,13.11,4020109.0,PF,-139.0333,-9.8,3.0,1685491275.0
78,Birao,81.59,60.0,3.69,240210.0,CF,22.7882,10.2849,36.0,1685491402.0
79,Ekhabi,36.81,92.0,11.61,2122614.0,RU,142.9671,53.5102,100.0,1685491404.0
80,Barrow,32.02,93.0,4.61,5880054.0,US,-156.7887,71.2906,100.0,1685491406.0
81,Hilo,78.3,78.0,10.36,5855927.0,US,-155.09,19.7297,75.0,1685491146.0
82,Mehamn,40.95,81.0,3.44,778707.0,NO,27.8492,71.0357,100.0,1685491411.0
83,Shingū,65.77,92.0,3.69,1847947.0,JP,135.9833,33.7333,100.0,1685491413.0
84,George Town,82.17,83.0,3.44,1735106.0,MY,100.3354,5.4112,20.0,1685491336.0
85,Russell,77.14,73.0,0.0,4047434.0,US,-85.1999,32.3502,0.0,1685491418.0
86,Sidhi,87.66,34.0,4.27,1256369.0,IN,81.8833,24.4167,49.0,1685491328.0
