,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,67.84,88.0,4.61,5954718.0,CA,-101.865,54.7682,100.0,1685811602.0
1,Severo-Kuril'sk,39.81,94.0,32.82,2121385.0,RU,156.125,50.6789,100.0,1685811605.0
2,Codrington,50.16,93.0,9.73,2171099.0,AU,141.9667,-38.2667,57.0,1685811607.0
3,Bredasdorp,53.38,78.0,11.9,1015776.0,ZA,20.0403,-34.5322,21.0,1685811610.0
4,Kindersley,60.82,100.0,8.05,5992154.0,CA,-109.1682,51.4668,100.0,1685811612.0
5,Kavieng,81.39,76.0,8.03,2094342.0,PG,150.7967,-2.5744,100.0,1685811614.0
6,Brae,51.37,83.0,9.26,2654970.0,GB,-1.353,60.3964,56.0,1685811616.0
7,Hithadhoo,82.9,72.0,4.88,1282256.0,MV,73.0833,-0.6,100.0,1685811619.0
8,Ponta Delgada,68.72,83.0,5.75,3372783.0,PT,-25.6667,37.7333,20.0,1685811621.0
9,Kaitangata,41.74,83.0,3.51,2208248.0,NZ,169.8464,-46.2817,100.0,1685811633.0
10,Neiafu,74.08,78.0,2.3,4032420.0,TO,-173.9833,-18.65,75.0,1685811636.0
11,Busselton,62.42,63.0,18.14,2075265.0,AU,115.3333,-33.65,100.0,1685811638.0
12,Kudahuvadhoo,83.23,77.0,14.0,1337607.0,MV,72.8944,2.6708,100.0,1685811640.0
13,Port Macquarie,55.89,88.0,3.02,2152659.0,AU,152.9167,-31.4333,82.0,1685811642.0
14,Jamestown,79.68,47.0,9.22,5122534.0,US,-79.2353,42.097,0.0,1685811637.0
15,Nantucket,53.6,82.0,24.16,4944903.0,US,-70.0995,41.2835,100.0,1685811407.0
16,São João da Barra,80.69,43.0,5.75,3448903.0,BR,-41.0511,-21.6403,7.0,1685811650.0
17,Castlebar,69.21,64.0,6.31,2965654.0,IE,-9.3,53.85,27.0,1685811395.0
18,Katobu,75.07,97.0,4.81,1640972.0,ID,122.5276,-4.9408,95.0,1685811654.0
