,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,65.16,87.0,4.45,5954718.0,CA,-101.865,54.7682,100.0,1685779202.0
1,Severo-Kuril'sk,39.33,97.0,25.23,2121385.0,RU,156.125,50.6789,100.0,1685779205.0
2,Codrington,54.9,90.0,10.38,2171099.0,AU,141.9667,-38.2667,92.0,1685779207.0
3,Bredasdorp,58.82,70.0,27.0,1015776.0,ZA,20.0403,-34.5322,0.0,1685779210.0
4,Kindersley,57.22,82.0,8.05,5992154.0,CA,-109.1682,51.4668,75.0,1685779212.0
5,Kavieng,77.11,90.0,3.78,2094342.0,PG,150.7967,-2.5744,100.0,1685779214.0
6,Brae,50.34,90.0,2.62,2654970.0,GB,-1.353,60.3964,98.0,1685779216.0
7,Hithadhoo,82.06,70.0,4.14,1282256.0,MV,73.0833,-0.6,40.0,1685779218.0
8,Ponta Delgada,65.12,88.0,8.05,3372783.0,PT,-25.6667,37.7333,40.0,1685779220.0
9,Kaitangata,43.93,80.0,3.76,2208248.0,NZ,169.8464,-46.2817,100.0,1685779222.0
10,Neiafu,76.39,73.0,14.54,4032420.0,TO,-173.9833,-18.65,100.0,1685779224.0
11,Busselton,59.94,59.0,7.99,2075265.0,AU,115.3333,-33.65,100.0,1685779227.0
12,Kudahuvadhoo,83.28,75.0,15.79,1337607.0,MV,72.8944,2.6708,100.0,1685779229.0
13,Port Macquarie,60.89,88.0,1.86,2152659.0,AU,152.9167,-31.4333,36.0,1685779231.0
14,Jamestown,66.09,81.0,6.91,5122534.0,US,-79.2353,42.097,0.0,1685779074.0
15,Nantucket,53.49,98.0,20.71,4944903.0,US,-70.0995,41.2835,100.0,1685779235.0
16,São João da Barra,61.27,94.0,3.69,3448903.0,BR,-41.0511,-21.6403,0.0,1685779237.0
17,Castlebar,58.3,79.0,2.39,2965654.0,IE,-9.3,53.85,54.0,1685779240.0
18,Katobu,80.89,85.0,4.99,1640972.0,ID,122.5276,-4.9408,100.0,1685779243.0
19,Port Lincoln,64.96,44.0,6.31,2063036.0,AU,135.8667,-34.7333,100.0,1685779245.0
20,Padampur,93.81,26.0,1.74,1260938.0,IN,73.6167,29.6833,0.0,1685779247.0
21,Cayenne,73.44,100.0,2.3,3382160.0,GF,-52.3333,4.9333,100.0,1685779246.0
22,Norman Wells,60.84,31.0,6.91,6089245.0,CA,-126.8329,65.282,40.0,1685779251.0
23,Upernavik,27.25,83.0,11.61,3418910.0,GL,-56.1549,72.7868,100.0,1685779254.0
24,Ushuaia,44.26,61.0,4.61,3833367.0,AR,-68.3,-54.8,0.0,1685779256.0
25,Tasiilaq,32.16,79.0,7.05,3424607.0,GL,-37.6368,65.6145,14.0,1685779258.0
26,Thunder Bay,55.31,94.0,2.3,6166142.0,CA,-89.3168,48.4001,40.0,1685779011.0
27,Provideniya,34.32,88.0,3.94,4031574.0,RU,-173.3,64.3833,14.0,1685779262.0
28,Cap Malheureux,77.47,70.0,4.0,934649.0,MU,57.6142,-19.9842,1.0,1685779264.0
29,West Wendover,61.81,51.0,0.0,5710035.0,US,-114.0733,40.7391,75.0,1685779266.0
30,Tautira,77.18,71.0,6.42,4033557.0,PF,-149.15,-17.7333,25.0,1685779268.0
31,Avarua,69.85,88.0,3.44,4035715.0,CK,-159.775,-21.2078,75.0,1685779271.0
32,Punta Arenas,35.71,80.0,3.44,3874787.0,CL,-70.9167,-53.15,0.0,1685779273.0
33,Ozernovskiy,42.19,87.0,15.82,2122293.0,RU,156.5167,51.5,100.0,1685779275.0
34,Aksu,79.09,22.0,13.2,1529660.0,CN,80.2644,41.1231,100.0,1685779277.0
35,Arrondissement d'Ajaccio,66.7,69.0,5.75,3038333.0,FR,8.9167,42.0,0.0,1685779128.0
36,Cabedelo,74.07,79.0,11.18,3404558.0,BR,-34.8339,-6.9811,0.0,1685779281.0
37,Dikson,31.69,99.0,2.55,1507390.0,RU,80.5464,73.5069,96.0,1685779283.0
38,Hobart,46.38,69.0,6.91,2163355.0,AU,147.3294,-42.8794,40.0,1685779285.0
39,Vestmannaeyjar,48.36,91.0,6.4,3412093.0,IS,-20.2734,63.4427,100.0,1685779288.0
40,Alofi,73.29,88.0,8.05,4036284.0,NU,-169.9187,-19.0595,98.0,1685779290.0
41,Carnarvon,72.55,32.0,9.64,2074865.0,AU,113.6333,-24.8667,6.0,1685779292.0
42,Saint-Philippe,80.19,58.0,11.99,935215.0,RE,55.7679,-21.3585,0.0,1685779294.0
43,Cabra,65.75,57.0,0.2,2520645.0,ES,-4.4421,37.4725,41.0,1685779296.0
44,Feldbach,62.98,73.0,4.99,2779685.0,AT,15.8883,46.9531,91.0,1685779298.0
45,Tual,81.5,82.0,19.62,1623197.0,ID,132.75,-5.6667,100.0,1685779300.0
46,Longyearbyen,33.64,69.0,8.05,2729907.0,SJ,15.6401,78.2186,0.0,1685779280.0
47,Dukat,55.9,58.0,8.57,2125906.0,RU,155.55,62.55,78.0,1685779305.0
48,Jalu,85.24,29.0,10.54,86049.0,LY,21.5482,29.0331,56.0,1685779307.0
49,Vaini,71.76,73.0,6.91,4032243.0,TO,-175.2,-21.2,75.0,1685779309.0
50,Albany,61.43,83.0,0.94,5106841.0,US,-73.9662,42.6001,100.0,1685779167.0
51,Karaton,84.63,70.0,3.42,1630058.0,ID,106.1045,-6.3424,85.0,1685779313.0
52,Saldanha,57.25,75.0,19.57,3361934.0,ZA,17.9442,-33.0117,6.0,1685779315.0
53,Castro,46.49,92.0,4.16,3466704.0,BR,-50.0119,-24.7911,1.0,1685779317.0
54,Inhambane,77.0,83.0,9.22,1045114.0,MZ,35.3833,-23.865,20.0,1685779320.0
55,Mataura,44.78,84.0,3.96,6201424.0,NZ,168.8643,-46.1927,100.0,1685779322.0
56,Puerto Ayora,78.55,94.0,5.99,3652764.0,EC,-90.3518,-0.7393,44.0,1685779324.0
57,Arraial do Cabo,70.25,74.0,1.86,3471451.0,BR,-42.0278,-22.9661,2.0,1685779326.0
58,Obihiro,53.01,96.0,7.83,2128815.0,JP,143.2044,42.9172,100.0,1685779301.0
59,Penzance,56.43,76.0,10.36,2640377.0,GB,-5.5371,50.1186,20.0,1685779330.0
