,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,62.44,100.0,3.44,5954718.0,CA,-101.865,54.7682,20.0,1685376002.0
1,Severo-Kuril'sk,40.5,97.0,14.36,2121385.0,RU,156.125,50.6789,96.0,1685376005.0
2,Codrington,55.45,91.0,10.18,2171099.0,AU,141.9667,-38.2667,99.0,1685376008.0
3,Bredasdorp,59.74,89.0,20.71,1015776.0,ZA,20.0403,-34.5322,100.0,1685376011.0
4,Kindersley,66.22,55.0,9.22,5992154.0,CA,-109.1682,51.4668,75.0,1685376014.0
5,Kavieng,83.43,77.0,12.5,2094342.0,PG,150.7967,-2.5744,79.0,1685376020.0
6,Brae,49.28,92.0,19.55,2654970.0,GB,-1.353,60.3964,89.0,1685376026.0
7,Hithadhoo,83.52,73.0,8.97,1282256.0,MV,73.0833,-0.6,91.0,1685376029.0
8,Ponta Delgada,68.72,73.0,9.22,3372783.0,PT,-25.6667,37.7333,20.0,1685376034.0
9,Kaitangata,54.93,73.0,3.44,2208248.0,NZ,169.8464,-46.2817,94.0,1685376036.0
10,Neiafu,77.68,94.0,9.22,4032420.0,TO,-173.9833,-18.65,40.0,1685376038.0
11,Busselton,68.59,67.0,18.07,2075265.0,AU,115.3333,-33.65,100.0,1685376040.0
12,Kudahuvadhoo,83.3,74.0,11.83,1337607.0,MV,72.8944,2.6708,59.0,1685376042.0
13,Port Macquarie,43.9,75.0,2.95,2152659.0,AU,152.9167,-31.4333,7.0,1685376044.0
14,Jamestown,74.46,35.0,9.22,5122534.0,US,-79.2353,42.097,0.0,1685376026.0
15,Nantucket,56.25,81.0,28.48,4944903.0,US,-70.0995,41.2835,3.0,1685376049.0
16,São João da Barra,71.69,76.0,7.65,3448903.0,BR,-41.0511,-21.6403,85.0,1685376051.0
17,Castlebar,66.45,57.0,8.5,2965654.0,IE,-9.3,53.85,77.0,1685376053.0
18,Katobu,74.25,89.0,4.52,1640972.0,ID,122.5276,-4.9408,4.0,1685376055.0
19,Port Lincoln,57.6,96.0,6.64,2063036.0,AU,135.8667,-34.7333,95.0,1685376057.0
20,Padampur,77.63,65.0,16.4,1260938.0,IN,73.6167,29.6833,91.0,1685376060.0
21,Cayenne,78.84,89.0,3.44,3382160.0,GF,-52.3333,4.9333,75.0,1685376063.0
22,Norman Wells,51.84,66.0,5.75,6089245.0,CA,-126.8329,65.282,100.0,1685376065.0
23,Upernavik,25.54,55.0,5.57,3418910.0,GL,-56.1549,72.7868,83.0,1685376068.0
24,Ushuaia,44.26,87.0,2.3,3833367.0,AR,-68.3,-54.8,0.0,1685376070.0
25,Tasiilaq,35.76,100.0,3.18,3424607.0,GL,-37.6368,65.6145,100.0,1685376072.0
26,Thunder Bay,62.51,42.0,8.05,6166142.0,CA,-89.3168,48.4001,20.0,1685375921.0
27,Provideniya,35.6,98.0,5.1,4031574.0,RU,-173.3,64.3833,100.0,1685376078.0
28,Cap Malheureux,73.47,76.0,1.01,934649.0,MU,57.6142,-19.9842,5.0,1685376080.0
29,West Wendover,61.81,59.0,5.75,5710035.0,US,-114.0733,40.7391,0.0,1685376082.0
30,Tautira,80.24,75.0,12.21,4033557.0,PF,-149.15,-17.7333,99.0,1685376085.0
31,Avarua,73.45,88.0,5.75,4035715.0,CK,-159.775,-21.2078,75.0,1685376087.0
32,Punta Arenas,46.33,81.0,10.36,3874787.0,CL,-70.9167,-53.15,75.0,1685376032.0
33,Ozernovskiy,42.78,90.0,14.45,2122293.0,RU,156.5167,51.5,28.0,1685376091.0
34,Aksu,71.2,27.0,6.22,1529660.0,CN,80.2644,41.1231,1.0,1685376095.0
35,Arrondissement d'Ajaccio,72.43,55.0,9.22,3038333.0,FR,8.9167,42.0,89.0,1685376097.0
36,Cabedelo,75.87,80.0,11.7,3404558.0,BR,-34.8339,-6.9811,97.0,1685376099.0
37,Dikson,27.75,91.0,6.38,1507390.0,RU,80.5464,73.5069,15.0,1685376102.0
