,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,65.41,86.0,3.8,5954718.0,CA,-101.865,54.7682,100.0,1685775602.0
1,Severo-Kuril'sk,39.24,97.0,25.64,2121385.0,RU,156.125,50.6789,100.0,1685775605.0
2,Codrington,56.59,87.0,11.43,2171099.0,AU,141.9667,-38.2667,87.0,1685775608.0
3,Bredasdorp,58.55,70.0,26.8,1015776.0,ZA,20.0403,-34.5322,0.0,1685775610.0
4,Kindersley,57.22,88.0,5.75,5992154.0,CA,-109.1682,51.4668,75.0,1685775612.0
5,Kavieng,76.84,91.0,3.51,2094342.0,PG,150.7967,-2.5744,100.0,1685775615.0
6,Brae,49.87,91.0,2.71,2654970.0,GB,-1.353,60.3964,98.0,1685775617.0
7,Hithadhoo,81.79,70.0,3.56,1282256.0,MV,73.0833,-0.6,21.0,1685775619.0
8,Ponta Delgada,65.12,88.0,9.22,3372783.0,PT,-25.6667,37.7333,75.0,1685775611.0
9,Kaitangata,44.56,82.0,4.14,2208248.0,NZ,169.8464,-46.2817,100.0,1685775623.0
10,Neiafu,75.88,78.0,0.0,4032420.0,TO,-173.9833,-18.65,75.0,1685775625.0
11,Busselton,59.31,60.0,7.54,2075265.0,AU,115.3333,-33.65,100.0,1685775628.0
12,Kudahuvadhoo,83.17,75.0,16.4,1337607.0,MV,72.8944,2.6708,100.0,1685775630.0
13,Port Macquarie,64.89,78.0,3.31,2152659.0,AU,152.9167,-31.4333,7.0,1685775633.0
14,Jamestown,66.51,79.0,5.75,5122534.0,US,-79.2353,42.097,0.0,1685775605.0
15,Nantucket,54.93,98.0,18.41,4944903.0,US,-70.0995,41.2835,100.0,1685775637.0
16,São João da Barra,65.21,89.0,8.59,3448903.0,BR,-41.0511,-21.6403,10.0,1685775423.0
17,Castlebar,56.34,87.0,2.55,2965654.0,IE,-9.3,53.85,56.0,1685775641.0
18,Katobu,82.42,83.0,4.65,1640972.0,ID,122.5276,-4.9408,100.0,1685775643.0
19,Port Lincoln,68.99,35.0,6.91,2063036.0,AU,135.8667,-34.7333,100.0,1685775645.0
20,Padampur,92.28,27.0,3.69,1260938.0,IN,73.6167,29.6833,0.0,1685775647.0
21,Cayenne,75.24,100.0,3.44,3382160.0,GF,-52.3333,4.9333,100.0,1685775650.0
22,Norman Wells,62.64,31.0,6.91,6089245.0,CA,-126.8329,65.282,75.0,1685775652.0
23,Upernavik,27.32,84.0,12.48,3418910.0,GL,-56.1549,72.7868,100.0,1685775654.0
24,Ushuaia,40.66,70.0,8.05,3833367.0,AR,-68.3,-54.8,20.0,1685775656.0
25,Tasiilaq,32.16,90.0,6.38,3424607.0,GL,-37.6368,65.6145,23.0,1685775658.0
26,Thunder Bay,55.31,94.0,4.61,6166142.0,CA,-89.3168,48.4001,20.0,1685775660.0
27,Provideniya,36.01,79.0,4.16,4031574.0,RU,-173.3,64.3833,15.0,1685775662.0
28,Cap Malheureux,79.47,62.0,5.01,934649.0,MU,57.6142,-19.9842,1.0,1685775664.0
29,West Wendover,61.81,51.0,6.91,5710035.0,US,-114.0733,40.7391,0.0,1685775610.0
30,Tautira,77.11,70.0,6.29,4033557.0,PF,-149.15,-17.7333,17.0,1685775669.0
31,Avarua,69.85,94.0,1.14,4035715.0,CK,-159.775,-21.2078,75.0,1685775671.0
32,Punta Arenas,35.71,80.0,8.05,3874787.0,CL,-70.9167,-53.15,0.0,1685775620.0
33,Ozernovskiy,42.96,86.0,9.44,2122293.0,RU,156.5167,51.5,100.0,1685775675.0
34,Aksu,79.36,21.0,11.9,1529660.0,CN,80.2644,41.1231,100.0,1685775677.0
