,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,75.04,35.0,2.3,5954718.0,CA,-101.865,54.7682,0.0,1685473202.0
1,Severo-Kuril'sk,40.69,97.0,25.12,2121385.0,RU,156.125,50.6789,100.0,1685473204.0
2,Codrington,57.13,85.0,14.34,2171099.0,AU,141.9667,-38.2667,100.0,1685473207.0
3,Bredasdorp,56.64,88.0,13.44,1015776.0,ZA,20.0403,-34.5322,99.0,1685473212.0
4,Kindersley,80.62,34.0,19.57,5992154.0,CA,-109.1682,51.4668,20.0,1685473217.0
5,Kavieng,84.02,76.0,10.36,2094342.0,PG,150.7967,-2.5744,38.0,1685473221.0
6,Brae,49.86,83.0,17.18,2654970.0,GB,-1.353,60.3964,100.0,1685473227.0
7,Hithadhoo,83.75,75.0,12.26,1282256.0,MV,73.0833,-0.6,97.0,1685473231.0
8,Ponta Delgada,63.32,82.0,4.61,3372783.0,PT,-25.6667,37.7333,40.0,1685473233.0
9,Kaitangata,39.69,87.0,4.43,2208248.0,NZ,169.8464,-46.2817,19.0,1685473235.0
10,Neiafu,77.68,94.0,12.66,4032420.0,TO,-173.9833,-18.65,40.0,1685473238.0
11,Busselton,63.79,85.0,1.28,2075265.0,AU,115.3333,-33.65,100.0,1685473240.0
12,Kudahuvadhoo,83.34,76.0,12.53,1337607.0,MV,72.8944,2.6708,100.0,1685473242.0
13,Port Macquarie,42.89,66.0,4.83,2152659.0,AU,152.9167,-31.4333,3.0,1685473212.0
14,Jamestown,78.33,38.0,5.75,5122534.0,US,-79.2353,42.097,0.0,1685473201.0
15,Nantucket,56.19,81.0,12.39,4944903.0,US,-70.0995,41.2835,1.0,1685473231.0
16,São João da Barra,77.09,61.0,9.01,3448903.0,BR,-41.0511,-21.6403,88.0,1685473239.0
17,Castlebar,66.58,66.0,5.64,2965654.0,IE,-9.3,53.85,11.0,1685473252.0
18,Katobu,73.04,98.0,3.85,1640972.0,ID,122.5276,-4.9408,100.0,1685473255.0
19,Port Lincoln,58.17,76.0,10.83,2063036.0,AU,135.8667,-34.7333,100.0,1685473257.0
20,Padampur,72.28,81.0,10.8,1260938.0,IN,73.6167,29.6833,100.0,1685473259.0
21,Cayenne,87.84,62.0,12.66,3382160.0,GF,-52.3333,4.9333,20.0,1685473261.0
22,Norman Wells,62.64,48.0,12.66,6089245.0,CA,-126.8329,65.282,75.0,1685473263.0
23,Upernavik,31.62,99.0,7.43,3418910.0,GL,-56.1549,72.7868,100.0,1685473266.0
24,Ushuaia,53.26,66.0,8.05,3833367.0,AR,-68.3,-54.8,75.0,1685473268.0
25,Tasiilaq,39.36,89.0,3.47,3424607.0,GL,-37.6368,65.6145,15.0,1685473270.0
26,Thunder Bay,67.91,42.0,11.5,6166142.0,CA,-89.3168,48.4001,75.0,1685473272.0
27,Provideniya,37.8,58.0,4.09,4031574.0,RU,-173.3,64.3833,84.0,1685473275.0
28,Cap Malheureux,71.47,74.0,1.99,934649.0,MU,57.6142,-19.9842,0.0,1685473273.0
29,West Wendover,72.61,28.0,9.22,5710035.0,US,-114.0733,40.7391,0.0,1685473279.0
30,Tautira,78.87,80.0,6.91,4033557.0,PF,-149.15,-17.7333,26.0,1685473281.0
31,Avarua,71.65,60.0,5.75,4035715.0,CK,-159.775,-21.2078,20.0,1685473210.0
32,Punta Arenas,44.71,93.0,5.75,3874787.0,CL,-70.9167,-53.15,40.0,1685473255.0
33,Ozernovskiy,42.94,91.0,10.16,2122293.0,RU,156.5167,51.5,100.0,1685473288.0
34,Aksu,69.82,27.0,3.83,1529660.0,CN,80.2644,41.1231,78.0,1685473290.0
35,Arrondissement d'Ajaccio,66.18,78.0,3.44,3038333.0,FR,8.9167,42.0,75.0,1685473292.0
36,Cabedelo,86.67,74.0,16.6,3404558.0,BR,-34.8339,-6.9811,68.0,1685473294.0
37,Dikson,41.16,76.0,24.45,1507390.0,RU,80.5464,73.5069,100.0,1685473296.0
38,Hobart,59.13,73.0,14.97,2163355.0,AU,147.3294,-42.8794,75.0,1685473240.0
39,Vestmannaeyjar,45.59,87.0,14.97,3412093.0,IS,-20.2734,63.4427,75.0,1685473301.0
40,Alofi,73.29,83.0,8.05,4036284.0,NU,-169.9187,-19.0595,89.0,1685473303.0
41,Carnarvon,69.03,74.0,7.02,2074865.0,AU,113.6333,-24.8667,0.0,1685473305.0
42,Saint-Philippe,69.39,79.0,6.38,935215.0,RE,55.7679,-21.3585,38.0,1685473307.0
43,Cabra,68.29,48.0,6.13,2520645.0,ES,-4.4421,37.4725,100.0,1685473309.0
44,Feldbach,65.21,64.0,7.9,2779685.0,AT,15.8883,46.9531,8.0,1685473312.0
45,Tual,81.37,80.0,20.98,1623197.0,ID,132.75,-5.6667,27.0,1685473314.0
46,Longyearbyen,33.64,86.0,12.66,2729907.0,SJ,15.6401,78.2186,75.0,1685473316.0
47,Dukat,43.32,65.0,4.05,2125906.0,RU,155.55,62.55,86.0,1685473318.0
48,Jalu,91.13,14.0,18.79,86049.0,LY,21.5482,29.0331,87.0,1685473320.0
49,Vaini,77.16,88.0,12.66,4032243.0,TO,-175.2,-21.2,40.0,1685473323.0
50,Albany,77.56,36.0,5.01,5106841.0,US,-73.9662,42.6001,7.0,1685473250.0
51,Karaton,73.98,93.0,1.68,1630058.0,ID,106.1045,-6.3424,37.0,1685473327.0
52,Saldanha,57.25,93.0,12.73,3361934.0,ZA,17.9442,-33.0117,100.0,1685473329.0
53,Castro,57.07,87.0,6.2,3466704.0,BR,-50.0119,-24.7911,100.0,1685473279.0
54,Inhambane,68.0,82.0,0.0,1045114.0,MZ,35.3833,-23.865,0.0,1685473333.0
55,Mataura,42.01,86.0,5.28,6201424.0,NZ,168.8643,-46.1927,100.0,1685473336.0
56,Puerto Ayora,80.55,92.0,8.01,3652764.0,EC,-90.3518,-0.7393,100.0,1685473339.0
57,Arraial do Cabo,71.46,78.0,4.61,3471451.0,BR,-42.0278,-22.9661,75.0,1685473341.0
58,Obihiro,43.23,87.0,4.85,2128815.0,JP,143.2044,42.9172,0.0,1685473343.0
59,Penzance,61.48,80.0,11.5,2640377.0,GB,-5.5371,50.1186,5.0,1685473345.0
60,Butaritari,82.8,74.0,3.71,2110227.0,KI,172.7902,3.0707,100.0,1685473347.0
61,Rikitea,76.84,72.0,17.18,4030556.0,PF,-134.9692,-23.1203,100.0,1685473349.0
62,Namatanai,79.74,85.0,4.18,2090021.0,PG,152.4333,-3.6667,100.0,1685473351.0
63,Isangel,69.91,83.0,0.0,2136825.0,VU,169.2667,-19.55,40.0,1685473354.0
64,Saint George,84.88,15.0,6.91,5546220.0,US,-113.5841,37.1041,0.0,1685473356.0
65,Kruisfontein,58.15,89.0,1.32,986717.0,ZA,24.7314,-34.0033,100.0,1685473358.0
66,Mwinilunga,65.19,53.0,1.72,902620.0,ZM,24.4293,-11.7358,38.0,1685473360.0
67,Port Alfred,57.18,95.0,13.76,964432.0,ZA,26.891,-33.5906,100.0,1685473362.0
68,Marzuq,81.19,55.0,5.64,72181.0,YE,46.4667,14.4,59.0,1685473364.0
69,Puerto Escondido,89.98,57.0,8.52,3520994.0,MX,-97.0667,15.85,6.0,1685473071.0
70,Sivaki,42.84,96.0,3.4,2016477.0,RU,126.75,52.6333,2.0,1685473369.0
71,Yellowknife,54.12,54.0,15.01,6185377.0,CA,-114.3525,62.456,20.0,1685473371.0
72,Canchungo,91.53,72.0,10.36,2373951.0,GW,-16.0333,12.0672,12.0,1685473373.0
73,Östersund,50.45,34.0,19.57,2685750.0,SE,14.6357,63.1792,40.0,1685473375.0
74,Fort Nelson,59.95,30.0,5.99,5955902.0,CA,-122.7002,58.8053,75.0,1685473378.0
75,Castelo Branco,61.21,75.0,6.04,2269514.0,PT,-7.4909,39.8222,80.0,1685473380.0
76,Black River,83.66,77.0,8.28,3491355.0,JM,-77.8487,18.0264,100.0,1685473179.0
77,Atuona,81.37,64.0,15.86,4020109.0,PF,-139.0333,-9.8,0.0,1685473276.0
78,Birao,86.49,47.0,4.03,240210.0,CF,22.7882,10.2849,81.0,1685473386.0
79,Ekhabi,33.76,98.0,8.37,2122614.0,RU,142.9671,53.5102,100.0,1685473388.0
80,Barrow,32.02,86.0,10.36,5880054.0,US,-156.7887,71.2906,100.0,1685473390.0
81,Hilo,75.0,92.0,7.0,5855927.0,US,-155.09,19.7297,100.0,1685473393.0
82,Mehamn,42.75,65.0,5.75,778707.0,NO,27.8492,71.0357,40.0,1685473395.0
83,Shingū,64.99,92.0,4.99,1847947.0,JP,135.9833,33.7333,100.0,1685473397.0
84,George Town,83.44,81.0,4.61,1735106.0,MY,100.3354,5.4112,20.0,1685473182.0
85,Russell,81.05,50.0,3.44,4047434.0,US,-85.1999,32.3502,75.0,1685473217.0
86,Sidhi,92.53,27.0,6.42,1256369.0,IN,81.8833,24.4167,8.0,1685473408.0
87,Laramie,74.16,17.0,11.5,5830062.0,US,-105.5911,41.3114,40.0,1685473411.0
88,Bluff,49.1,82.0,18.63,2206939.0,NZ,168.3333,-46.6,100.0,1685473413.0
89,Bayir,61.32,94.0,3.85,304183.0,TR,28.2167,37.2687,4.0,1685473415.0
90,Vila Velha,75.94,71.0,11.5,3445026.0,BR,-40.2925,-20.3297,75.0,1685473184.0
91,Kapaa,77.07,83.0,7.0,5848280.0,US,-159.319,22.0752,22.0,1685473419.0
92,Margate,52.84,82.0,11.99,2643044.0,GB,1.3862,51.3813,100.0,1685473324.0
93,Kamaishi,52.02,86.0,3.91,2112444.0,JP,141.8833,39.2667,100.0,1685473424.0
