,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,78.64,47.0,5.75,5954718.0,CA,-101.865,54.7682,75.0,1685404805.0
1,Severo-Kuril'sk,45.37,84.0,12.55,2121385.0,RU,156.125,50.6789,47.0,1685404810.0
2,Codrington,59.14,86.0,11.81,2171099.0,AU,141.9667,-38.2667,100.0,1685404819.0
3,Bredasdorp,58.59,94.0,8.48,1015776.0,ZA,20.0403,-34.5322,98.0,1685404825.0
4,Kindersley,80.62,19.0,3.44,5992154.0,CA,-109.1682,51.4668,20.0,1685404828.0
5,Kavieng,83.71,76.0,10.36,2094342.0,PG,150.7967,-2.5744,65.0,1685404832.0
6,Brae,48.65,93.0,11.27,2654970.0,GB,-1.353,60.3964,80.0,1685404834.0
7,Hithadhoo,83.43,70.0,7.92,1282256.0,MV,73.0833,-0.6,68.0,1685404837.0
8,Ponta Delgada,63.32,82.0,2.3,3372783.0,PT,-25.6667,37.7333,20.0,1685404839.0
9,Kaitangata,55.92,64.0,5.32,2208248.0,NZ,169.8464,-46.2817,47.0,1685404841.0
10,Neiafu,83.08,83.0,10.36,4032420.0,TO,-173.9833,-18.65,40.0,1685404843.0
11,Busselton,68.7,77.0,19.53,2075265.0,AU,115.3333,-33.65,99.0,1685404846.0
12,Kudahuvadhoo,83.57,74.0,12.55,1337607.0,MV,72.8944,2.6708,32.0,1685404848.0
13,Port Macquarie,62.89,43.0,1.03,2152659.0,AU,152.9167,-31.4333,24.0,1685404850.0
14,Jamestown,78.24,44.0,10.36,5122534.0,US,-79.2353,42.097,0.0,1685404852.0
15,Nantucket,52.21,88.0,18.37,4944903.0,US,-70.0995,41.2835,0.0,1685404850.0
16,São João da Barra,69.89,95.0,5.17,3448903.0,BR,-41.0511,-21.6403,81.0,1685404856.0
17,Castlebar,55.58,88.0,2.66,2965654.0,IE,-9.3,53.85,91.0,1685404859.0
18,Katobu,80.64,73.0,3.47,1640972.0,ID,122.5276,-4.9408,3.0,1685404861.0
19,Port Lincoln,61.21,86.0,12.21,2063036.0,AU,135.8667,-34.7333,78.0,1685404863.0
20,Padampur,76.8,64.0,5.53,1260938.0,IN,73.6167,29.6833,42.0,1685404865.0
21,Cayenne,77.04,100.0,0.0,3382160.0,GF,-52.3333,4.9333,75.0,1685404864.0
22,Norman Wells,64.44,48.0,14.97,6089245.0,CA,-126.8329,65.282,100.0,1685404799.0
23,Upernavik,26.71,67.0,3.44,3418910.0,GL,-56.1549,72.7868,98.0,1685404873.0
24,Ushuaia,47.86,71.0,4.61,3833367.0,AR,-68.3,-54.8,0.0,1685404798.0
25,Tasiilaq,33.96,96.0,9.08,3424607.0,GL,-37.6368,65.6145,85.0,1685404877.0
26,Thunder Bay,62.51,48.0,10.36,6166142.0,CA,-89.3168,48.4001,75.0,1685404875.0
27,Provideniya,37.51,60.0,25.01,4031574.0,RU,-173.3,64.3833,75.0,1685404882.0
28,Cap Malheureux,71.47,76.0,1.99,934649.0,MU,57.6142,-19.9842,41.0,1685404874.0
29,West Wendover,74.41,25.0,14.97,5710035.0,US,-114.0733,40.7391,20.0,1685404807.0
30,Tautira,80.89,76.0,10.85,4033557.0,PF,-149.15,-17.7333,19.0,1685404880.0
