,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,66.04,82.0,12.66,5954718.0,CA,-101.865,54.7682,100.0,1685905202.0
1,Severo-Kuril'sk,38.44,93.0,21.27,2121385.0,RU,156.125,50.6789,100.0,1685905204.0
2,Codrington,56.89,82.0,9.93,2171099.0,AU,141.9667,-38.2667,100.0,1685905207.0
3,Bredasdorp,51.1,72.0,21.34,1015776.0,ZA,20.0403,-34.5322,100.0,1685905209.0
4,Kindersley,69.82,68.0,13.8,5992154.0,CA,-109.1682,51.4668,75.0,1685905211.0
5,Kavieng,83.25,73.0,8.14,2094342.0,PG,150.7967,-2.5744,83.0,1685905213.0
6,Brae,50.9,83.0,10.02,2654970.0,GB,-1.353,60.3964,100.0,1685905216.0
7,Hithadhoo,83.34,73.0,7.58,1282256.0,MV,73.0833,-0.6,100.0,1685905218.0
8,Ponta Delgada,70.52,83.0,12.66,3372783.0,PT,-25.6667,37.7333,40.0,1685905221.0
9,Kaitangata,40.71,92.0,4.25,2208248.0,NZ,169.8464,-46.2817,100.0,1685905223.0
10,Neiafu,66.88,88.0,0.0,4032420.0,TO,-173.9833,-18.65,20.0,1685905226.0
11,Busselton,62.65,57.0,30.98,2075265.0,AU,115.3333,-33.65,100.0,1685905228.0
12,Kudahuvadhoo,83.12,72.0,10.25,1337607.0,MV,72.8944,2.6708,100.0,1685905230.0
13,Port Macquarie,56.89,94.0,2.21,2152659.0,AU,152.9167,-31.4333,100.0,1685905232.0
14,Jamestown,69.28,30.0,8.05,5122534.0,US,-79.2353,42.097,0.0,1685905235.0
15,Nantucket,52.61,78.0,21.85,4944903.0,US,-70.0995,41.2835,75.0,1685905137.0
16,São João da Barra,78.89,57.0,10.22,3448903.0,BR,-41.0511,-21.6403,0.0,1685905239.0
17,Castlebar,65.59,65.0,5.91,2965654.0,IE,-9.3,53.85,14.0,1685905241.0
18,Katobu,73.71,93.0,3.78,1640972.0,ID,122.5276,-4.9408,76.0,1685905243.0
19,Port Lincoln,60.48,78.0,5.7,2063036.0,AU,135.8667,-34.7333,100.0,1685905245.0
20,Padampur,92.21,30.0,2.91,1260938.0,IN,73.6167,29.6833,66.0,1685905247.0
21,Cayenne,86.04,74.0,6.91,3382160.0,GF,-52.3333,4.9333,75.0,1685905204.0
22,Norman Wells,66.24,48.0,6.91,6089245.0,CA,-126.8329,65.282,100.0,1685905252.0
23,Upernavik,29.79,74.0,8.81,3418910.0,GL,-56.1549,72.7868,58.0,1685905254.0
24,Ushuaia,40.66,65.0,17.27,3833367.0,AR,-68.3,-54.8,40.0,1685905123.0
25,Tasiilaq,35.76,97.0,5.66,3424607.0,GL,-37.6368,65.6145,100.0,1685905258.0
26,Thunder Bay,84.11,42.0,6.91,6166142.0,CA,-89.3168,48.4001,75.0,1685905260.0
27,Provideniya,39.02,78.0,5.61,4031574.0,RU,-173.3,64.3833,100.0,1685905262.0
28,Cap Malheureux,74.46,76.0,5.01,934649.0,MU,57.6142,-19.9842,0.0,1685905264.0
29,West Wendover,65.41,42.0,6.91,5710035.0,US,-114.0733,40.7391,40.0,1685905267.0
30,Tautira,77.5,71.0,10.74,4033557.0,PF,-149.15,-17.7333,52.0,1685905269.0
31,Avarua,71.65,73.0,1.14,4035715.0,CK,-159.775,-21.2078,75.0,1685905271.0
32,Punta Arenas,42.91,65.0,9.22,3874787.0,CL,-70.9167,-53.15,0.0,1685905209.0
33,Ozernovskiy,38.84,97.0,6.08,2122293.0,RU,156.5167,51.5,100.0,1685905275.0
34,Aksu,73.31,23.0,4.52,1529660.0,CN,80.2644,41.1231,94.0,1685905277.0
35,Arrondissement d'Ajaccio,64.38,78.0,3.44,3038333.0,FR,8.9167,42.0,40.0,1685905279.0
36,Cabedelo,84.87,80.0,14.56,3404558.0,BR,-34.8339,-6.9811,24.0,1685905281.0
37,Dikson,26.67,91.0,3.56,1507390.0,RU,80.5464,73.5069,55.0,1685905284.0
38,Hobart,36.36,92.0,4.61,2163355.0,AU,147.3294,-42.8794,66.0,1685905208.0
39,Vestmannaeyjar,49.19,100.0,11.5,3412093.0,IS,-20.2734,63.4427,100.0,1685905288.0
40,Alofi,75.56,73.0,15.46,4036284.0,NU,-169.9187,-19.0595,100.0,1685905290.0
41,Carnarvon,66.85,65.0,10.2,2074865.0,AU,113.6333,-24.8667,26.0,1685905292.0
42,Saint-Philippe,69.39,77.0,11.56,935215.0,RE,55.7679,-21.3585,35.0,1685905294.0
43,Cabra,72.19,54.0,4.23,2520645.0,ES,-4.4421,37.4725,87.0,1685905296.0
44,Feldbach,61.12,98.0,6.31,2779685.0,AT,15.8883,46.9531,100.0,1685905299.0
45,Tual,80.98,80.0,18.34,1623197.0,ID,132.75,-5.6667,42.0,1685905301.0
46,Longyearbyen,37.24,75.0,9.22,2729907.0,SJ,15.6401,78.2186,75.0,1685905303.0
47,Dukat,45.19,79.0,4.34,2125906.0,RU,155.55,62.55,30.0,1685905305.0
48,Jalu,90.21,22.0,11.9,86049.0,LY,21.5482,29.0331,8.0,1685905307.0
49,Vaini,66.36,88.0,5.75,4032243.0,TO,-175.2,-21.2,20.0,1685905309.0
50,Albany,62.15,50.0,1.01,5106841.0,US,-73.9662,42.6001,100.0,1685905311.0
51,Karaton,73.85,95.0,2.35,1630058.0,ID,106.1045,-6.3424,100.0,1685905314.0
52,Saldanha,55.45,63.0,20.38,3361934.0,ZA,17.9442,-33.0117,89.0,1685905316.0
53,Castro,69.71,52.0,4.23,3466704.0,BR,-50.0119,-24.7911,7.0,1685905318.0
54,Inhambane,77.0,88.0,15.01,1045114.0,MZ,35.3833,-23.865,20.0,1685905320.0
55,Mataura,40.71,91.0,2.13,6201424.0,NZ,168.8643,-46.1927,100.0,1685905322.0
56,Puerto Ayora,81.55,92.0,8.01,3652764.0,EC,-90.3518,-0.7393,59.0,1685905324.0
57,Arraial do Cabo,75.06,73.0,12.66,3471451.0,BR,-42.0278,-22.9661,0.0,1685905327.0
58,Obihiro,46.78,77.0,4.25,2128815.0,JP,143.2044,42.9172,65.0,1685905329.0
59,Penzance,65.08,78.0,9.8,2640377.0,GB,-5.5371,50.1186,0.0,1685905331.0
60,Butaritari,82.58,77.0,9.01,2110227.0,KI,172.7902,3.0707,15.0,1685905334.0
61,Rikitea,73.76,66.0,6.85,4030556.0,PF,-134.9692,-23.1203,10.0,1685905303.0
62,Namatanai,78.94,84.0,3.8,2090021.0,PG,152.4333,-3.6667,46.0,1685905338.0
