,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,62.44,77.0,6.91,5954718.0,CA,-101.865,54.7682,100.0,1685653217.0
1,Severo-Kuril'sk,40.64,82.0,3.94,2121385.0,RU,156.125,50.6789,100.0,1685653225.0
2,Codrington,44.69,80.0,5.32,2171099.0,AU,141.9667,-38.2667,91.0,1685653235.0
3,Bredasdorp,57.25,95.0,2.51,1015776.0,ZA,20.0403,-34.5322,87.0,1685653246.0
4,Kindersley,68.02,73.0,11.5,5992154.0,CA,-109.1682,51.4668,100.0,1685653249.0
5,Kavieng,83.28,78.0,16.67,2094342.0,PG,150.7967,-2.5744,94.0,1685653251.0
6,Brae,45.72,72.0,9.44,2654970.0,GB,-1.353,60.3964,5.0,1685653259.0
7,Hithadhoo,82.29,73.0,5.23,1282256.0,MV,73.0833,-0.6,100.0,1685653261.0
8,Ponta Delgada,66.92,77.0,6.91,3372783.0,PT,-25.6667,37.7333,20.0,1685653263.0
9,Kaitangata,44.38,84.0,15.79,2208248.0,NZ,169.8464,-46.2817,56.0,1685653265.0
10,Neiafu,77.68,88.0,4.61,4032420.0,TO,-173.9833,-18.65,20.0,1685653269.0
11,Busselton,58.01,70.0,10.51,2075265.0,AU,115.3333,-33.65,100.0,1685653271.0
12,Kudahuvadhoo,83.34,73.0,17.9,1337607.0,MV,72.8944,2.6708,100.0,1685653274.0
13,Port Macquarie,47.89,80.0,2.17,2152659.0,AU,152.9167,-31.4333,0.0,1685653276.0
14,Jamestown,83.84,32.0,6.91,5122534.0,US,-79.2353,42.097,20.0,1685653087.0
15,Nantucket,66.74,78.0,9.22,4944903.0,US,-70.0995,41.2835,0.0,1685653280.0
16,São João da Barra,77.09,73.0,20.15,3448903.0,BR,-41.0511,-21.6403,65.0,1685653282.0
17,Castlebar,59.59,94.0,5.03,2965654.0,IE,-9.3,53.85,12.0,1685653285.0
18,Katobu,73.94,92.0,3.53,1640972.0,ID,122.5276,-4.9408,52.0,1685653287.0
19,Port Lincoln,57.09,64.0,5.97,2063036.0,AU,135.8667,-34.7333,100.0,1685653262.0
20,Padampur,77.05,59.0,8.08,1260938.0,IN,73.6167,29.6833,55.0,1685653291.0
21,Cayenne,82.44,78.0,5.75,3382160.0,GF,-52.3333,4.9333,75.0,1685653087.0
22,Norman Wells,51.84,71.0,9.22,6089245.0,CA,-126.8329,65.282,75.0,1685653295.0
23,Upernavik,29.08,94.0,11.48,3418910.0,GL,-56.1549,72.7868,100.0,1685653298.0
24,Ushuaia,47.86,46.0,16.11,3833367.0,AR,-68.3,-54.8,0.0,1685653300.0
25,Tasiilaq,33.96,98.0,6.11,3424607.0,GL,-37.6368,65.6145,90.0,1685653302.0
26,Thunder Bay,69.71,56.0,20.71,6166142.0,CA,-89.3168,48.4001,75.0,1685653293.0
27,Provideniya,32.11,93.0,8.99,4031574.0,RU,-173.3,64.3833,100.0,1685653306.0
28,Cap Malheureux,72.46,74.0,17.31,934649.0,MU,57.6142,-19.9842,0.0,1685653308.0
29,West Wendover,76.21,27.0,11.5,5710035.0,US,-114.0733,40.7391,0.0,1685653311.0
30,Tautira,75.69,62.0,8.14,4033557.0,PF,-149.15,-17.7333,12.0,1685653313.0
31,Avarua,75.25,60.0,3.44,4035715.0,CK,-159.775,-21.2078,49.0,1685653253.0
32,Punta Arenas,44.42,70.0,13.8,3874787.0,CL,-70.9167,-53.15,0.0,1685653250.0
33,Ozernovskiy,39.85,82.0,5.14,2122293.0,RU,156.5167,51.5,100.0,1685653319.0
34,Aksu,68.43,39.0,15.35,1529660.0,CN,80.2644,41.1231,100.0,1685653242.0
35,Arrondissement d'Ajaccio,58.98,88.0,4.61,3038333.0,FR,8.9167,42.0,0.0,1685653323.0
36,Cabedelo,81.27,82.0,8.21,3404558.0,BR,-34.8339,-6.9811,8.0,1685653313.0
37,Dikson,34.03,89.0,5.91,1507390.0,RU,80.5464,73.5069,97.0,1685653327.0
38,Hobart,46.53,79.0,8.05,2163355.0,AU,147.3294,-42.8794,20.0,1685653330.0
39,Vestmannaeyjar,49.1,92.0,12.21,3412093.0,IS,-20.2734,63.4427,78.0,1685653332.0
40,Alofi,75.09,88.0,2.3,4036284.0,NU,-169.9187,-19.0595,40.0,1685653334.0
41,Carnarvon,63.32,69.0,19.77,2074865.0,AU,113.6333,-24.8667,0.0,1685653336.0
42,Saint-Philippe,72.99,73.0,10.58,935215.0,RE,55.7679,-21.3585,42.0,1685653339.0
43,Cabra,64.51,55.0,2.35,2520645.0,ES,-4.4421,37.4725,98.0,1685653341.0
