,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,57.49,70.0,2.08,5954718.0,CA,-101.865,54.7682,1.0,1685437202.0
1,Severo-Kuril'sk,41.74,96.0,12.17,2121385.0,RU,156.125,50.6789,96.0,1685437207.0
2,Codrington,58.93,82.0,12.21,2171099.0,AU,141.9667,-38.2667,100.0,1685437217.0
3,Bredasdorp,60.69,74.0,4.54,1015776.0,ZA,20.0403,-34.5322,34.0,1685437220.0
4,Kindersley,60.82,59.0,8.05,5992154.0,CA,-109.1682,51.4668,40.0,1685437222.0
5,Kavieng,84.38,74.0,9.48,2094342.0,PG,150.7967,-2.5744,8.0,1685437226.0
6,Brae,49.15,92.0,16.06,2654970.0,GB,-1.353,60.3964,12.0,1685437229.0
7,Hithadhoo,84.11,69.0,9.26,1282256.0,MV,73.0833,-0.6,22.0,1685437232.0
8,Ponta Delgada,65.12,88.0,8.05,3372783.0,PT,-25.6667,37.7333,75.0,1685437235.0
9,Kaitangata,44.01,88.0,6.89,2208248.0,NZ,169.8464,-46.2817,6.0,1685437237.0
10,Neiafu,78.8,87.0,21.05,4032420.0,TO,-173.9833,-18.65,63.0,1685437239.0
11,Busselton,67.75,81.0,19.3,2075265.0,AU,115.3333,-33.65,8.0,1685437241.0
12,Kudahuvadhoo,84.25,73.0,13.6,1337607.0,MV,72.8944,2.6708,31.0,1685437243.0
13,Port Macquarie,52.9,79.0,2.26,2152659.0,AU,152.9167,-31.4333,42.0,1685437246.0
14,Jamestown,65.68,59.0,9.22,5122534.0,US,-79.2353,42.097,0.0,1685437026.0
15,Nantucket,50.14,86.0,12.97,4944903.0,US,-70.0995,41.2835,0.0,1685437250.0
16,São João da Barra,65.66,87.0,5.91,3448903.0,BR,-41.0511,-21.6403,46.0,1685437236.0
17,Castlebar,59.04,59.0,3.51,2965654.0,IE,-9.3,53.85,31.0,1685437255.0
18,Katobu,78.8,85.0,5.59,1640972.0,ID,122.5276,-4.9408,100.0,1685437257.0
19,Port Lincoln,60.71,90.0,9.06,2063036.0,AU,135.8667,-34.7333,100.0,1685437246.0
20,Padampur,92.62,29.0,5.59,1260938.0,IN,73.6167,29.6833,66.0,1685437261.0
21,Cayenne,73.44,100.0,2.3,3382160.0,GF,-52.3333,4.9333,75.0,1685437263.0
22,Norman Wells,48.24,71.0,4.61,6089245.0,CA,-126.8329,65.282,40.0,1685437265.0
23,Upernavik,24.71,91.0,7.25,3418910.0,GL,-56.1549,72.7868,100.0,1685437268.0
24,Ushuaia,44.26,87.0,4.61,3833367.0,AR,-68.3,-54.8,40.0,1685437270.0
25,Tasiilaq,39.36,67.0,8.43,3424607.0,GL,-37.6368,65.6145,85.0,1685437272.0
26,Thunder Bay,42.71,87.0,3.44,6166142.0,CA,-89.3168,48.4001,20.0,1685437076.0
27,Provideniya,33.76,65.0,13.69,4031574.0,RU,-173.3,64.3833,79.0,1685437276.0
28,Cap Malheureux,80.47,63.0,5.99,934649.0,MU,57.6142,-19.9842,0.0,1685437279.0
29,West Wendover,61.81,48.0,8.05,5710035.0,US,-114.0733,40.7391,0.0,1685437281.0
30,Tautira,78.89,79.0,3.44,4033557.0,PF,-149.15,-17.7333,4.0,1685437282.0
31,Avarua,71.65,73.0,8.05,4035715.0,CK,-159.775,-21.2078,75.0,1685437285.0
32,Punta Arenas,44.11,87.0,5.06,3874787.0,CL,-70.9167,-53.15,100.0,1685437146.0
33,Ozernovskiy,44.28,87.0,12.84,2122293.0,RU,156.5167,51.5,100.0,1685437289.0
34,Aksu,80.08,14.0,4.07,1529660.0,CN,80.2644,41.1231,0.0,1685437291.0
35,Arrondissement d'Ajaccio,69.57,60.0,8.05,3038333.0,FR,8.9167,42.0,0.0,1685437294.0
36,Cabedelo,74.07,94.0,5.73,3404558.0,BR,-34.8339,-6.9811,91.0,1685437221.0
37,Dikson,35.51,82.0,19.84,1507390.0,RU,80.5464,73.5069,95.0,1685437298.0
38,Hobart,56.07,76.0,16.11,2163355.0,AU,147.3294,-42.8794,75.0,1685437224.0
39,Vestmannaeyjar,45.59,93.0,20.71,3412093.0,IS,-20.2734,63.4427,100.0,1685437302.0
40,Alofi,75.09,88.0,9.22,4036284.0,NU,-169.9187,-19.0595,84.0,1685437304.0
41,Carnarvon,76.24,49.0,8.41,2074865.0,AU,113.6333,-24.8667,6.0,1685437306.0
42,Saint-Philippe,80.19,63.0,9.31,935215.0,RE,55.7679,-21.3585,34.0,1685437308.0
43,Cabra,65.05,66.0,6.85,2520645.0,ES,-4.4421,37.4725,73.0,1685437311.0
44,Feldbach,73.62,41.0,8.34,2779685.0,AT,15.8883,46.9531,98.0,1685437313.0
45,Tual,81.81,78.0,23.26,1623197.0,ID,132.75,-5.6667,50.0,1685437315.0
46,Longyearbyen,37.24,81.0,17.27,2729907.0,SJ,15.6401,78.2186,75.0,1685437317.0
47,Dukat,51.82,50.0,5.28,2125906.0,RU,155.55,62.55,71.0,1685437319.0
48,Jalu,91.2,15.0,16.11,86049.0,LY,21.5482,29.0331,73.0,1685437321.0
49,Vaini,77.16,88.0,13.8,4032243.0,TO,-175.2,-21.2,40.0,1685437323.0
50,Albany,51.46,73.0,4.09,5106841.0,US,-73.9662,42.6001,5.0,1685437326.0
51,Karaton,83.14,72.0,2.66,1630058.0,ID,106.1045,-6.3424,92.0,1685437328.0
52,Saldanha,55.45,88.0,16.33,3361934.0,ZA,17.9442,-33.0117,100.0,1685437330.0
53,Castro,52.3,95.0,6.62,3466704.0,BR,-50.0119,-24.7911,100.0,1685437332.0
54,Inhambane,78.06,56.0,7.11,1045114.0,MZ,35.3833,-23.865,19.0,1685437334.0
55,Mataura,40.55,94.0,3.42,6201424.0,NZ,168.8643,-46.1927,10.0,1685437336.0
56,Puerto Ayora,75.54,99.0,3.0,3652764.0,EC,-90.3518,-0.7393,17.0,1685437338.0
57,Arraial do Cabo,64.36,94.0,2.3,3471451.0,BR,-42.0278,-22.9661,20.0,1685437341.0
58,Obihiro,58.41,79.0,6.35,2128815.0,JP,143.2044,42.9172,60.0,1685437264.0
59,Penzance,56.43,62.0,18.41,2640377.0,GB,-5.5371,50.1186,0.0,1685437345.0
60,Butaritari,83.71,71.0,7.07,2110227.0,KI,172.7902,3.0707,98.0,1685437347.0
61,Rikitea,75.36,62.0,10.4,4030556.0,PF,-134.9692,-23.1203,98.0,1685437276.0
62,Namatanai,81.28,83.0,8.81,2090021.0,PG,152.4333,-3.6667,100.0,1685437352.0
63,Isangel,74.77,75.0,15.75,2136825.0,VU,169.2667,-19.55,100.0,1685437354.0
64,Saint George,67.75,21.0,11.5,5546220.0,US,-113.5841,37.1041,0.0,1685437204.0
65,Kruisfontein,62.89,86.0,2.91,986717.0,ZA,24.7314,-34.0033,100.0,1685437358.0
66,Mwinilunga,80.71,35.0,5.21,902620.0,ZM,24.4293,-11.7358,25.0,1685437360.0
67,Port Alfred,67.66,76.0,2.64,964432.0,ZA,26.891,-33.5906,100.0,1685437362.0
68,Marzuq,88.61,34.0,6.13,72181.0,YE,46.4667,14.4,75.0,1685437364.0
69,Puerto Escondido,81.91,80.0,4.92,3520994.0,MX,-97.0667,15.85,6.0,1685437367.0
70,Sivaki,63.61,35.0,6.04,2016477.0,RU,126.75,52.6333,58.0,1685437369.0
71,Yellowknife,46.92,93.0,6.91,6185377.0,CA,-114.3525,62.456,75.0,1685437293.0
72,Canchungo,82.53,73.0,9.62,2373951.0,GW,-16.0333,12.0672,100.0,1685437373.0
73,Östersund,48.65,34.0,27.0,2685750.0,SE,14.6357,63.1792,20.0,1685437255.0
74,Fort Nelson,38.95,61.0,4.61,5955902.0,CA,-122.7002,58.8053,20.0,1685437378.0
75,Castelo Branco,57.47,93.0,2.46,2269514.0,PT,-7.4909,39.8222,100.0,1685437380.0
76,Black River,77.77,88.0,3.65,3491355.0,JM,-77.8487,18.0264,68.0,1685437382.0
77,Atuona,80.98,69.0,15.57,4020109.0,PF,-139.0333,-9.8,25.0,1685437384.0
78,Birao,90.3,44.0,2.64,240210.0,CF,22.7882,10.2849,85.0,1685437344.0
79,Ekhabi,35.4,96.0,13.82,2122614.0,RU,142.9671,53.5102,100.0,1685437388.0
80,Barrow,33.82,86.0,8.05,5880054.0,US,-156.7887,71.2906,100.0,1685437390.0
81,Hilo,69.87,91.0,3.44,5855927.0,US,-155.09,19.7297,75.0,1685437128.0
82,Mehamn,42.75,75.0,14.97,778707.0,NO,27.8492,71.0357,75.0,1685437395.0
83,Shingū,70.43,98.0,1.86,1847947.0,JP,135.9833,33.7333,100.0,1685437397.0
84,George Town,91.15,62.0,9.22,1735106.0,MY,100.3354,5.4112,20.0,1685437216.0
85,Russell,56.34,100.0,0.0,4047434.0,US,-85.1999,32.3502,0.0,1685437401.0
86,Sidhi,107.35,15.0,9.04,1256369.0,IN,81.8833,24.4167,9.0,1685437403.0
87,Laramie,44.51,72.0,5.79,5830062.0,US,-105.5911,41.3114,45.0,1685437205.0
88,Bluff,48.76,74.0,22.06,2206939.0,NZ,168.3333,-46.6,14.0,1685437266.0
89,Bayir,68.52,67.0,7.49,304183.0,TR,28.2167,37.2687,85.0,1685437410.0
90,Vila Velha,69.75,83.0,6.91,3445026.0,BR,-40.2925,-20.3297,75.0,1685437241.0
91,Kapaa,72.41,87.0,1.99,5848280.0,US,-159.319,22.0752,13.0,1685437414.0
92,Margate,53.58,71.0,11.01,2643044.0,GB,1.3862,51.3813,32.0,1685437416.0
93,Kamaishi,58.55,76.0,5.26,2112444.0,JP,141.8833,39.2667,97.0,1685437399.0
94,Stăncuţa,75.29,41.0,12.97,666309.0,RO,27.8333,44.9,100.0,1685437420.0
95,Ankang,86.88,58.0,6.67,1789065.0,CN,109.0172,32.68,8.0,1685437422.0
96,Port Elizabeth,62.1,97.0,3.0,964420.0,ZA,25.5701,-33.918,40.0,1685437424.0
97,Morant Bay,82.02,86.0,3.74,3489440.0,JM,-76.4093,17.8815,99.0,1685437427.0
98,São Miguel,75.97,91.0,9.4,3388304.0,BR,-35.3667,-5.4667,67.0,1685437429.0
99,Guerrero Negro,58.51,82.0,11.88,4021858.0,MX,-114.0611,27.9769,0.0,1685437431.0
