,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,63.27,75.0,5.55,5954718.0,CA,-101.865,54.7682,8.0,1685674803.0
1,Severo-Kuril'sk,38.73,94.0,10.58,2121385.0,RU,156.125,50.6789,100.0,1685674806.0
2,Codrington,57.36,55.0,5.57,2171099.0,AU,141.9667,-38.2667,88.0,1685674809.0
3,Bredasdorp,55.85,97.0,4.38,1015776.0,ZA,20.0403,-34.5322,75.0,1685674755.0
4,Kindersley,64.42,77.0,16.11,5992154.0,CA,-109.1682,51.4668,100.0,1685674813.0
5,Kavieng,84.09,75.0,12.33,2094342.0,PG,150.7967,-2.5744,33.0,1685674816.0
6,Brae,45.43,67.0,3.78,2654970.0,GB,-1.353,60.3964,17.0,1685674818.0
7,Hithadhoo,82.92,72.0,8.12,1282256.0,MV,73.0833,-0.6,100.0,1685674821.0
8,Ponta Delgada,63.32,88.0,2.3,3372783.0,PT,-25.6667,37.7333,20.0,1685674824.0
9,Kaitangata,50.94,57.0,11.3,2208248.0,NZ,169.8464,-46.2817,79.0,1685674827.0
10,Neiafu,81.28,78.0,4.61,4032420.0,TO,-173.9833,-18.65,75.0,1685674830.0
11,Busselton,58.46,69.0,10.47,2075265.0,AU,115.3333,-33.65,100.0,1685674832.0
12,Kudahuvadhoo,83.59,77.0,17.25,1337607.0,MV,72.8944,2.6708,100.0,1685674835.0
13,Port Macquarie,72.9,40.0,4.7,2152659.0,AU,152.9167,-31.4333,3.0,1685674837.0
14,Jamestown,74.14,46.0,8.05,5122534.0,US,-79.2353,42.097,0.0,1685674761.0
15,Nantucket,58.24,92.0,4.61,4944903.0,US,-70.0995,41.2835,0.0,1685674676.0
16,São João da Barra,67.69,83.0,10.33,3448903.0,BR,-41.0511,-21.6403,30.0,1685674843.0
17,Castlebar,55.58,95.0,3.91,2965654.0,IE,-9.3,53.85,16.0,1685674845.0
18,Katobu,86.41,61.0,5.32,1640972.0,ID,122.5276,-4.9408,74.0,1685674847.0
19,Port Lincoln,72.82,32.0,13.47,2063036.0,AU,135.8667,-34.7333,90.0,1685674850.0
20,Padampur,78.28,54.0,5.3,1260938.0,IN,73.6167,29.6833,0.0,1685674852.0
21,Cayenne,75.24,100.0,0.0,3382160.0,GF,-52.3333,4.9333,0.0,1685674838.0
22,Norman Wells,59.04,51.0,8.05,6089245.0,CA,-126.8329,65.282,75.0,1685674856.0
23,Upernavik,26.11,87.0,6.38,3418910.0,GL,-56.1549,72.7868,100.0,1685674858.0
24,Ushuaia,49.66,50.0,21.85,3833367.0,AR,-68.3,-54.8,0.0,1685674860.0
25,Tasiilaq,32.16,98.0,3.38,3424607.0,GL,-37.6368,65.6145,100.0,1685674862.0
26,Thunder Bay,62.51,67.0,6.91,6166142.0,CA,-89.3168,48.4001,40.0,1685674865.0
27,Provideniya,32.11,86.0,13.42,4031574.0,RU,-173.3,64.3833,100.0,1685674867.0
28,Cap Malheureux,75.47,63.0,5.01,934649.0,MU,57.6142,-19.9842,0.0,1685674869.0
29,West Wendover,70.81,30.0,17.27,5710035.0,US,-114.0733,40.7391,0.0,1685674871.0
30,Tautira,76.46,65.0,11.3,4033557.0,PF,-149.15,-17.7333,11.0,1685674874.0
31,Avarua,73.45,60.0,3.44,4035715.0,CK,-159.775,-21.2078,17.0,1685674868.0
32,Punta Arenas,46.51,66.0,16.11,3874787.0,CL,-70.9167,-53.15,0.0,1685674878.0
33,Ozernovskiy,41.63,90.0,4.83,2122293.0,RU,156.5167,51.5,77.0,1685674880.0
34,Aksu,74.7,28.0,11.27,1529660.0,CN,80.2644,41.1231,100.0,1685674882.0
35,Arrondissement d'Ajaccio,53.58,88.0,5.75,3038333.0,FR,8.9167,42.0,0.0,1685674884.0
36,Cabedelo,77.67,95.0,4.74,3404558.0,BR,-34.8339,-6.9811,15.0,1685674847.0
37,Dikson,33.91,96.0,8.28,1507390.0,RU,80.5464,73.5069,94.0,1685674889.0
38,Hobart,56.28,64.0,11.5,2163355.0,AU,147.3294,-42.8794,20.0,1685674814.0
39,Vestmannaeyjar,48.09,95.0,9.95,3412093.0,IS,-20.2734,63.4427,100.0,1685674893.0
