,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,72.32,49.0,9.78,5954718.0,CA,-101.865,54.7682,0.0,1685581202.0
1,Severo-Kuril'sk,38.64,91.0,3.04,2121385.0,RU,156.125,50.6789,92.0,1685581205.0
2,Codrington,55.29,52.0,6.2,2171099.0,AU,141.9667,-38.2667,97.0,1685581208.0
3,Bredasdorp,58.86,93.0,6.02,1015776.0,ZA,20.0403,-34.5322,100.0,1685581218.0
4,Kindersley,86.02,19.0,14.97,5992154.0,CA,-109.1682,51.4668,75.0,1685581223.0
5,Kavieng,83.44,75.0,8.21,2094342.0,PG,150.7967,-2.5744,100.0,1685581230.0
6,Brae,46.94,73.0,16.4,2654970.0,GB,-1.353,60.3964,100.0,1685581232.0
7,Hithadhoo,80.83,74.0,5.79,1282256.0,MV,73.0833,-0.6,100.0,1685581235.0
8,Ponta Delgada,63.32,88.0,4.61,3372783.0,PT,-25.6667,37.7333,20.0,1685581237.0
9,Kaitangata,60.17,65.0,3.94,2208248.0,NZ,169.8464,-46.2817,100.0,1685581239.0
10,Neiafu,81.28,69.0,8.05,4032420.0,TO,-173.9833,-18.65,75.0,1685581241.0
11,Busselton,59.43,72.0,15.14,2075265.0,AU,115.3333,-33.65,73.0,1685581243.0
12,Kudahuvadhoo,83.12,74.0,19.06,1337607.0,MV,72.8944,2.6708,100.0,1685581245.0
13,Port Macquarie,72.9,45.0,0.81,2152659.0,AU,152.9167,-31.4333,29.0,1685581105.0
14,Jamestown,76.17,46.0,8.05,5122534.0,US,-79.2353,42.097,0.0,1685581009.0
15,Nantucket,56.39,92.0,8.88,4944903.0,US,-70.0995,41.2835,0.0,1685581252.0
16,São João da Barra,71.69,96.0,3.22,3448903.0,BR,-41.0511,-21.6403,100.0,1685581254.0
17,Castlebar,55.58,94.0,3.38,2965654.0,IE,-9.3,53.85,19.0,1685581242.0
18,Katobu,80.74,83.0,5.3,1640972.0,ID,122.5276,-4.9408,100.0,1685581258.0
19,Port Lincoln,62.1,75.0,6.46,2063036.0,AU,135.8667,-34.7333,100.0,1685581260.0
20,Padampur,70.45,76.0,4.34,1260938.0,IN,73.6167,29.6833,100.0,1685581263.0
21,Cayenne,77.04,88.0,4.61,3382160.0,GF,-52.3333,4.9333,75.0,1685581265.0
22,Norman Wells,60.84,39.0,5.75,6089245.0,CA,-126.8329,65.282,75.0,1685581267.0
23,Upernavik,32.34,99.0,1.48,3418910.0,GL,-56.1549,72.7868,100.0,1685581270.0
24,Ushuaia,49.66,53.0,9.22,3833367.0,AR,-68.3,-54.8,0.0,1685581272.0
25,Tasiilaq,37.56,100.0,1.61,3424607.0,GL,-37.6368,65.6145,100.0,1685581274.0
26,Thunder Bay,62.51,59.0,10.36,6166142.0,CA,-89.3168,48.4001,75.0,1685581076.0
27,Provideniya,32.11,93.0,11.18,4031574.0,RU,-173.3,64.3833,100.0,1685581278.0
28,Cap Malheureux,75.87,61.0,12.12,934649.0,MU,57.6142,-19.9842,50.0,1685581280.0
29,West Wendover,74.41,22.0,26.46,5710035.0,US,-114.0733,40.7391,0.0,1685581283.0
30,Tautira,75.79,65.0,14.72,4033557.0,PF,-149.15,-17.7333,19.0,1685581281.0
