,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,57.18,67.0,2.75,5954718.0,CA,-101.865,54.7682,1.0,1685440803.0
1,Severo-Kuril'sk,41.63,96.0,13.0,2121385.0,RU,156.125,50.6789,97.0,1685440806.0
2,Codrington,58.62,83.0,11.97,2171099.0,AU,141.9667,-38.2667,100.0,1685440808.0
3,Bredasdorp,60.22,75.0,5.53,1015776.0,ZA,20.0403,-34.5322,51.0,1685440811.0
4,Kindersley,60.82,63.0,9.22,5992154.0,CA,-109.1682,51.4668,75.0,1685440814.0
5,Kavieng,84.27,75.0,9.6,2094342.0,PG,150.7967,-2.5744,9.0,1685440819.0
6,Brae,49.21,92.0,17.07,2654970.0,GB,-1.353,60.3964,20.0,1685440824.0
7,Hithadhoo,84.18,69.0,10.89,1282256.0,MV,73.0833,-0.6,21.0,1685440829.0
8,Ponta Delgada,63.32,88.0,8.05,3372783.0,PT,-25.6667,37.7333,40.0,1685440832.0
9,Kaitangata,43.54,85.0,6.58,2208248.0,NZ,169.8464,-46.2817,11.0,1685440838.0
10,Neiafu,78.85,86.0,20.8,4032420.0,TO,-173.9833,-18.65,65.0,1685440840.0
11,Busselton,67.28,83.0,18.12,2075265.0,AU,115.3333,-33.65,12.0,1685440842.0
12,Kudahuvadhoo,84.31,73.0,13.44,1337607.0,MV,72.8944,2.6708,48.0,1685440845.0
13,Port Macquarie,52.9,72.0,4.99,2152659.0,AU,152.9167,-31.4333,54.0,1685440683.0
14,Jamestown,62.24,72.0,9.22,5122534.0,US,-79.2353,42.097,0.0,1685440849.0
15,Nantucket,51.15,85.0,12.41,4944903.0,US,-70.0995,41.2835,0.0,1685440851.0
16,São João da Barra,68.09,84.0,5.57,3448903.0,BR,-41.0511,-21.6403,39.0,1685440853.0
17,Castlebar,62.17,53.0,3.98,2965654.0,IE,-9.3,53.85,27.0,1685440855.0
18,Katobu,76.51,90.0,5.21,1640972.0,ID,122.5276,-4.9408,100.0,1685440857.0
