,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,60.64,82.0,5.75,5954718.0,CA,-101.865,54.7682,0.0,1685545202.0
1,Severo-Kuril'sk,39.56,95.0,3.62,2121385.0,RU,156.125,50.6789,100.0,1685545205.0
2,Codrington,55.67,81.0,18.19,2171099.0,AU,141.9667,-38.2667,100.0,1685545208.0
3,Bredasdorp,59.59,91.0,7.11,1015776.0,ZA,20.0403,-34.5322,100.0,1685545212.0
4,Kindersley,66.22,48.0,6.91,5992154.0,CA,-109.1682,51.4668,0.0,1685545224.0
5,Kavieng,83.64,76.0,12.01,2094342.0,PG,150.7967,-2.5744,32.0,1685545232.0
6,Brae,48.6,86.0,12.37,2654970.0,GB,-1.353,60.3964,100.0,1685545235.0
7,Hithadhoo,83.37,77.0,12.15,1282256.0,MV,73.0833,-0.6,100.0,1685545237.0
8,Ponta Delgada,68.72,77.0,12.66,3372783.0,PT,-25.6667,37.7333,75.0,1685545240.0
9,Kaitangata,44.35,92.0,4.36,2208248.0,NZ,169.8464,-46.2817,89.0,1685545242.0
10,Neiafu,75.88,94.0,5.75,4032420.0,TO,-173.9833,-18.65,20.0,1685545244.0
11,Busselton,59.63,87.0,16.84,2075265.0,AU,115.3333,-33.65,66.0,1685545246.0
12,Kudahuvadhoo,83.7,75.0,15.93,1337607.0,MV,72.8944,2.6708,100.0,1685545248.0
13,Port Macquarie,48.88,67.0,2.86,2152659.0,AU,152.9167,-31.4333,69.0,1685545250.0
14,Jamestown,71.22,52.0,5.75,5122534.0,US,-79.2353,42.097,0.0,1685545252.0
15,Nantucket,56.97,88.0,4.61,4944903.0,US,-70.0995,41.2835,0.0,1685545163.0
16,São João da Barra,73.49,71.0,8.79,3448903.0,BR,-41.0511,-21.6403,100.0,1685545257.0
17,Castlebar,69.15,52.0,7.87,2965654.0,IE,-9.3,53.85,6.0,1685545259.0
18,Katobu,73.38,96.0,3.89,1640972.0,ID,122.5276,-4.9408,34.0,1685545261.0
19,Port Lincoln,57.81,94.0,4.25,2063036.0,AU,135.8667,-34.7333,0.0,1685545263.0
