,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,59.9,73.0,3.29,5954718.0,CA,-101.865,54.7682,34.0,1685426404.0
1,Severo-Kuril'sk,42.62,95.0,13.89,2121385.0,RU,156.125,50.6789,34.0,1685426406.0
2,Codrington,61.59,76.0,13.04,2171099.0,AU,141.9667,-38.2667,100.0,1685426409.0
3,Bredasdorp,55.45,91.0,5.61,1015776.0,ZA,20.0403,-34.5322,76.0,1685426413.0
4,Kindersley,68.02,45.0,11.5,5992154.0,CA,-109.1682,51.4668,40.0,1685426416.0
5,Kavieng,85.26,71.0,8.63,2094342.0,PG,150.7967,-2.5744,56.0,1685426418.0
6,Brae,48.94,91.0,13.87,2654970.0,GB,-1.353,60.3964,0.0,1685426420.0
7,Hithadhoo,84.09,69.0,9.75,1282256.0,MV,73.0833,-0.6,27.0,1685426422.0
8,Ponta Delgada,63.32,88.0,2.3,3372783.0,PT,-25.6667,37.7333,20.0,1685426425.0
9,Kaitangata,45.43,95.0,3.4,2208248.0,NZ,169.8464,-46.2817,98.0,1685426427.0
10,Neiafu,79.48,89.0,6.91,4032420.0,TO,-173.9833,-18.65,20.0,1685426429.0
11,Busselton,67.91,82.0,19.53,2075265.0,AU,115.3333,-33.65,66.0,1685426432.0
12,Kudahuvadhoo,84.22,73.0,14.5,1337607.0,MV,72.8944,2.6708,32.0,1685426435.0
13,Port Macquarie,64.89,55.0,5.7,2152659.0,AU,152.9167,-31.4333,6.0,1685426342.0
14,Jamestown,64.78,66.0,4.61,5122534.0,US,-79.2353,42.097,0.0,1685426379.0
15,Nantucket,48.06,91.0,6.91,4944903.0,US,-70.0995,41.2835,0.0,1685426289.0
16,São João da Barra,64.18,92.0,4.79,3448903.0,BR,-41.0511,-21.6403,55.0,1685426446.0
17,Castlebar,52.0,88.0,2.3,2965654.0,IE,-9.3,53.85,69.0,1685426303.0
18,Katobu,84.7,68.0,7.85,1640972.0,ID,122.5276,-4.9408,66.0,1685426452.0
