,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness,datetime
0,Flin Flon,59.18,67.0,7.85,5954718.0,CA,-101.865,54.7682,3.0,1685516402.0
1,Severo-Kuril'sk,38.43,97.0,14.27,2121385.0,RU,156.125,50.6789,100.0,1685516405.0
2,Codrington,64.24,59.0,15.75,2171099.0,AU,141.9667,-38.2667,52.0,1685516408.0
3,Bredasdorp,57.92,91.0,3.53,1015776.0,ZA,20.0403,-34.5322,99.0,1685516410.0
4,Kindersley,60.82,63.0,11.5,5992154.0,CA,-109.1682,51.4668,20.0,1685516412.0
5,Kavieng,83.77,75.0,6.69,2094342.0,PG,150.7967,-2.5744,100.0,1685516414.0
6,Brae,49.42,90.0,14.03,2654970.0,GB,-1.353,60.3964,100.0,1685516416.0
7,Hithadhoo,83.14,77.0,12.41,1282256.0,MV,73.0833,-0.6,99.0,1685516419.0
8,Ponta Delgada,63.32,88.0,10.36,3372783.0,PT,-25.6667,37.7333,40.0,1685516421.0
9,Kaitangata,47.35,86.0,4.92,2208248.0,NZ,169.8464,-46.2817,78.0,1685516423.0
10,Neiafu,79.48,83.0,11.5,4032420.0,TO,-173.9833,-18.65,20.0,1685516425.0
11,Busselton,63.54,75.0,3.13,2075265.0,AU,115.3333,-33.65,100.0,1685516428.0
12,Kudahuvadhoo,82.9,75.0,11.74,1337607.0,MV,72.8944,2.6708,100.0,1685516430.0
13,Port Macquarie,60.89,56.0,2.1,2152659.0,AU,152.9167,-31.4333,100.0,1685516433.0
14,Jamestown,59.02,91.0,10.36,5122534.0,US,-79.2353,42.097,0.0,1685516436.0
15,Nantucket,51.15,92.0,8.43,4944903.0,US,-70.0995,41.2835,2.0,1685516438.0
16,São João da Barra,63.41,96.0,2.91,3448903.0,BR,-41.0511,-21.6403,100.0,1685516440.0
17,Castlebar,57.87,73.0,3.42,2965654.0,IE,-9.3,53.85,6.0,1685516442.0
18,Katobu,79.99,89.0,7.83,1640972.0,ID,122.5276,-4.9408,100.0,1685516444.0
19,Port Lincoln,66.2,53.0,13.96,2063036.0,AU,135.8667,-34.7333,72.0,1685516446.0
20,Padampur,85.89,43.0,7.25,1260938.0,IN,73.6167,29.6833,100.0,1685516449.0
21,Cayenne,73.44,100.0,1.14,3382160.0,GF,-52.3333,4.9333,42.0,1685516451.0
22,Norman Wells,51.84,82.0,5.75,6089245.0,CA,-126.8329,65.282,75.0,1685516453.0
23,Upernavik,31.33,98.0,2.95,3418910.0,GL,-56.1549,72.7868,100.0,1685516289.0
24,Ushuaia,49.66,71.0,12.66,3833367.0,AR,-68.3,-54.8,100.0,1685516457.0
25,Tasiilaq,33.96,72.0,4.29,3424607.0,GL,-37.6368,65.6145,100.0,1685516459.0
26,Thunder Bay,53.51,76.0,2.3,6166142.0,CA,-89.3168,48.4001,100.0,1685516417.0
27,Provideniya,48.52,56.0,2.75,4031574.0,RU,-173.3,64.3833,21.0,1685516463.0
28,Cap Malheureux,80.47,60.0,8.99,934649.0,MU,57.6142,-19.9842,0.0,1685516466.0
29,West Wendover,67.21,32.0,10.36,5710035.0,US,-114.0733,40.7391,0.0,1685516468.0
30,Tautira,77.99,83.0,19.89,4033557.0,PF,-149.15,-17.7333,90.0,1685516470.0
31,Avarua,69.85,64.0,5.75,4035715.0,CK,-159.775,-21.2078,40.0,1685516472.0
32,Punta Arenas,42.91,87.0,8.05,3874787.0,CL,-70.9167,-53.15,40.0,1685516410.0
33,Ozernovskiy,39.49,94.0,10.02,2122293.0,RU,156.5167,51.5,100.0,1685516476.0
34,Aksu,83.14,16.0,4.45,1529660.0,CN,80.2644,41.1231,100.0,1685516426.0
35,Arrondissement d'Ajaccio,58.98,82.0,4.61,3038333.0,FR,8.9167,42.0,0.0,1685516332.0
36,Cabedelo,74.07,88.0,9.51,3404558.0,BR,-34.8339,-6.9811,66.0,1685516377.0
37,Dikson,31.89,96.0,8.5,1507390.0,RU,80.5464,73.5069,100.0,1685516485.0
38,Hobart,54.73,85.0,14.97,2163355.0,AU,147.3294,-42.8794,75.0,1685516227.0
39,Vestmannaeyjar,46.02,86.0,9.22,3412093.0,IS,-20.2734,63.4427,37.0,1685516489.0
40,Alofi,71.49,78.0,2.3,4036284.0,NU,-169.9187,-19.0595,74.0,1685516491.0
41,Carnarvon,74.98,54.0,10.42,2074865.0,AU,113.6333,-24.8667,0.0,1685516494.0
42,Saint-Philippe,78.39,72.0,8.61,935215.0,RE,55.7679,-21.3585,18.0,1685516496.0
43,Cabra,61.84,74.0,1.57,2520645.0,ES,-4.4421,37.4725,0.0,1685516498.0
44,Feldbach,62.2,89.0,1.61,2779685.0,AT,15.8883,46.9531,100.0,1685516500.0
45,Tual,81.61,83.0,20.42,1623197.0,ID,132.75,-5.6667,33.0,1685516502.0
46,Longyearbyen,33.64,93.0,8.05,2729907.0,SJ,15.6401,78.2186,75.0,1685516464.0
47,Dukat,58.33,41.0,5.68,2125906.0,RU,155.55,62.55,35.0,1685516506.0
48,Jalu,93.06,14.0,14.9,86049.0,LY,21.5482,29.0331,78.0,1685516508.0
49,Vaini,75.36,94.0,9.22,4032243.0,TO,-175.2,-21.2,20.0,1685516511.0
50,Albany,54.23,64.0,4.05,5106841.0,US,-73.9662,42.6001,5.0,1685516442.0
51,Karaton,90.73,48.0,1.59,1630058.0,ID,106.1045,-6.3424,34.0,1685516515.0
52,Saldanha,57.25,92.0,12.35,3361934.0,ZA,17.9442,-33.0117,95.0,1685516517.0
53,Castro,55.02,96.0,3.15,3466704.0,BR,-50.0119,-24.7911,100.0,1685516449.0
54,Inhambane,71.01,88.0,5.01,1045114.0,MZ,35.3833,-23.865,20.0,1685516521.0
55,Mataura,50.25,79.0,5.1,6201424.0,NZ,168.8643,-46.1927,25.0,1685516523.0
56,Puerto Ayora,77.56,96.0,8.01,3652764.0,EC,-90.3518,-0.7393,100.0,1685516525.0
57,Arraial do Cabo,69.73,85.0,15.75,3471451.0,BR,-42.0278,-22.9661,86.0,1685516528.0
58,Obihiro,70.21,28.0,10.36,2128815.0,JP,143.2044,42.9172,40.0,1685516530.0
59,Penzance,53.24,87.0,12.66,2640377.0,GB,-5.5371,50.1186,75.0,1685516532.0
60,Butaritari,83.98,68.0,2.04,2110227.0,KI,172.7902,3.0707,13.0,1685516534.0
61,Rikitea,77.04,82.0,24.07,4030556.0,PF,-134.9692,-23.1203,100.0,1685516536.0
62,Namatanai,82.42,83.0,8.52,2090021.0,PG,152.4333,-3.6667,48.0,1685516538.0
63,Isangel,78.91,69.0,3.44,2136825.0,VU,169.2667,-19.55,75.0,1685516540.0
64,Saint George,69.51,21.0,4.61,5546220.0,US,-113.5841,37.1041,0.0,1685516543.0
65,Kruisfontein,54.88,84.0,5.82,986717.0,ZA,24.7314,-34.0033,96.0,1685516545.0
66,Mwinilunga,70.95,49.0,5.61,902620.0,ZM,24.4293,-11.7358,100.0,1685516547.0
67,Port Alfred,59.18,87.0,4.0,964432.0,ZA,26.891,-33.5906,100.0,1685516549.0
68,Marzuq,86.58,35.0,11.05,72181.0,YE,46.4667,14.4,11.0,1685516551.0
69,Puerto Escondido,83.12,78.0,6.64,3520994.0,MX,-97.0667,15.85,99.0,1685516553.0
70,Sivaki,58.59,53.0,6.87,2016477.0,RU,126.75,52.6333,100.0,1685516555.0
71,Yellowknife,52.32,46.0,8.05,6185377.0,CA,-114.3525,62.456,75.0,1685516549.0
72,Canchungo,82.53,84.0,7.29,2373951.0,GW,-16.0333,12.0672,100.0,1685516560.0
73,Östersund,45.05,36.0,30.0,2685750.0,SE,14.6357,63.1792,75.0,1685516294.0
74,Fort Nelson,51.94,50.0,8.05,5955902.0,CA,-122.7002,58.8053,75.0,1685516564.0
75,Castelo Branco,58.23,84.0,0.58,2269514.0,PT,-7.4909,39.8222,13.0,1685516566.0
76,Black River,78.28,88.0,5.17,3491355.0,JM,-77.8487,18.0264,100.0,1685516568.0
77,Atuona,80.98,78.0,15.28,4020109.0,PF,-139.0333,-9.8,27.0,1685516475.0
78,Birao,87.06,50.0,5.53,240210.0,CF,22.7882,10.2849,39.0,1685516572.0
79,Ekhabi,35.51,97.0,11.36,2122614.0,RU,142.9671,53.5102,100.0,1685516574.0
80,Barrow,33.82,86.0,6.91,5880054.0,US,-156.7887,71.2906,100.0,1685516347.0
81,Hilo,69.22,95.0,7.0,5855927.0,US,-155.09,19.7297,100.0,1685516294.0
82,Mehamn,42.75,93.0,2.3,778707.0,NO,27.8492,71.0357,75.0,1685516580.0
83,Shingū,66.45,85.0,3.04,1847947.0,JP,135.9833,33.7333,100.0,1685516583.0
84,George Town,91.17,62.0,10.36,1735106.0,MY,100.3354,5.4112,20.0,1685516459.0
85,Russell,65.75,94.0,0.0,4047434.0,US,-85.1999,32.3502,0.0,1685516587.0
86,Sidhi,102.92,20.0,8.16,1256369.0,IN,81.8833,24.4167,10.0,1685516589.0
87,Laramie,44.74,76.0,11.5,5830062.0,US,-105.5911,41.3114,0.0,1685516373.0
88,Bluff,53.49,78.0,14.67,2206939.0,NZ,168.3333,-46.6,98.0,1685516593.0
89,Bayir,68.52,65.0,2.1,304183.0,TR,28.2167,37.2687,6.0,1685516595.0
90,Vila Velha,67.95,90.0,5.75,3445026.0,BR,-40.2925,-20.3297,75.0,1685516570.0
91,Kapaa,72.12,87.0,1.01,5848280.0,US,-159.319,22.0752,7.0,1685516600.0
92,Margate,55.65,77.0,11.99,2643044.0,GB,1.3862,51.3813,86.0,1685516602.0
93,Kamaishi,63.79,62.0,9.28,2112444.0,JP,141.8833,39.2667,35.0,1685516604.0
94,Stăncuţa,73.54,46.0,11.12,666309.0,RO,27.8333,44.9,9.0,1685516606.0
95,Ankang,79.34,76.0,3.2,1789065.0,CN,109.0172,32.68,100.0,1685516608.0
96,Port Elizabeth,60.8,79.0,8.05,964420.0,ZA,25.5701,-33.918,0.0,1685516610.0
97,Morant Bay,82.02,87.0,8.63,3489440.0,JM,-76.4093,17.8815,100.0,1685516613.0
98,São Miguel,75.97,91.0,10.69,3388304.0,BR,-35.3667,-5.4667,39.0,1685516615.0
99,Guerrero Negro,59.14,80.0,17.72,4021858.0,MX,-114.0611,27.9769,10.0,1685516617.0
100,Husavik,45.79,70.0,3.85,2629833.0,IS,-17.3389,66.0449,5.0,1685516619.0
101,Ahipara,55.81,77.0,7.9,2194098.0,NZ,173.1667,-35.1667,0.0,1685516621.0
102,Saint Paul Harbor,41.13,90.0,3.58,5866583.0,US,-152.4072,57.79,100.0,1685516623.0
103,Mahébourg,79.09,65.0,6.91,934322.0,MU,57.7,-20.4081,20.0,1685516625.0
104,Mount Isa,80.37,17.0,5.75,2065594.0,AU,139.5,-20.7333,2.0,1685516560.0
105,Te Anau,50.16,94.0,5.19,2181625.0,NZ,167.7167,-45.4167,100.0,1685516629.0
106,Alenquer,71.44,99.0,1.9,3407980.0,BR,-54.7383,-1.9417,16.0,1685516453.0
107,São Miguel do Araguaia,73.54,60.0,0.92,3448455.0,BR,-50.1628,-13.275,61.0,1685516556.0
108,Kriel,55.81,73.0,10.42,987202.0,ZA,29.2253,-26.2739,88.0,1685516636.0
109,Marsh Harbour,79.54,77.0,10.04,3571913.0,BS,-77.0636,26.5412,100.0,1685516407.0
110,Souillac,79.18,65.0,6.91,933995.0,MU,57.5167,-20.5167,20.0,1685516471.0
111,Tigil',56.84,55.0,17.69,2120612.0,RU,158.6667,57.8,100.0,1685516642.0
112,Kaeo,52.32,90.0,5.77,2189343.0,NZ,173.7833,-35.1,13.0,1685516644.0
113,Cape Town,58.15,93.0,5.99,3369157.0,ZA,18.4232,-33.9258,75.0,1685516484.0
114,Cidreira,62.1,77.0,4.97,3466165.0,BR,-50.2056,-30.1811,33.0,1685516649.0
115,Khatanga,46.63,62.0,11.39,2022572.0,RU,102.5,71.9667,95.0,1685516651.0
116,Karlshamn,61.81,55.0,13.98,2701727.0,SE,14.8619,56.1706,39.0,1685516653.0
117,Pevek,31.89,82.0,6.22,2122090.0,RU,170.3133,69.7008,98.0,1685516655.0
118,Mar del Plata,54.18,85.0,9.22,3430863.0,AR,-57.5575,-38.0023,0.0,1685516558.0
119,Gobabis,53.01,32.0,6.15,3357247.0,NA,18.9667,-22.45,0.0,1685516660.0
120,Gaoyou,81.82,56.0,2.82,1810309.0,CN,119.4278,32.7858,21.0,1685516662.0
121,Bethel,44.58,84.0,4.61,5282297.0,US,-73.414,41.3712,0.0,1685516664.0
122,Santa Maria da Vitória,70.2,67.0,5.01,3450063.0,BR,-44.1886,-13.3947,44.0,1685516666.0
123,Banda Aceh,84.2,69.0,15.32,1215502.0,ID,95.3222,5.5577,100.0,1685516668.0
124,Georgiyevka,82.44,23.0,13.42,1524243.0,KZ,74.7114,43.0369,0.0,1685516670.0
125,Zonguldak,63.45,80.0,2.28,737021.0,TR,31.8333,41.25,99.0,1685516672.0
126,Booué,76.89,92.0,1.61,2401495.0,GA,11.9385,-0.0921,90.0,1685516675.0
127,Siyabuswa,63.82,64.0,7.76,955313.0,ZA,29.0445,-25.1132,1.0,1685516677.0
128,Dunedin,51.53,76.0,5.61,2191562.0,NZ,170.5036,-45.8742,100.0,1685516679.0
129,Roald,48.6,87.0,9.22,3141667.0,NO,6.1333,62.5833,75.0,1685516482.0
130,Tweed,57.18,80.0,1.05,6170799.0,CA,-77.3162,44.4751,0.0,1685516683.0
131,Nanortalik,40.05,99.0,15.59,3421765.0,GL,-45.2371,60.1432,100.0,1685516685.0
132,Port Blair,87.84,66.0,9.22,1259385.0,IN,92.75,11.6667,40.0,1685516393.0
133,Lubango,64.31,40.0,1.01,3347762.0,AO,13.4925,-14.9172,4.0,1685516609.0
134,Shumskiy,60.75,59.0,5.35,1491977.0,RU,99.1328,54.8318,100.0,1685516692.0
135,San Cristobal,66.79,99.0,4.23,3628473.0,VE,-72.225,7.7669,100.0,1685516694.0
136,Nioro,79.11,76.0,8.34,2412408.0,GM,-15.75,13.35,100.0,1685516696.0
137,Thompson,50.16,87.0,11.5,6165406.0,CA,-97.8558,55.7435,100.0,1685516503.0
138,Manaus,79.29,89.0,1.14,3663517.0,BR,-60.025,-3.1019,20.0,1685516418.0
139,Laguna,55.78,81.0,11.5,5364271.0,US,-121.4238,38.421,0.0,1685516702.0
140,Hermanus,57.79,92.0,1.5,3366880.0,ZA,19.2345,-34.4187,90.0,1685516704.0
141,Westport,47.52,87.0,5.75,4845585.0,US,-73.3579,41.1415,0.0,1685516706.0
142,Dicabisagan,92.05,57.0,6.64,1715015.0,PH,122.4157,17.0818,100.0,1685516709.0
143,Newport,52.77,82.0,16.96,2641598.0,GB,-2.9984,51.5877,100.0,1685516642.0
144,Tateyama,63.3,87.0,9.89,1850523.0,JP,139.8667,34.9833,100.0,1685516713.0
145,Kuznechikha,63.77,69.0,2.91,537760.0,RU,42.3348,57.2161,66.0,1685516715.0
146,Poum,74.82,68.0,9.46,2138555.0,NC,164.0167,-20.2333,100.0,1685516717.0
147,Chokurdakh,32.77,64.0,11.03,2126123.0,RU,147.9167,70.6333,11.0,1685516719.0
148,Coquimbo,53.33,93.0,9.22,3893629.0,CL,-71.3436,-29.9533,0.0,1685516721.0
149,Ust-Nera,65.64,29.0,7.52,2120048.0,RU,143.2,64.5667,43.0,1685516724.0
150,Kavaratti,85.33,70.0,3.85,1267390.0,IN,72.642,10.5669,100.0,1685516726.0
151,Eruwa,78.35,83.0,5.08,2338669.0,NG,3.4167,7.5333,87.0,1685516728.0
152,Polyarny,45.99,72.0,14.52,506763.0,RU,33.4478,69.1989,100.0,1685516730.0
153,Ribeira Grande,63.0,82.0,11.01,3372707.0,PT,-28.7,38.5167,20.0,1685516732.0
154,Kalemie,78.4,59.0,13.2,214974.0,CD,29.1947,-5.9475,2.0,1685516734.0
155,Tuktoyaktuk,41.32,76.0,6.29,6170031.0,CA,-133.0374,69.4541,70.0,1685516605.0
156,Tomatlán,71.62,91.0,1.97,3981391.0,MX,-105.25,19.9333,0.0,1685516738.0
157,Bratca,67.03,69.0,2.08,683837.0,RO,22.6167,46.9333,78.0,1685516740.0
158,Chiang Khong,105.17,26.0,4.88,1611197.0,TH,100.4046,20.2613,25.0,1685516743.0
159,Gijang,76.73,67.0,13.69,1842966.0,KR,129.2139,35.2442,0.0,1685516745.0
160,Vao,72.05,70.0,19.89,2137773.0,NC,167.4833,-22.6667,43.0,1685516747.0
161,Marawi,80.42,68.0,8.86,1701054.0,PH,124.2928,7.9986,100.0,1685516749.0
162,Kununurra,84.18,18.0,4.61,2068110.0,AU,128.7333,-15.7667,99.0,1685516751.0
163,Ponta do Sol,67.93,80.0,8.88,2264557.0,PT,-17.1,32.6667,56.0,1685516753.0
164,Vanimo,83.34,78.0,4.47,2084442.0,PG,141.3028,-2.6741,98.0,1685516755.0
165,Kenai,44.53,81.0,8.52,5866063.0,US,-151.2583,60.5544,93.0,1685516588.0
166,Tarnogskiy Gorodok,64.44,62.0,4.14,484314.0,RU,43.5761,60.4997,33.0,1685516759.0
167,Tottori-shi,69.87,68.0,19.57,1849892.0,JP,134.2333,35.5,20.0,1685516665.0
168,Baracoa,77.23,89.0,2.08,3567834.0,CU,-74.4958,20.3467,100.0,1685516764.0
169,Krasnyy Kholm,53.1,67.0,9.78,541704.0,RU,37.1203,58.0607,95.0,1685516766.0
170,Nabire,85.23,77.0,5.57,1634614.0,ID,135.4833,-3.3667,100.0,1685516768.0
171,Zaysan,64.02,42.0,12.55,1517060.0,KZ,84.8667,47.4667,1.0,1685516770.0
172,New Norfolk,52.36,74.0,4.0,2155415.0,AU,147.0587,-42.7826,94.0,1685516772.0
173,Muhos,48.76,92.0,8.19,645765.0,FI,25.9931,64.808,100.0,1685516774.0
174,Sabzawār,88.88,11.0,16.11,118063.0,IR,57.6819,36.2126,0.0,1685516680.0
175,Catuday,84.13,78.0,18.61,1717787.0,PH,119.8062,16.2923,100.0,1685516779.0
176,Enshi,86.11,66.0,2.8,1811720.0,CN,109.4833,30.3,55.0,1685516781.0
177,Timiryazevskiy,79.86,19.0,5.61,1489597.0,RU,84.8769,56.49,14.0,1685516783.0
178,Aklavik,51.98,84.0,6.4,5882953.0,CA,-135.0107,68.2191,100.0,1685516785.0
179,Pochutla,75.81,76.0,4.56,3517970.0,MX,-96.4661,15.7432,64.0,1685516787.0
180,Bathsheba,79.41,89.0,6.91,3374083.0,BB,-59.5167,13.2167,20.0,1685516789.0
