,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness
467,Barra do Bugres,66.69,98.0,5.77,3470718.0,BR,-57.1811,-15.0725,100.0
468,Butembo,75.29,42.0,6.67,217562.0,CD,29.2833,0.15,26.0
469,Talaya,47.71,73.0,12.77,2120769.0,RU,152.75,61.3833,94.0
470,Vengurla,90.48,61.0,17.98,1253257.0,IN,73.6333,15.8667,10.0
471,Maracaçumé,72.14,98.0,2.71,3395497.0,BR,-45.9592,-2.0428,100.0
472,Nouadhibou,73.38,60.0,20.71,2377457.0,MR,-17.0347,20.931,89.0
473,La Celia,57.97,99.0,0.87,3679542.0,CO,-76.0167,5.0433,99.0
474,Lüderitz,58.42,62.0,8.93,3355672.0,NA,15.1594,-26.6481,42.0
475,Carutapera,75.31,94.0,5.84,3402648.0,BR,-46.02,-1.195,100.0
476,Yauya,46.31,87.0,1.43,3690733.0,PE,-77.3,-8.9833,99.0
477,Port Said,70.95,74.0,8.99,358619.0,EG,32.2841,31.2565,0.0
478,Sambava,81.91,66.0,12.39,1056899.0,MG,50.1667,-14.2667,38.0
479,Kafanchan,79.72,68.0,5.21,2335713.0,NG,8.3,9.5833,100.0
480,Neftçala,77.99,54.0,10.47,147425.0,AZ,49.2472,39.3742,100.0
481,Yhú,53.85,99.0,3.42,3436595.0,PY,-55.9167,-25.05,31.0
482,Necochea,41.4,66.0,9.98,3430443.0,AR,-58.7368,-38.5473,80.0
483,Muros,64.83,89.0,0.89,3115824.0,ES,-9.0603,42.7762,96.0
484,Linxia Chengguanzhen,78.49,37.0,5.68,1803331.0,CN,103.2064,35.6003,19.0
485,Tripoli,76.5,48.0,16.8,2210247.0,LY,13.1875,32.8752,93.0
486,Ixtapa,72.75,92.0,1.5,4004293.0,MX,-105.2,20.7,0.0
487,Santiago del Estero,55.65,51.0,4.56,3835869.0,AR,-64.2615,-27.7951,100.0
488,Uribia,81.05,77.0,9.51,3666409.0,CO,-72.266,11.7139,100.0
489,Rome,49.35,85.0,6.91,5134295.0,US,-75.4557,43.2128,0.0
490,Xuanzhou,86.05,78.0,7.83,1788081.0,CN,118.7553,30.9525,45.0
491,Arrondissement de Muret,71.42,69.0,1.01,2991152.0,FR,1.25,43.3333,79.0
492,Orlik,63.28,35.0,6.82,1496073.0,RU,99.825,52.5178,100.0
493,Toyoake,71.94,92.0,2.39,1856057.0,JP,137.0137,35.0594,100.0
494,Ibrā’,104.7,9.0,13.44,287832.0,OM,58.5334,22.6906,37.0
495,Ayagoz,67.06,22.0,6.22,1525988.0,KZ,80.4392,47.9714,78.0
496,Deputatsky,36.93,86.0,4.41,2028164.0,RU,139.9,69.3,44.0
497,Moyale,73.98,53.0,10.11,186180.0,KE,39.0584,3.5167,47.0
498,Gresik,83.98,59.0,5.77,1643776.0,ID,112.6561,-7.1539,30.0
499,Tsushima,72.12,97.0,2.37,1849539.0,JP,136.7167,35.1667,100.0
500,Boralday,71.46,18.0,4.47,1526384.0,KZ,76.8594,43.3578,20.0
501,Mahina,76.77,78.0,3.44,4034307.0,PF,-149.489,-17.5065,0.0
502,Ust-Maya,62.58,45.0,4.81,2013918.0,RU,134.5333,60.4167,98.0
503,General Pico,45.34,61.0,8.93,3855075.0,AR,-63.7568,-35.6566,100.0
504,Labuan,88.16,66.0,3.44,1733782.0,MY,115.2417,5.2767,20.0
505,Saint Anthony,63.75,50.0,6.91,5044290.0,US,-93.218,45.0205,0.0
506,Iqaluit,29.7,80.0,8.99,5983720.0,CA,-68.5145,63.7506,100.0
507,Haapiti,76.71,69.0,15.59,4034438.0,PF,-149.8667,-17.5667,27.0
508,Sarankhola,101.16,27.0,2.51,1185239.0,BD,89.7897,22.3082,37.0
509,Odienné,84.79,62.0,4.29,2283016.0,CI,-7.5692,9.51,12.0
510,Miles City,56.37,94.0,4.61,5666176.0,US,-105.8406,46.4083,0.0
511,Daru,78.3,87.0,13.53,2098329.0,PG,143.2092,-9.0763,92.0
512,Umm Kaddadah,89.94,43.0,20.38,364933.0,SD,26.6876,13.6017,24.0
513,Skegness,55.63,72.0,14.67,2637762.0,GB,0.3363,53.1436,100.0
514,Saint-François,71.26,48.0,6.91,2980080.0,FR,3.9054,46.4154,0.0
515,Semey,77.22,12.0,11.18,1519422.0,KZ,80.2275,50.4111,0.0
516,Esperance,67.23,41.0,7.05,2071860.0,AU,121.9,-33.8667,100.0
517,Selkirk,64.56,47.0,5.01,6144054.0,CA,-96.8845,50.1436,30.0
518,Mahajanga,86.99,47.0,10.76,1062663.0,MG,46.3167,-15.7167,0.0
519,Ruwi,98.29,46.0,11.68,287286.0,OM,58.5507,23.5996,1.0
520,Pucallpa,72.48,99.0,1.25,3693345.0,PE,-74.5539,-8.3791,99.0
521,Ginda,80.89,27.0,6.24,1253628.0,IN,78.4932,30.6945,90.0
522,Hare Bay,35.2,95.0,13.33,5970873.0,CA,-54.0148,48.8499,100.0
523,Kabalo,88.92,40.0,8.23,215668.0,CD,26.9167,-6.05,78.0
524,Cockburn Town,81.45,81.0,17.65,3576994.0,TC,-71.1419,21.4612,96.0
525,Kolomyia,67.55,62.0,8.72,705392.0,UA,25.0403,48.5306,1.0
526,Odawara,68.95,85.0,2.89,1854747.0,JP,139.1597,35.2556,100.0
527,Santa Cruz de la Sierra,58.46,82.0,13.8,3904906.0,BO,-63.1667,-17.8,75.0
528,Derzhavīnsk,86.14,23.0,9.31,1524606.0,KZ,66.3167,51.1,71.0
529,Raduzhny,66.67,25.0,8.14,1540356.0,RU,77.475,62.0961,100.0
530,Gulariyā,103.98,16.0,7.18,1283368.0,NP,81.3333,28.2333,11.0
531,Oudtshoorn,57.56,62.0,8.16,967106.0,ZA,22.2014,-33.5907,43.0
532,Ruteng,64.26,86.0,0.78,1629380.0,ID,120.4721,-8.6136,88.0
533,Sokolac,58.17,69.0,5.19,3190385.0,BA,18.8017,43.9397,41.0
534,Jieshi,83.17,77.0,14.58,1805857.0,CN,115.8257,22.8134,49.0
535,Porto Velho,77.05,94.0,1.14,3662762.0,BR,-63.9039,-8.7619,20.0
536,Olinda,74.93,88.0,2.3,3393536.0,BR,-34.8553,-8.0089,100.0
537,Vallenar,62.46,40.0,3.67,3868633.0,CL,-70.7581,-28.5708,85.0
538,Bud,55.31,94.0,3.31,4255151.0,US,-86.1758,39.447,41.0
539,Dhārchula,86.65,30.0,8.19,1272864.0,IN,80.5333,29.85,45.0
540,Mabaruma,74.01,99.0,0.92,3377301.0,GY,-59.7833,8.2,99.0
541,Nemuro,46.96,94.0,9.35,2128975.0,JP,145.575,43.3236,100.0
542,Caucayá,71.24,98.0,1.01,3671437.0,CO,-74.7819,-0.1934,94.0
543,Vanderhoof,46.78,63.0,4.9,6173361.0,CA,-124.0198,54.0166,0.0
544,Maravilha,50.61,97.0,1.86,3457809.0,BR,-53.1725,-26.7608,99.0
545,Nanlong,82.04,71.0,6.55,1799908.0,CN,106.0631,31.3533,42.0
546,Seryshevo,60.67,39.0,11.92,2016942.0,RU,128.3786,51.0933,100.0
547,Les Cayes,77.29,82.0,2.19,3728097.0,HT,-73.75,18.2,91.0
548,Lagoa,61.79,78.0,7.27,3372964.0,PT,-27.9833,39.05,11.0
549,Pacifica,52.56,90.0,8.99,5380420.0,US,-122.4869,37.6138,100.0
550,Northam,56.25,73.0,17.94,2641434.0,GB,-4.2167,51.0333,17.0
551,Rio Grande,56.12,73.0,5.3,3451138.0,BR,-52.0986,-32.035,83.0
552,Gejiu,76.14,48.0,6.38,1810240.0,CN,103.1635,23.306,69.0
553,Opuwo,73.27,14.0,8.75,3354077.0,NA,13.84,-18.0607,2.0
554,La Ronge,61.05,77.0,4.61,6050066.0,CA,-105.2842,55.1001,40.0
555,Yazykovo,79.11,48.0,16.6,468483.0,RU,56.1353,55.2199,91.0
556,Batticaloa,88.77,64.0,11.16,1250161.0,LK,81.6924,7.7102,20.0
557,Khasan,60.55,67.0,8.16,2039557.0,RU,130.6434,42.4308,36.0
558,Kattivākkam,93.07,78.0,17.74,1267433.0,IN,80.3167,13.2167,9.0
559,Arrondissement de Saint-Denis,64.94,68.0,13.8,2980915.0,FR,2.3333,48.9167,0.0
560,Ende,78.01,82.0,5.59,1644932.0,ID,121.6623,-8.8432,60.0
561,Harlingen,73.13,93.0,3.44,4696233.0,US,-97.6961,26.1906,75.0
562,Zhicheng,80.33,77.0,5.91,1784554.0,CN,111.5047,30.2956,95.0
563,Havelock,64.54,89.0,3.44,4470244.0,US,-76.9013,34.8791,20.0
564,Madimba,84.29,55.0,11.63,878141.0,TZ,40.3333,-10.4,10.0
565,Pacific Grove,53.44,88.0,4.61,5380437.0,US,-121.9166,36.6177,100.0
566,Esim,84.16,73.0,8.01,2303611.0,GH,-2.2405,4.8699,97.0
567,Gorontalo,83.14,76.0,6.89,1643837.0,ID,123.0595,0.5412,74.0
568,Vaitape,81.68,77.0,16.64,4033077.0,PF,-151.75,-16.5167,19.0
569,Ottawa,57.43,51.0,14.97,6094817.0,CA,-75.6981,45.4112,20.0
570,Petropavl,82.38,30.0,6.71,1520172.0,KZ,69.1628,54.8753,0.0
571,Bossangoa,79.34,67.0,2.3,2388036.0,CF,17.4552,6.4926,100.0
572,Lavrentiya,31.86,88.0,4.74,4031637.0,RU,-171.0,65.5833,39.0
573,Muskegon,52.93,72.0,4.61,5003136.0,US,-86.1334,43.3,0.0
574,Lālmohan,92.48,48.0,1.83,1185251.0,BD,90.7419,22.3384,1.0
575,Gainesville,60.69,63.0,0.0,4156404.0,US,-82.3248,29.6516,0.0
