,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness
42,Saint-Philippe,78.39,76.0,12.73,935215.0,RE,55.7679,-21.3585,87.0
43,Cabra,56.55,86.0,2.06,2520645.0,ES,-4.4421,37.4725,7.0
44,Feldbach,60.64,73.0,2.57,2779685.0,AT,15.8883,46.9531,7.0
45,Tual,81.19,82.0,21.97,1623197.0,ID,132.75,-5.6667,80.0
46,Longyearbyen,33.64,69.0,21.85,2729907.0,SJ,15.6401,78.2186,40.0
47,Dukat,48.78,65.0,7.14,2125906.0,RU,155.55,62.55,96.0
48,Jalu,69.8,58.0,6.2,86049.0,LY,21.5482,29.0331,0.0
49,Vaini,77.16,88.0,14.97,4032243.0,TO,-175.2,-21.2,75.0
50,Albany,58.12,64.0,1.99,5106841.0,US,-73.9662,42.6001,0.0
51,Karaton,88.99,56.0,1.77,1630058.0,ID,106.1045,-6.3424,34.0
52,Saldanha,51.85,81.0,11.03,3361934.0,ZA,17.9442,-33.0117,0.0
53,Castro,54.12,98.0,5.32,3466704.0,BR,-50.0119,-24.7911,100.0
54,Inhambane,64.38,88.0,4.61,1045114.0,MZ,35.3833,-23.865,20.0
55,Mataura,52.68,90.0,3.58,6201424.0,NZ,168.8643,-46.1927,100.0
56,Puerto Ayora,76.55,96.0,6.26,3652764.0,EC,-90.3518,-0.7393,100.0
57,Arraial do Cabo,72.77,81.0,14.74,3471451.0,BR,-42.0278,-22.9661,83.0
58,Obihiro,72.81,65.0,6.82,2128815.0,JP,143.2044,42.9172,36.0
59,Penzance,56.08,82.0,18.37,2640377.0,GB,-5.5371,50.1186,9.0
60,Butaritari,84.29,75.0,12.97,2110227.0,KI,172.7902,3.0707,50.0
61,Rikitea,72.48,59.0,12.84,4030556.0,PF,-134.9692,-23.1203,47.0
62,Namatanai,83.91,73.0,10.87,2090021.0,PG,152.4333,-3.6667,66.0
63,Isangel,75.49,73.0,8.84,2136825.0,VU,169.2667,-19.55,53.0
64,Saint George,70.12,24.0,4.61,5546220.0,US,-113.5841,37.1041,0.0
65,Kruisfontein,53.89,79.0,1.03,986717.0,ZA,24.7314,-34.0033,97.0
66,Mwinilunga,62.15,55.0,4.07,902620.0,ZM,24.4293,-11.7358,19.0
67,Port Alfred,60.19,95.0,3.58,964432.0,ZA,26.891,-33.5906,71.0
68,Marzuq,83.7,36.0,6.29,72181.0,YE,46.4667,14.4,92.0
69,Puerto Escondido,82.44,77.0,3.22,3520994.0,MX,-97.0667,15.85,7.0
70,Sivaki,63.64,31.0,8.93,2016477.0,RU,126.75,52.6333,83.0
71,Yellowknife,54.12,54.0,6.91,6185377.0,CA,-114.3525,62.456,20.0
72,Canchungo,80.73,81.0,8.28,2373951.0,GW,-16.0333,12.0672,96.0
73,Östersund,37.85,41.0,14.97,2685750.0,SE,14.6357,63.1792,0.0
74,Fort Nelson,53.94,77.0,10.36,5955902.0,CA,-122.7002,58.8053,75.0
75,Castelo Branco,58.23,92.0,2.08,2269514.0,PT,-7.4909,39.8222,49.0
76,Black River,78.82,86.0,3.8,3491355.0,JM,-77.8487,18.0264,93.0
77,Atuona,81.14,68.0,19.84,4020109.0,PF,-139.0333,-9.8,39.0
78,Birao,80.06,67.0,5.97,240210.0,CF,22.7882,10.2849,79.0
79,Ekhabi,45.18,58.0,17.67,2122614.0,RU,142.9671,53.5102,100.0
80,Barrow,35.62,93.0,4.61,5880054.0,US,-156.7887,71.2906,100.0
81,Hilo,68.72,95.0,4.25,5855927.0,US,-155.09,19.7297,100.0
82,Mehamn,48.15,71.0,2.3,778707.0,NO,27.8492,71.0357,100.0
83,Shingū,78.78,78.0,8.5,1847947.0,JP,135.9833,33.7333,100.0
84,George Town,83.97,76.0,1.14,1735106.0,MY,100.3354,5.4112,20.0
85,Russell,62.98,83.0,4.61,4047434.0,US,-85.1999,32.3502,8.0
86,Sidhi,100.08,23.0,3.67,1256369.0,IN,81.8833,24.4167,16.0
87,Laramie,45.73,72.0,10.36,5830062.0,US,-105.5911,41.3114,58.0
88,Bluff,55.47,84.0,10.09,2206939.0,NZ,168.3333,-46.6,100.0
89,Bayir,61.32,68.0,2.91,304183.0,TR,28.2167,37.2687,94.0
90,Vila Velha,69.94,87.0,1.14,3445026.0,BR,-40.2925,-20.3297,0.0
91,Kapaa,70.7,91.0,7.92,5848280.0,US,-159.319,22.0752,62.0
92,Margate,52.66,72.0,11.01,2643044.0,GB,1.3862,51.3813,46.0
93,Kamaishi,64.81,89.0,1.52,2112444.0,JP,141.8833,39.2667,100.0
94,Stăncuţa,66.6,74.0,12.57,666309.0,RO,27.8333,44.9,94.0
95,Ankang,71.89,89.0,1.9,1789065.0,CN,109.0172,32.68,100.0
96,Port Elizabeth,61.3,91.0,2.3,964420.0,ZA,25.5701,-33.918,75.0
97,Morant Bay,82.02,83.0,2.86,3489440.0,JM,-76.4093,17.8815,95.0
98,São Miguel,75.97,92.0,10.56,3388304.0,BR,-35.3667,-5.4667,25.0
99,Guerrero Negro,59.36,86.0,13.56,4021858.0,MX,-114.0611,27.9769,0.0
100,Husavik,46.04,90.0,9.33,2629833.0,IS,-17.3389,66.0449,100.0
101,Ahipara,63.82,95.0,6.98,2194098.0,NZ,173.1667,-35.1667,5.0
102,Saint Paul Harbor,43.52,77.0,3.22,5866583.0,US,-152.4072,57.79,100.0
103,Mahébourg,79.09,69.0,14.97,934322.0,MU,57.7,-20.4081,40.0
104,Mount Isa,73.17,21.0,10.36,2065594.0,AU,139.5,-20.7333,85.0
105,Te Anau,52.9,95.0,1.92,2181625.0,NZ,167.7167,-45.4167,90.0
106,Alenquer,72.97,98.0,2.75,3407980.0,BR,-54.7383,-1.9417,89.0
107,São Miguel do Araguaia,74.66,52.0,2.1,3448455.0,BR,-50.1628,-13.275,46.0
108,Kriel,50.77,57.0,3.56,987202.0,ZA,29.2253,-26.2739,53.0
109,Marsh Harbour,80.31,75.0,8.55,3571913.0,BS,-77.0636,26.5412,5.0
110,Souillac,79.18,69.0,14.97,933995.0,MU,57.5167,-20.5167,40.0
111,Tigil',61.11,40.0,8.88,2120612.0,RU,158.6667,57.8,13.0
112,Kaeo,63.79,95.0,5.46,2189343.0,NZ,173.7833,-35.1,9.0
113,Cape Town,60.13,73.0,18.41,3369157.0,ZA,18.4232,-33.9258,20.0
114,Cidreira,57.33,70.0,5.55,3466165.0,BR,-50.2056,-30.1811,48.0
115,Khatanga,51.49,69.0,16.62,2022572.0,RU,102.5,71.9667,77.0
116,Karlshamn,54.09,61.0,5.57,2701727.0,SE,14.8619,56.1706,27.0
117,Pevek,31.95,96.0,26.91,2122090.0,RU,170.3133,69.7008,100.0
118,Mar del Plata,42.46,75.0,8.05,3430863.0,AR,-57.5575,-38.0023,0.0
119,Gobabis,59.47,47.0,12.82,3357247.0,NA,18.9667,-22.45,10.0
120,Gaoyou,74.71,86.0,12.53,1810309.0,CN,119.4278,32.7858,100.0
121,Bethel,57.45,71.0,2.46,5282297.0,US,-73.414,41.3712,26.0
122,Santa Maria da Vitória,68.07,58.0,1.28,3450063.0,BR,-44.1886,-13.3947,38.0
123,Banda Aceh,88.5,60.0,17.78,1215502.0,ID,95.3222,5.5577,95.0
124,Georgiyevka,73.44,27.0,13.42,1524243.0,KZ,74.7114,43.0369,0.0
125,Zonguldak,58.05,94.0,0.07,737021.0,TR,31.8333,41.25,100.0
126,Booué,72.25,98.0,0.25,2401495.0,GA,11.9385,-0.0921,98.0
127,Siyabuswa,59.05,65.0,3.69,955313.0,ZA,29.0445,-25.1132,23.0
128,Dunedin,54.81,80.0,5.01,2191562.0,NZ,170.5036,-45.8742,100.0
129,Roald,44.69,81.0,17.27,3141667.0,NO,6.1333,62.5833,75.0
130,Tweed,57.31,66.0,10.0,6170799.0,CA,-77.3162,44.4751,0.0
131,Nanortalik,35.55,99.0,5.95,3421765.0,GL,-45.2371,60.1432,100.0
132,Port Blair,80.64,83.0,5.75,1259385.0,IN,92.75,11.6667,75.0
133,Lubango,58.19,63.0,2.35,3347762.0,AO,13.4925,-14.9172,13.0
134,Shumskiy,68.5,25.0,12.91,1491977.0,RU,99.1328,54.8318,100.0
135,San Cristobal,73.58,90.0,4.99,3628473.0,VE,-72.225,7.7669,81.0
136,Nioro,80.8,70.0,8.23,2412408.0,GM,-15.75,13.35,90.0
137,Thompson,60.96,100.0,3.44,6165406.0,CA,-97.8558,55.7435,100.0
138,Manaus,79.29,89.0,2.3,3663517.0,BR,-60.025,-3.1019,0.0
139,Laguna,57.9,79.0,9.22,5364271.0,US,-121.4238,38.421,0.0
140,Hermanus,54.81,83.0,18.7,3366880.0,ZA,19.2345,-34.4187,50.0
141,Westport,58.39,78.0,3.44,4845585.0,US,-73.3579,41.1415,0.0
142,Dicabisagan,81.61,76.0,7.49,1715015.0,PH,122.4157,17.0818,100.0
143,Newport,50.18,83.0,14.54,2641598.0,GB,-2.9984,51.5877,66.0
144,Tateyama,72.59,91.0,25.59,1850523.0,JP,139.8667,34.9833,100.0
145,Kuznechikha,59.36,58.0,13.06,537760.0,RU,42.3348,57.2161,81.0
146,Poum,74.46,71.0,12.86,2138555.0,NC,164.0167,-20.2333,69.0
147,Chokurdakh,38.44,77.0,11.65,2126123.0,RU,147.9167,70.6333,83.0
148,Coquimbo,56.93,94.0,5.75,3893629.0,CL,-71.3436,-29.9533,100.0
149,Ust-Nera,57.87,47.0,4.18,2120048.0,RU,143.2,64.5667,99.0
150,Kavaratti,86.31,73.0,12.15,1267390.0,IN,72.642,10.5669,66.0
151,Eruwa,74.53,95.0,4.12,2338669.0,NG,3.4167,7.5333,100.0
152,Polyarny,46.53,87.0,8.34,506763.0,RU,33.4478,69.1989,100.0
153,Ribeira Grande,60.78,85.0,7.0,3372707.0,PT,-28.7,38.5167,20.0
154,Kalemie,77.5,64.0,11.88,214974.0,CD,29.1947,-5.9475,65.0
155,Tuktoyaktuk,42.8,65.0,14.97,6170031.0,CA,-133.0374,69.4541,75.0
156,Tomatlán,73.83,91.0,1.45,3981391.0,MX,-105.25,19.9333,3.0
157,Bratca,64.49,68.0,0.96,683837.0,RO,22.6167,46.9333,77.0
158,Chiang Khong,102.45,31.0,3.65,1611197.0,TH,100.4046,20.2613,28.0
159,Gijang,69.53,99.0,6.13,1842966.0,KR,129.2139,35.2442,100.0
160,Vao,71.87,67.0,12.37,2137773.0,NC,167.4833,-22.6667,100.0
161,Marawi,81.75,61.0,8.9,1701054.0,PH,124.2928,7.9986,86.0
162,Kununurra,80.58,19.0,12.66,2068110.0,AU,128.7333,-15.7667,98.0
163,Ponta do Sol,65.53,85.0,5.57,2264557.0,PT,-17.1,32.6667,88.0
164,Vanimo,83.61,75.0,4.54,2084442.0,PG,141.3028,-2.6741,100.0
165,Kenai,43.0,89.0,10.36,5866063.0,US,-151.2583,60.5544,100.0
166,Tarnogskiy Gorodok,62.04,42.0,11.12,484314.0,RU,43.5761,60.4997,64.0
167,Tottori-shi,69.87,94.0,4.61,1849892.0,JP,134.2333,35.5,75.0
168,Baracoa,78.58,85.0,2.26,3567834.0,CU,-74.4958,20.3467,100.0
169,Krasnyy Kholm,56.79,50.0,8.72,541704.0,RU,37.1203,58.0607,1.0
170,Nabire,85.6,70.0,4.65,1634614.0,ID,135.4833,-3.3667,45.0
171,Zaysan,59.67,40.0,13.8,1517060.0,KZ,84.8667,47.4667,25.0
172,New Norfolk,45.0,59.0,4.0,2155415.0,AU,147.0587,-42.7826,10.0
173,Muhos,46.76,64.0,10.2,645765.0,FI,25.9931,64.808,18.0
174,Sabzawār,83.48,18.0,11.5,118063.0,IR,57.6819,36.2126,0.0
175,Catuday,83.71,77.0,19.06,1717787.0,PH,119.8062,16.2923,96.0
176,Enshi,86.9,73.0,3.29,1811720.0,CN,109.4833,30.3,21.0
177,Timiryazevskiy,64.85,42.0,6.29,1489597.0,RU,84.8769,56.49,27.0
178,Aklavik,49.35,57.0,7.85,5882953.0,CA,-135.0107,68.2191,100.0
179,Pochutla,79.83,77.0,2.28,3517970.0,MX,-96.4661,15.7432,11.0
180,Bathsheba,79.41,83.0,8.05,3374083.0,BB,-59.5167,13.2167,20.0
181,Salalah,88.3,65.0,10.94,286621.0,OM,54.0924,17.0151,34.0
182,Airai,64.85,74.0,2.68,1651810.0,TL,125.4092,-8.9266,65.0
183,Fuyang,73.89,85.0,7.54,1810845.0,CN,115.8167,32.9,99.0
184,Makakilo City,72.03,77.0,9.22,5850554.0,US,-158.0858,21.3469,75.0
185,Impfondo,72.34,88.0,1.3,2259655.0,CG,18.0667,1.6381,97.0
186,Anloga,81.99,80.0,9.44,2304548.0,GH,0.8973,5.7947,100.0
187,Chui,46.76,78.0,4.25,3443061.0,UY,-53.4616,-33.6971,51.0
188,Nishihara,85.28,74.0,26.46,1855342.0,JP,127.7558,26.1842,75.0
189,Bariloche,41.45,61.0,4.92,7647007.0,AR,-71.3082,-41.1456,100.0
190,Kristianstad,51.94,82.0,9.22,2699310.0,SE,14.1524,56.0313,0.0
191,Cabo San Lucas,70.99,69.0,3.0,3985710.0,MX,-109.9124,22.8909,1.0
192,Hunchun,78.96,24.0,12.57,2036653.0,CN,130.3581,42.8675,6.0
193,Aykhal,55.74,58.0,1.74,2027296.0,RU,111.5,66.0,100.0
194,Nchelenge,67.19,64.0,3.67,175499.0,ZM,28.734,-9.3451,84.0
195,Hobyo,84.61,66.0,14.12,57000.0,SO,48.5268,5.3505,85.0
196,Pechenga,51.46,62.0,7.29,511865.0,RU,31.1703,69.5259,100.0
197,Hambantota,89.94,79.0,9.22,1244926.0,LK,81.1185,6.1241,20.0
198,Lompoc,55.56,88.0,5.75,5367788.0,US,-120.4579,34.6391,0.0
199,Hasaki,68.4,94.0,10.89,2112802.0,JP,140.8333,35.7333,100.0
200,Departamento de Maldonado,40.39,88.0,3.67,3441890.0,UY,-54.9167,-34.6667,41.0
201,Naze,76.14,86.0,8.46,1855540.0,JP,129.4833,28.3667,51.0
202,Nikolskoye,57.63,56.0,6.6,546105.0,RU,30.7861,59.7035,84.0
203,Dul'durga,67.23,19.0,9.22,2024812.0,RU,113.5931,50.6761,4.0
204,Leh,48.63,30.0,2.77,1264976.0,IN,77.5833,34.1667,98.0
205,Lata,61.07,97.0,0.43,2738381.0,PT,-8.3327,40.1629,85.0
206,Tiksi,38.68,100.0,11.12,2015306.0,RU,128.8694,71.6872,100.0
207,Qaanaaq,12.31,67.0,9.15,3831208.0,GL,-69.3632,77.484,74.0
208,Ilulissat,26.62,59.0,5.75,3423146.0,GL,-51.1,69.2167,100.0
209,Saint-Augustin,35.1,88.0,18.45,6137462.0,CA,-58.6502,51.226,100.0
210,Saskylakh,43.81,98.0,7.02,2017155.0,RU,114.0833,71.9167,81.0
211,Tessalit,83.3,26.0,9.46,2449893.0,ML,1.0114,20.1986,2.0
212,Rayong,89.33,85.0,5.68,1607016.0,TH,101.4333,12.8333,78.0
213,Sur,97.86,38.0,11.3,286245.0,OM,59.5289,22.5667,59.0
214,Bereket,97.11,10.0,16.49,161974.0,TM,55.5154,39.2446,10.0
215,Staraya Kulatka,67.14,56.0,6.73,489164.0,RU,47.6167,52.7167,19.0
216,Roswell,63.07,75.0,5.75,4219934.0,US,-84.3616,34.0232,40.0
217,Santa Luzia,59.34,82.0,0.0,3450144.0,BR,-43.8514,-19.7697,0.0
218,São Filipe,74.86,79.0,7.02,3374210.0,CV,-24.4956,14.8961,92.0
219,San Luis,50.36,58.0,7.61,3837056.0,AR,-66.3356,-33.295,100.0
220,Fairbanks,51.42,84.0,4.61,5861897.0,US,-147.7164,64.8378,100.0
221,Sibolga,86.22,63.0,5.61,1213855.0,ID,98.7792,1.7427,99.0
222,Pahrump,74.91,19.0,5.99,5509851.0,US,-115.9839,36.2083,0.0
223,Narsaq,41.22,97.0,1.59,3421719.0,GL,-46.05,60.9167,100.0
224,Hamilton,57.07,91.0,1.01,4513583.0,US,-84.5333,39.1834,0.0
225,Fortuna,51.58,91.0,0.0,5563839.0,US,-124.1573,40.5982,100.0
226,Ayan,47.21,64.0,3.49,2027316.0,RU,138.1667,56.45,98.0
227,El Dorado,56.3,88.0,5.21,5345659.0,US,-120.5177,38.7666,99.0
228,Leonidovo,49.46,79.0,3.56,2123805.0,RU,142.8667,49.2833,99.0
229,Chicama,70.34,84.0,5.97,3698359.0,PE,-79.1469,-7.8447,98.0
230,Umluj,85.82,70.0,7.56,100926.0,SA,37.2685,25.0213,23.0
231,Acapulco de Juárez,82.22,74.0,3.44,3533462.0,MX,-99.8901,16.8634,40.0
232,Santa Maria,45.68,90.0,4.79,3450083.0,BR,-53.8069,-29.6842,1.0
233,Ubinskoye,60.87,65.0,9.66,1488708.0,RU,79.6802,55.3068,81.0
234,Flinders,65.3,50.0,14.0,6255012.0,AU,150.8552,-34.5833,0.0
235,Broome,54.45,73.0,2.39,5110365.0,US,-75.833,42.2506,24.0
236,Mossamedes,60.57,77.0,9.71,3347019.0,AO,12.1522,-15.1961,10.0
237,Orange Cove,67.41,66.0,6.91,5379533.0,US,-119.3137,36.6244,0.0
238,Barra Patuca,80.17,78.0,2.55,3614835.0,HN,-84.2833,15.8,40.0
239,Arlit,86.45,14.0,9.66,2447513.0,NE,7.3853,18.7369,87.0
240,Chilia Veche,68.05,71.0,11.74,682117.0,RO,29.2833,45.4167,86.0
241,Conde,74.66,100.0,8.05,3385077.0,BR,-34.9075,-7.2597,75.0
242,Bulungu,72.28,94.0,1.97,2316259.0,CD,18.6,-4.55,93.0
243,Baker City,55.13,81.0,3.44,5712169.0,US,-117.8344,44.7749,40.0
244,Rājākhera,97.86,25.0,7.23,1258930.0,IN,78.1714,26.8961,90.0
245,Portland,58.69,74.0,8.05,5746545.0,US,-122.6762,45.5234,0.0
246,Birkeland,50.2,44.0,1.14,3161532.0,NO,8.2323,58.3309,0.0
247,Dvinskoy Bereznik,62.65,32.0,8.03,577240.0,RU,42.7072,62.8551,21.0
248,Jalingo,79.39,75.0,4.18,2336589.0,NG,11.3667,8.8833,94.0
249,Yar-Sale,49.73,54.0,16.24,1486321.0,RU,70.8333,66.8333,51.0
250,Tafresh,74.5,24.0,0.76,113636.0,IR,50.013,34.692,20.0
251,Homer,46.08,75.0,5.75,5864145.0,US,-151.5483,59.6425,100.0
252,Mandalgovi,68.29,12.0,17.96,2030065.0,MN,106.2708,45.7625,100.0
253,Kibala,77.0,74.0,6.58,2425791.0,TD,18.3463,9.1104,99.0
254,Ulladulla,60.76,47.0,11.27,2145554.0,AU,150.4667,-35.35,1.0
255,Sitka,44.49,81.0,9.22,5557293.0,US,-135.33,57.0531,100.0
256,Leningradskiy,32.5,95.0,23.02,2123814.0,RU,178.4167,69.3833,93.0
257,Takāb,69.66,35.0,8.3,113508.0,IR,47.1133,36.4009,71.0
258,Tarancón,55.06,82.0,2.06,3108317.0,ES,-3.0073,40.0085,94.0
259,Goderich,47.91,70.0,7.96,5962442.0,CA,-81.7165,43.7501,7.0
260,Rosa Zarate,73.24,98.0,2.06,3652257.0,EC,-79.4667,0.3333,88.0
261,Luganville,77.92,74.0,6.69,2136150.0,VU,167.1667,-15.5333,13.0
262,Druzhba,58.05,59.0,6.89,709584.0,UA,33.9453,52.0428,0.0
263,Valea lui Mihai,65.91,75.0,2.62,663692.0,RO,22.15,47.5167,68.0
264,Ancud,42.3,86.0,3.44,3899695.0,CL,-73.8203,-41.8697,100.0
265,Matagami,44.64,68.0,5.35,6067747.0,CA,-77.6328,49.7502,5.0
266,Peniche,61.61,91.0,3.6,2264923.0,PT,-9.3811,39.3558,16.0
267,Miraflores,61.27,73.0,1.66,3761194.0,MX,-98.8083,19.2167,88.0
268,Lebu,45.95,83.0,6.6,3883457.0,CL,-73.65,-37.6167,74.0
269,Crawley,49.59,73.0,12.66,2652053.0,GB,-0.1831,51.113,0.0
270,Khonsa,86.0,43.0,4.99,1266668.0,IN,95.5667,27.0167,0.0
271,Yumen,74.93,18.0,27.92,1528998.0,CN,97.2,40.2833,1.0
272,Bubaque,81.1,81.0,17.11,2374583.0,GW,-15.8333,11.2833,87.0
273,Ribas do Rio Pardo,62.82,95.0,3.02,3451399.0,BR,-53.7592,-20.4431,100.0
274,Malbork,59.4,67.0,5.06,3092472.0,PL,19.0266,54.0359,14.0
275,Saint-Leu,77.86,90.0,1.7,6690297.0,RE,55.2833,-21.15,77.0
276,Arkhara,63.48,36.0,12.86,2027487.0,RU,130.0842,49.4212,71.0
277,Tura,92.59,39.0,5.12,1254046.0,IN,90.2201,25.5198,1.0
278,Ingham,55.13,79.0,4.68,4997130.0,US,-84.3833,42.6,89.0
279,Sarandi,62.11,92.0,6.15,3447998.0,BR,-51.8739,-23.4436,95.0
280,Biak,82.2,71.0,6.31,1637001.0,ID,122.8766,-0.9131,79.0
281,Nieuw Amsterdam,77.02,94.0,4.41,3383434.0,SR,-55.0833,5.8833,98.0
282,Boundiali,73.54,87.0,5.77,2290836.0,CI,-6.4869,9.5217,15.0
283,Aitape,84.27,74.0,5.3,2101169.0,PG,142.3475,-3.1374,99.0
284,Manadhoo,84.11,77.0,11.59,1337618.0,MV,73.3833,5.7667,88.0
285,Ca Mau,91.9,53.0,12.35,1586443.0,VN,105.15,9.1769,78.0
286,San Patricio,73.33,80.0,6.06,4726521.0,US,-97.5169,28.017,83.0
287,Portree,47.52,82.0,3.0,2640006.0,GB,-6.1942,57.4129,100.0
288,Srednekolymsk,53.42,39.0,13.96,2121025.0,RU,153.6833,67.45,57.0
289,Zhangaözen,86.38,25.0,13.8,607610.0,KZ,52.8,43.3,60.0
290,Mayo,64.18,80.0,7.0,4362001.0,US,-76.5119,38.8876,75.0
291,Hualmay,69.22,86.0,7.63,3939761.0,PE,-77.6139,-11.0964,93.0
292,Púchov,56.82,70.0,2.62,3057963.0,SK,18.326,49.1249,100.0
293,Hong Kong,89.28,69.0,5.99,1819729.0,HK,114.1577,22.2855,4.0
294,Dzilam González,75.67,86.0,4.45,3529654.0,MX,-88.9333,21.2833,89.0
295,Sistranda,42.76,93.0,33.15,3139597.0,NO,8.834,63.7256,100.0
296,Ondjiva,60.08,56.0,5.39,3346821.0,AO,15.7333,-17.0667,27.0
297,Taguatinga,71.35,53.0,4.61,6319623.0,BR,-46.5711,-12.3857,78.0
298,Evensk,56.89,48.0,3.69,2125693.0,RU,159.2333,61.95,89.0
299,Katsuura,72.64,93.0,20.04,2112309.0,JP,140.3,35.1333,100.0
300,Ambovombe,73.31,62.0,3.69,1079048.0,MG,46.0833,-25.1667,0.0
301,Pisco,68.05,83.0,4.61,3932145.0,PE,-76.2167,-13.7,100.0
302,Lala,85.77,75.0,7.67,1707944.0,PH,123.7458,7.9745,98.0
303,East London,63.54,77.0,4.61,1006984.0,ZA,27.9116,-33.0153,75.0
304,Nyurba,65.26,28.0,3.65,2018735.0,RU,118.3319,63.2842,12.0
305,Baykit,66.79,36.0,5.46,1510689.0,RU,96.37,61.67,98.0
306,Muyezerskiy,50.68,71.0,10.4,524100.0,RU,31.65,63.9333,86.0
307,Umarkot,98.83,33.0,8.32,1162959.0,PK,69.7362,25.3616,40.0
308,Paamiut,33.8,83.0,16.98,3421193.0,GL,-49.6678,61.994,35.0
309,Gberia Fotombu,73.78,97.0,4.9,2409019.0,SL,-11.1667,9.8833,73.0
310,Auki,83.61,74.0,3.11,2109701.0,SB,160.7034,-8.7676,55.0
311,Timmins,51.93,67.0,5.3,6166739.0,CA,-81.3331,48.4669,29.0
312,Pachino,67.51,72.0,3.13,6539213.0,IT,15.0907,36.7186,53.0
313,Arrondissement d'Arcachon,59.05,94.0,1.14,6621469.0,FR,-1.0519,44.5875,0.0
314,Avera,55.63,94.0,3.15,4231997.0,US,-82.5271,33.194,32.0
315,Bonthe,79.3,86.0,2.13,2409914.0,SL,-12.505,7.5264,99.0
316,Songjianghe,71.11,29.0,11.63,2034691.0,CN,127.479,42.1859,66.0
317,Salisbury,49.93,76.0,11.5,2638664.0,GB,-1.7957,51.0693,44.0
