,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness
93,Kamaishi,63.81,91.0,0.96,2112444.0,JP,141.8833,39.2667,100.0
94,Stăncuţa,69.48,67.0,13.22,666309.0,RO,27.8333,44.9,98.0
95,Ankang,75.09,81.0,1.28,1789065.0,CN,109.0172,32.68,97.0
96,Port Elizabeth,63.32,90.0,3.0,964420.0,ZA,25.5701,-33.918,0.0
97,Morant Bay,82.02,83.0,3.15,3489440.0,JM,-76.4093,17.8815,91.0
98,São Miguel,75.97,93.0,10.2,3388304.0,BR,-35.3667,-5.4667,80.0
99,Guerrero Negro,59.07,87.0,11.9,4021858.0,MX,-114.0611,27.9769,1.0
100,Husavik,46.2,90.0,10.33,2629833.0,IS,-17.3389,66.0449,100.0
101,Ahipara,62.82,96.0,6.15,2194098.0,NZ,173.1667,-35.1667,17.0
102,Saint Paul Harbor,45.91,71.0,4.61,5866583.0,US,-152.4072,57.79,100.0
103,Mahébourg,80.89,65.0,16.11,934322.0,MU,57.7,-20.4081,40.0
104,Mount Isa,71.37,23.0,12.66,2065594.0,AU,139.5,-20.7333,74.0
105,Te Anau,52.54,97.0,1.28,2181625.0,NZ,167.7167,-45.4167,100.0
106,Alenquer,73.0,98.0,3.15,3407980.0,BR,-54.7383,-1.9417,100.0
107,São Miguel do Araguaia,71.64,57.0,3.02,3448455.0,BR,-50.1628,-13.275,95.0
108,Kriel,55.81,45.0,4.43,987202.0,ZA,29.2253,-26.2739,85.0
109,Marsh Harbour,80.1,76.0,8.21,3571913.0,BS,-77.0636,26.5412,82.0
110,Souillac,80.98,65.0,16.11,933995.0,MU,57.5167,-20.5167,40.0
111,Tigil',60.08,42.0,11.05,2120612.0,RU,158.6667,57.8,8.0
112,Kaeo,62.78,96.0,4.45,2189343.0,NZ,173.7833,-35.1,20.0
113,Cape Town,61.5,66.0,17.27,3369157.0,ZA,18.4232,-33.9258,20.0
114,Cidreira,56.88,73.0,4.18,3466165.0,BR,-50.2056,-30.1811,51.0
115,Khatanga,50.63,71.0,17.98,2022572.0,RU,102.5,71.9667,96.0
116,Karlshamn,55.89,52.0,4.12,2701727.0,SE,14.8619,56.1706,0.0
117,Pevek,31.98,96.0,27.69,2122090.0,RU,170.3133,69.7008,100.0
118,Mar del Plata,42.04,77.0,8.05,3430863.0,AR,-57.5575,-38.0023,0.0
119,Gobabis,63.46,42.0,15.1,3357247.0,NA,18.9667,-22.45,97.0
120,Gaoyou,74.1,85.0,13.27,1810309.0,CN,119.4278,32.7858,100.0
121,Bethel,56.79,74.0,4.61,5282297.0,US,-73.414,41.3712,0.0
122,Santa Maria da Vitória,67.35,60.0,0.85,3450063.0,BR,-44.1886,-13.3947,59.0
123,Banda Aceh,88.38,61.0,18.45,1215502.0,ID,95.3222,5.5577,78.0
124,Georgiyevka,75.24,23.0,8.95,1524243.0,KZ,74.7114,43.0369,0.0
125,Zonguldak,58.05,96.0,1.48,737021.0,TR,31.8333,41.25,100.0
126,Booué,73.87,96.0,0.43,2401495.0,GA,11.9385,-0.0921,92.0
127,Siyabuswa,62.96,57.0,5.17,955313.0,ZA,29.0445,-25.1132,10.0
128,Dunedin,55.8,78.0,11.99,2191562.0,NZ,170.5036,-45.8742,100.0
129,Roald,44.71,87.0,16.11,3141667.0,NO,6.1333,62.5833,75.0
130,Tweed,62.73,73.0,10.16,6170799.0,CA,-77.3162,44.4751,0.0
131,Nanortalik,35.11,99.0,5.26,3421765.0,GL,-45.2371,60.1432,100.0
132,Port Blair,80.64,78.0,6.91,1259385.0,IN,92.75,11.6667,75.0
133,Lubango,64.54,53.0,3.49,3347762.0,AO,13.4925,-14.9172,81.0
134,Shumskiy,69.46,26.0,12.06,1491977.0,RU,99.1328,54.8318,100.0
135,San Cristobal,66.61,94.0,1.63,3628473.0,VE,-72.225,7.7669,69.0
136,Nioro,80.6,70.0,7.18,2412408.0,GM,-15.75,13.35,100.0
137,Thompson,59.16,100.0,2.3,6165406.0,CA,-97.8558,55.7435,100.0
138,Manaus,79.29,89.0,10.36,3663517.0,BR,-60.025,-3.1019,0.0
139,Laguna,56.25,81.0,10.36,5364271.0,US,-121.4238,38.421,0.0
140,Hermanus,56.8,81.0,18.99,3366880.0,ZA,19.2345,-34.4187,2.0
141,Westport,57.85,79.0,3.44,4845585.0,US,-73.3579,41.1415,0.0
142,Dicabisagan,81.77,73.0,10.42,1715015.0,PH,122.4157,17.0818,100.0
143,Newport,52.39,77.0,16.04,2641598.0,GB,-2.9984,51.5877,82.0
144,Tateyama,69.73,92.0,22.01,1850523.0,JP,139.8667,34.9833,100.0
145,Kuznechikha,62.08,49.0,12.73,537760.0,RU,42.3348,57.2161,2.0
146,Poum,74.5,71.0,12.33,2138555.0,NC,164.0167,-20.2333,100.0
147,Chokurdakh,39.13,76.0,11.23,2126123.0,RU,147.9167,70.6333,26.0
148,Coquimbo,56.93,94.0,3.44,3893629.0,CL,-71.3436,-29.9533,75.0
149,Ust-Nera,58.1,49.0,4.56,2120048.0,RU,143.2,64.5667,96.0
150,Kavaratti,86.67,71.0,12.35,1267390.0,IN,72.642,10.5669,12.0
151,Eruwa,76.93,90.0,4.99,2338669.0,NG,3.4167,7.5333,100.0
152,Polyarny,46.74,85.0,6.87,506763.0,RU,33.4478,69.1989,100.0
153,Ribeira Grande,61.2,82.0,5.01,3372707.0,PT,-28.7,38.5167,75.0
154,Kalemie,79.03,57.0,15.59,214974.0,CD,29.1947,-5.9475,98.0
155,Tuktoyaktuk,36.37,71.0,11.21,6170031.0,CA,-133.0374,69.4541,100.0
156,Tomatlán,73.15,92.0,1.63,3981391.0,MX,-105.25,19.9333,1.0
157,Bratca,67.03,63.0,0.67,683837.0,RO,22.6167,46.9333,93.0
158,Chiang Khong,98.15,36.0,5.08,1611197.0,TH,100.4046,20.2613,95.0
159,Gijang,71.33,99.0,6.89,1842966.0,KR,129.2139,35.2442,100.0
160,Vao,71.91,67.0,12.19,2137773.0,NC,167.4833,-22.6667,34.0
161,Marawi,81.28,63.0,8.75,1701054.0,PH,124.2928,7.9986,23.0
162,Kununurra,80.58,18.0,11.5,2068110.0,AU,128.7333,-15.7667,76.0
163,Ponta do Sol,66.02,84.0,5.3,2264557.0,PT,-17.1,32.6667,35.0
164,Vanimo,83.3,75.0,3.94,2084442.0,PG,141.3028,-2.6741,100.0
165,Kenai,42.76,90.0,8.05,5866063.0,US,-151.2583,60.5544,100.0
166,Tarnogskiy Gorodok,64.06,37.0,11.32,484314.0,RU,43.5761,60.4997,8.0
167,Tottori-shi,69.87,100.0,4.61,1849892.0,JP,134.2333,35.5,75.0
168,Baracoa,78.24,85.0,2.89,3567834.0,CU,-74.4958,20.3467,100.0
169,Krasnyy Kholm,59.11,46.0,10.0,541704.0,RU,37.1203,58.0607,0.0
170,Nabire,84.9,71.0,3.62,1634614.0,ID,135.4833,-3.3667,23.0
171,Zaysan,59.97,40.0,13.49,1517060.0,KZ,84.8667,47.4667,100.0
172,New Norfolk,43.99,61.0,1.99,2155415.0,AU,147.0587,-42.7826,65.0
173,Muhos,47.32,53.0,10.42,645765.0,FI,25.9931,64.808,4.0
174,Sabzawār,84.09,14.0,6.73,118063.0,IR,57.6819,36.2126,1.0
175,Catuday,83.12,78.0,19.1,1717787.0,PH,119.8062,16.2923,100.0
176,Enshi,87.06,73.0,3.33,1811720.0,CN,109.4833,30.3,19.0
177,Timiryazevskiy,67.86,38.0,6.33,1489597.0,RU,84.8769,56.49,96.0
178,Aklavik,47.77,60.0,7.61,5882953.0,CA,-135.0107,68.2191,97.0
179,Pochutla,78.82,78.0,2.46,3517970.0,MX,-96.4661,15.7432,5.0
180,Bathsheba,81.21,78.0,8.05,3374083.0,BB,-59.5167,13.2167,20.0
181,Salalah,91.49,66.0,14.97,286621.0,OM,54.0924,17.0151,20.0
182,Airai,62.46,81.0,2.53,1651810.0,TL,125.4092,-8.9266,100.0
183,Fuyang,74.61,84.0,7.54,1810845.0,CN,115.8167,32.9,99.0
184,Makakilo City,70.2,83.0,5.75,5850554.0,US,-158.0858,21.3469,20.0
185,Impfondo,75.33,81.0,0.76,2259655.0,CG,18.0667,1.6381,99.0
186,Anloga,82.72,80.0,10.27,2304548.0,GH,0.8973,5.7947,100.0
187,Chui,46.09,80.0,4.29,3443061.0,UY,-53.4616,-33.6971,1.0
188,Nishihara,85.28,74.0,23.02,1855342.0,JP,127.7558,26.1842,75.0
189,Bariloche,40.44,62.0,5.53,7647007.0,AR,-71.3082,-41.1456,99.0
190,Kristianstad,55.54,67.0,9.22,2699310.0,SE,14.1524,56.0313,0.0
191,Cabo San Lucas,72.88,65.0,1.01,3985710.0,MX,-109.9124,22.8909,0.0
192,Hunchun,78.03,24.0,11.27,2036653.0,CN,130.3581,42.8675,10.0
193,Aykhal,55.06,61.0,0.13,2027296.0,RU,111.5,66.0,100.0
194,Nchelenge,71.58,57.0,2.04,175499.0,ZM,28.734,-9.3451,92.0
195,Hobyo,86.34,62.0,13.94,57000.0,SO,48.5268,5.3505,99.0
196,Pechenga,52.45,56.0,8.63,511865.0,RU,31.1703,69.5259,100.0
197,Hambantota,93.54,70.0,8.05,1244926.0,LK,81.1185,6.1241,20.0
198,Lompoc,55.35,85.0,5.75,5367788.0,US,-120.4579,34.6391,0.0
199,Hasaki,68.4,93.0,6.15,2112802.0,JP,140.8333,35.7333,100.0
200,Departamento de Maldonado,38.59,88.0,3.65,3441890.0,UY,-54.9167,-34.6667,0.0
201,Naze,76.17,86.0,8.84,1855540.0,JP,129.4833,28.3667,14.0
202,Nikolskoye,58.89,51.0,7.87,546105.0,RU,30.7861,59.7035,45.0
203,Dul'durga,67.91,18.0,8.84,2024812.0,RU,113.5931,50.6761,6.0
204,Leh,50.77,28.0,3.6,1264976.0,IN,77.5833,34.1667,100.0
205,Lata,61.07,95.0,0.72,2738381.0,PT,-8.3327,40.1629,99.0
206,Tiksi,38.95,100.0,11.25,2015306.0,RU,128.8694,71.6872,100.0
207,Qaanaaq,12.38,68.0,8.99,3831208.0,GL,-69.3632,77.484,8.0
208,Ilulissat,26.62,59.0,5.75,3423146.0,GL,-51.1,69.2167,75.0
209,Saint-Augustin,34.93,83.0,18.97,6137462.0,CA,-58.6502,51.226,100.0
210,Saskylakh,45.36,96.0,7.34,2017155.0,RU,114.0833,71.9167,69.0
211,Tessalit,86.68,22.0,14.58,2449893.0,ML,1.0114,20.1986,4.0
212,Rayong,89.6,85.0,6.6,1607016.0,TH,101.4333,12.8333,97.0
213,Sur,100.33,34.0,13.67,286245.0,OM,59.5289,22.5667,47.0
214,Bereket,98.78,9.0,17.05,161974.0,TM,55.5154,39.2446,71.0
215,Staraya Kulatka,68.68,52.0,5.26,489164.0,RU,47.6167,52.7167,10.0
216,Roswell,62.06,77.0,4.61,4219934.0,US,-84.3616,34.0232,40.0
217,Santa Luzia,59.9,75.0,2.62,3450144.0,BR,-43.8514,-19.7697,13.0
218,São Filipe,74.44,79.0,8.72,3374210.0,CV,-24.4956,14.8961,55.0
219,San Luis,50.09,58.0,6.38,3837056.0,AR,-66.3356,-33.295,100.0
220,Fairbanks,50.52,89.0,3.44,5861897.0,US,-147.7164,64.8378,75.0
221,Sibolga,86.07,64.0,6.15,1213855.0,ID,98.7792,1.7427,88.0
222,Pahrump,75.27,19.0,8.01,5509851.0,US,-115.9839,36.2083,0.0
223,Narsaq,41.22,99.0,3.67,3421719.0,GL,-46.05,60.9167,100.0
224,Hamilton,56.01,92.0,0.0,4513583.0,US,-84.5333,39.1834,0.0
225,Fortuna,51.49,91.0,0.0,5563839.0,US,-124.1573,40.5982,100.0
226,Ayan,47.28,61.0,3.87,2027316.0,RU,138.1667,56.45,36.0
227,El Dorado,54.12,87.0,5.48,5345659.0,US,-120.5177,38.7666,98.0
228,Leonidovo,48.24,79.0,4.05,2123805.0,RU,142.8667,49.2833,100.0
229,Chicama,70.34,85.0,6.46,3698359.0,PE,-79.1469,-7.8447,100.0
230,Umluj,86.38,68.0,6.73,100926.0,SA,37.2685,25.0213,0.0
231,Acapulco de Juárez,80.42,83.0,3.44,3533462.0,MX,-99.8901,16.8634,0.0
232,Santa Maria,45.21,91.0,4.97,3450083.0,BR,-53.8069,-29.6842,1.0
233,Ubinskoye,60.6,63.0,8.25,1488708.0,RU,79.6802,55.3068,99.0
234,Flinders,62.17,54.0,11.99,6255012.0,AU,150.8552,-34.5833,2.0
235,Broome,53.37,73.0,2.91,5110365.0,US,-75.833,42.2506,0.0
236,Mossamedes,62.51,69.0,10.18,3347019.0,AO,12.1522,-15.1961,14.0
237,Orange Cove,64.47,77.0,8.05,5379533.0,US,-119.3137,36.6244,0.0
238,Barra Patuca,79.86,79.0,3.11,3614835.0,HN,-84.2833,15.8,100.0
239,Arlit,91.44,12.0,12.95,2447513.0,NE,7.3853,18.7369,34.0
240,Chilia Veche,70.65,65.0,12.93,682117.0,RO,29.2833,45.4167,100.0
241,Conde,74.66,100.0,6.91,3385077.0,BR,-34.9075,-7.2597,100.0
242,Bulungu,75.13,88.0,2.95,2316259.0,CD,18.6,-4.55,100.0
243,Baker City,50.95,89.0,0.0,5712169.0,US,-117.8344,44.7749,40.0
244,Rājākhera,99.7,23.0,7.27,1258930.0,IN,78.1714,26.8961,86.0
245,Portland,56.34,77.0,5.75,5746545.0,US,-122.6762,45.5234,0.0
246,Birkeland,54.0,33.0,5.75,3161532.0,NO,8.2323,58.3309,0.0
247,Dvinskoy Bereznik,64.44,29.0,8.21,577240.0,RU,42.7072,62.8551,4.0
248,Jalingo,83.28,66.0,6.82,2336589.0,NG,11.3667,8.8833,56.0
249,Yar-Sale,50.29,52.0,16.96,1486321.0,RU,70.8333,66.8333,100.0
250,Tafresh,77.22,21.0,1.86,113636.0,IR,50.013,34.692,9.0
251,Homer,46.08,74.0,3.44,5864145.0,US,-151.5483,59.6425,100.0
252,Mandalgovi,69.48,12.0,17.63,2030065.0,MN,106.2708,45.7625,100.0
253,Kibala,80.19,64.0,8.25,2425791.0,TD,18.3463,9.1104,99.0
254,Ulladulla,56.77,51.0,12.57,2145554.0,AU,150.4667,-35.35,0.0
255,Sitka,44.49,81.0,8.05,5557293.0,US,-135.33,57.0531,100.0
256,Leningradskiy,33.03,92.0,20.49,2123814.0,RU,178.4167,69.3833,100.0
257,Takāb,71.8,35.0,9.86,113508.0,IR,47.1133,36.4009,98.0
258,Tarancón,56.57,77.0,3.22,3108317.0,ES,-3.0073,40.0085,91.0
259,Goderich,45.91,66.0,8.01,5962442.0,CA,-81.7165,43.7501,7.0
260,Rosa Zarate,72.99,98.0,1.52,3652257.0,EC,-79.4667,0.3333,73.0
261,Luganville,76.68,76.0,6.26,2136150.0,VU,167.1667,-15.5333,12.0
262,Druzhba,60.46,52.0,7.43,709584.0,UA,33.9453,52.0428,0.0
263,Valea lui Mihai,65.91,68.0,2.71,663692.0,RO,22.15,47.5167,70.0
264,Ancud,42.21,86.0,6.24,3899695.0,CL,-73.8203,-41.8697,100.0
265,Matagami,43.32,68.0,5.17,6067747.0,CA,-77.6328,49.7502,13.0
266,Peniche,62.71,89.0,3.67,2264923.0,PT,-9.3811,39.3558,18.0
267,Miraflores,59.41,73.0,1.86,3761194.0,MX,-98.8083,19.2167,98.0
268,Lebu,45.59,83.0,6.93,3883457.0,CL,-73.65,-37.6167,6.0
269,Crawley,52.32,73.0,14.97,2652053.0,GB,-0.1831,51.113,20.0
270,Khonsa,86.61,42.0,4.79,1266668.0,IN,95.5667,27.0167,1.0
271,Yumen,76.08,17.0,27.63,1528998.0,CN,97.2,40.2833,6.0
272,Bubaque,80.98,80.0,15.95,2374583.0,GW,-15.8333,11.2833,100.0
273,Ribas do Rio Pardo,62.06,95.0,2.15,3451399.0,BR,-53.7592,-20.4431,100.0
274,Malbork,60.53,62.0,6.33,3092472.0,PL,19.0266,54.0359,78.0
275,Saint-Leu,78.42,90.0,3.31,6690297.0,RE,55.2833,-21.15,95.0
276,Arkhara,63.23,36.0,13.35,2027487.0,RU,130.0842,49.4212,97.0
277,Tura,93.31,37.0,5.91,1254046.0,IN,90.2201,25.5198,14.0
278,Ingham,54.27,77.0,0.0,4997130.0,US,-84.3833,42.6,0.0
279,Sarandi,61.21,91.0,6.91,3447998.0,BR,-51.8739,-23.4436,94.0
280,Biak,82.22,71.0,6.15,1637001.0,ID,122.8766,-0.9131,87.0
281,Nieuw Amsterdam,77.02,94.0,4.59,3383434.0,SR,-55.0833,5.8833,100.0
282,Boundiali,74.84,85.0,4.32,2290836.0,CI,-6.4869,9.5217,6.0
283,Aitape,83.8,75.0,4.27,2101169.0,PG,142.3475,-3.1374,100.0
284,Manadhoo,84.11,77.0,10.96,1337618.0,MV,73.3833,5.7667,100.0
285,Ca Mau,91.53,54.0,12.73,1586443.0,VN,105.15,9.1769,93.0
286,San Patricio,73.74,81.0,8.23,4726521.0,US,-97.5169,28.017,68.0
287,Portree,49.51,78.0,3.11,2640006.0,GB,-6.1942,57.4129,100.0
288,Srednekolymsk,52.92,39.0,12.91,2121025.0,RU,153.6833,67.45,53.0
289,Zhangaözen,89.73,23.0,13.98,607610.0,KZ,52.8,43.3,82.0
290,Mayo,63.5,82.0,5.99,4362001.0,US,-76.5119,38.8876,75.0
291,Hualmay,69.3,86.0,7.74,3939761.0,PE,-77.6139,-11.0964,100.0
292,Púchov,61.65,64.0,2.57,3057963.0,SK,18.326,49.1249,100.0
293,Hong Kong,89.51,71.0,5.99,1819729.0,HK,114.1577,22.2855,0.0
294,Dzilam González,75.06,87.0,4.27,3529654.0,MX,-88.9333,21.2833,65.0
295,Sistranda,44.56,92.0,32.68,3139597.0,NO,8.834,63.7256,100.0
296,Ondjiva,67.06,44.0,5.7,3346821.0,AO,15.7333,-17.0667,29.0
297,Taguatinga,70.0,54.0,4.56,6319623.0,BR,-46.5711,-12.3857,43.0
298,Evensk,56.35,49.0,1.97,2125693.0,RU,159.2333,61.95,94.0
299,Katsuura,69.82,94.0,14.52,2112309.0,JP,140.3,35.1333,100.0
300,Ambovombe,76.21,56.0,2.84,1079048.0,MG,46.0833,-25.1667,0.0
301,Pisco,68.05,83.0,8.05,3932145.0,PE,-76.2167,-13.7,100.0
302,Lala,84.06,79.0,6.78,1707944.0,PH,123.7458,7.9745,100.0
303,East London,61.74,88.0,8.05,1006984.0,ZA,27.9116,-33.0153,100.0
304,Nyurba,65.48,27.0,3.53,2018735.0,RU,118.3319,63.2842,28.0
305,Baykit,66.99,34.0,5.41,1510689.0,RU,96.37,61.67,98.0
306,Muyezerskiy,50.88,68.0,10.85,524100.0,RU,31.65,63.9333,97.0
307,Umarkot,101.53,28.0,6.15,1162959.0,PK,69.7362,25.3616,46.0
308,Paamiut,33.84,81.0,16.35,3421193.0,GL,-49.6678,61.994,18.0
309,Gberia Fotombu,74.23,94.0,5.32,2409019.0,SL,-11.1667,9.8833,91.0
310,Auki,80.85,81.0,4.25,2109701.0,SB,160.7034,-8.7676,100.0
311,Timmins,50.79,67.0,5.21,6166739.0,CA,-81.3331,48.4669,11.0
312,Pachino,68.27,71.0,3.6,6539213.0,IT,15.0907,36.7186,77.0
313,Arrondissement d'Arcachon,64.45,88.0,2.3,6621469.0,FR,-1.0519,44.5875,0.0
314,Avera,55.65,94.0,1.83,4231997.0,US,-82.5271,33.194,100.0
315,Bonthe,79.59,86.0,1.12,2409914.0,SL,-12.505,7.5264,97.0
316,Songjianghe,70.05,30.0,10.78,2034691.0,CN,127.479,42.1859,7.0
317,Salisbury,51.89,70.0,16.11,2638664.0,GB,-1.7957,51.0693,93.0
