,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness
70,Sivaki,63.05,35.0,6.35,2016477.0,RU,126.75,52.6333,58.0
71,Yellowknife,59.52,38.0,15.01,6185377.0,CA,-114.3525,62.456,20.0
72,Canchungo,78.62,83.0,7.92,2373951.0,GW,-16.0333,12.0672,75.0
73,Östersund,36.05,41.0,17.27,2685750.0,SE,14.6357,63.1792,37.0
74,Fort Nelson,65.95,43.0,5.99,5955902.0,CA,-122.7002,58.8053,40.0
75,Castelo Branco,57.22,95.0,3.0,2269514.0,PT,-7.4909,39.8222,65.0
76,Black River,79.84,85.0,4.43,3491355.0,JM,-77.8487,18.0264,100.0
77,Atuona,80.91,69.0,22.1,4020109.0,PF,-139.0333,-9.8,49.0
78,Birao,74.66,77.0,3.67,240210.0,CF,22.7882,10.2849,99.0
79,Ekhabi,45.7,59.0,20.78,2122614.0,RU,142.9671,53.5102,100.0
80,Barrow,35.62,93.0,5.75,5880054.0,US,-156.7887,71.2906,100.0
81,Hilo,71.53,96.0,2.01,5855927.0,US,-155.09,19.7297,100.0
82,Mehamn,46.35,76.0,0.0,778707.0,NO,27.8492,71.0357,20.0
83,Shingū,77.36,81.0,8.39,1847947.0,JP,135.9833,33.7333,100.0
84,George Town,86.85,72.0,5.75,1735106.0,MY,100.3354,5.4112,20.0
85,Russell,64.45,94.0,0.0,4047434.0,US,-85.1999,32.3502,0.0
86,Sidhi,93.94,30.0,7.29,1256369.0,IN,81.8833,24.4167,4.0
87,Laramie,54.66,51.0,9.22,5830062.0,US,-105.5911,41.3114,100.0
88,Bluff,56.84,79.0,9.93,2206939.0,NZ,168.3333,-46.6,100.0
89,Bayir,50.52,83.0,2.68,304183.0,TR,28.2167,37.2687,67.0
90,Vila Velha,68.95,94.0,1.14,3445026.0,BR,-40.2925,-20.3297,0.0
91,Kapaa,75.67,83.0,9.28,5848280.0,US,-159.319,22.0752,94.0
92,Margate,51.71,77.0,11.99,2643044.0,GB,1.3862,51.3813,47.0
93,Kamaishi,63.81,94.0,2.3,2112444.0,JP,141.8833,39.2667,100.0
94,Stăncuţa,57.99,94.0,9.57,666309.0,RO,27.8333,44.9,87.0
95,Ankang,69.87,89.0,3.13,1789065.0,CN,109.0172,32.68,100.0
96,Port Elizabeth,60.31,93.0,2.3,964420.0,ZA,25.5701,-33.918,75.0
97,Morant Bay,83.82,84.0,3.29,3489440.0,JM,-76.4093,17.8815,98.0
98,São Miguel,77.77,90.0,9.89,3388304.0,BR,-35.3667,-5.4667,25.0
99,Guerrero Negro,61.09,82.0,16.55,4021858.0,MX,-114.0611,27.9769,0.0
100,Husavik,46.24,86.0,6.33,2629833.0,IS,-17.3389,66.0449,100.0
101,Ahipara,67.82,87.0,9.57,2194098.0,NZ,173.1667,-35.1667,9.0
102,Saint Paul Harbor,51.31,50.0,10.36,5866583.0,US,-152.4072,57.79,100.0
103,Mahébourg,75.49,83.0,14.97,934322.0,MU,57.7,-20.4081,40.0
104,Mount Isa,69.57,24.0,12.66,2065594.0,AU,139.5,-20.7333,80.0
105,Te Anau,56.25,90.0,2.66,2181625.0,NZ,167.7167,-45.4167,81.0
106,Alenquer,75.69,88.0,3.69,3407980.0,BR,-54.7383,-1.9417,82.0
107,São Miguel do Araguaia,76.41,51.0,1.3,3448455.0,BR,-50.1628,-13.275,45.0
108,Kriel,46.78,65.0,3.11,987202.0,ZA,29.2253,-26.2739,20.0
109,Marsh Harbour,81.19,70.0,2.15,3571913.0,BS,-77.0636,26.5412,1.0
110,Souillac,75.58,83.0,14.97,933995.0,MU,57.5167,-20.5167,40.0
111,Tigil',60.75,37.0,1.92,2120612.0,RU,158.6667,57.8,41.0
112,Kaeo,67.78,87.0,8.57,2189343.0,NZ,173.7833,-35.1,11.0
113,Cape Town,58.53,77.0,25.32,3369157.0,ZA,18.4232,-33.9258,20.0
114,Cidreira,59.99,59.0,3.09,3466165.0,BR,-50.2056,-30.1811,31.0
115,Khatanga,59.43,40.0,19.71,2022572.0,RU,102.5,71.9667,78.0
116,Karlshamn,41.49,87.0,6.58,2701727.0,SE,14.8619,56.1706,60.0
117,Pevek,31.8,98.0,21.97,2122090.0,RU,170.3133,69.7008,100.0
118,Mar del Plata,43.03,75.0,5.75,3430863.0,AR,-57.5575,-38.0023,0.0
119,Gobabis,58.14,48.0,9.73,3357247.0,NA,18.9667,-22.45,11.0
120,Gaoyou,76.8,83.0,9.98,1810309.0,CN,119.4278,32.7858,94.0
121,Bethel,60.62,60.0,3.22,5282297.0,US,-73.414,41.3712,58.0
122,Santa Maria da Vitória,72.25,51.0,1.61,3450063.0,BR,-44.1886,-13.3947,47.0
123,Banda Aceh,86.56,62.0,14.72,1215502.0,ID,95.3222,5.5577,95.0
124,Georgiyevka,64.44,29.0,17.9,1524243.0,KZ,74.7114,43.0369,0.0
125,Zonguldak,56.25,95.0,2.89,737021.0,TR,31.8333,41.25,100.0
126,Booué,71.65,99.0,0.63,2401495.0,GA,11.9385,-0.0921,99.0
127,Siyabuswa,55.78,74.0,4.34,955313.0,ZA,29.0445,-25.1132,10.0
128,Dunedin,56.8,72.0,4.0,2191562.0,NZ,170.5036,-45.8742,100.0
129,Roald,44.64,81.0,16.11,3141667.0,NO,6.1333,62.5833,100.0
130,Tweed,61.23,76.0,5.3,6170799.0,CA,-77.3162,44.4751,0.0
131,Nanortalik,36.86,97.0,7.99,3421765.0,GL,-45.2371,60.1432,100.0
132,Port Blair,84.24,74.0,5.75,1259385.0,IN,92.75,11.6667,40.0
133,Lubango,56.89,67.0,3.51,3347762.0,AO,13.4925,-14.9172,0.0
134,Shumskiy,59.95,36.0,10.94,1491977.0,RU,99.1328,54.8318,100.0
135,San Cristobal,75.38,95.0,1.59,3628473.0,VE,-72.225,7.7669,87.0
136,Nioro,82.17,64.0,8.68,2412408.0,GM,-15.75,13.35,63.0
137,Thompson,60.96,100.0,0.0,6165406.0,CA,-97.8558,55.7435,100.0
138,Manaus,81.09,83.0,2.3,3663517.0,BR,-60.025,-3.1019,0.0
139,Laguna,66.09,65.0,11.5,5364271.0,US,-121.4238,38.421,0.0
140,Hermanus,55.8,84.0,18.48,3366880.0,ZA,19.2345,-34.4187,68.0
141,Westport,61.7,67.0,11.5,4845585.0,US,-73.3579,41.1415,0.0
142,Dicabisagan,85.55,68.0,8.93,1715015.0,PH,122.4157,17.0818,100.0
143,Newport,50.56,78.0,13.47,2641598.0,GB,-2.9984,51.5877,93.0
144,Tateyama,73.31,90.0,29.91,1850523.0,JP,139.8667,34.9833,100.0
145,Kuznechikha,49.19,90.0,11.95,537760.0,RU,42.3348,57.2161,100.0
146,Poum,73.98,70.0,11.12,2138555.0,NC,164.0167,-20.2333,35.0
147,Chokurdakh,39.36,72.0,15.17,2126123.0,RU,147.9167,70.6333,99.0
148,Coquimbo,58.73,88.0,10.36,3893629.0,CL,-71.3436,-29.9533,75.0
149,Ust-Nera,57.07,40.0,4.09,2120048.0,RU,143.2,64.5667,99.0
150,Kavaratti,85.66,73.0,12.44,1267390.0,IN,72.642,10.5669,92.0
151,Eruwa,74.66,95.0,3.4,2338669.0,NG,3.4167,7.5333,100.0
152,Polyarny,46.9,85.0,13.27,506763.0,RU,33.4478,69.1989,100.0
153,Ribeira Grande,60.78,85.0,3.0,3372707.0,PT,-28.7,38.5167,22.0
154,Kalemie,70.9,81.0,4.92,214974.0,CD,29.1947,-5.9475,40.0
155,Tuktoyaktuk,48.2,46.0,17.27,6170031.0,CA,-133.0374,69.4541,75.0
156,Tomatlán,76.53,83.0,3.09,3981391.0,MX,-105.25,19.9333,7.0
157,Bratca,54.68,86.0,3.58,683837.0,RO,22.6167,46.9333,87.0
158,Chiang Khong,93.49,47.0,2.46,1611197.0,TH,100.4046,20.2613,34.0
159,Gijang,69.53,98.0,4.25,1842966.0,KR,129.2139,35.2442,99.0
160,Vao,72.34,64.0,11.34,2137773.0,NC,167.4833,-22.6667,100.0
161,Marawi,82.02,62.0,8.05,1701054.0,PH,124.2928,7.9986,77.0
162,Kununurra,75.18,25.0,14.97,2068110.0,AU,128.7333,-15.7667,97.0
163,Ponta do Sol,65.12,83.0,5.46,2264557.0,PT,-17.1,32.6667,100.0
164,Vanimo,85.28,68.0,5.17,2084442.0,PG,141.3028,-2.6741,100.0
165,Kenai,44.71,98.0,13.8,5866063.0,US,-151.2583,60.5544,100.0
166,Tarnogskiy Gorodok,51.46,63.0,8.37,484314.0,RU,43.5761,60.4997,57.0
167,Tottori-shi,69.87,94.0,0.0,1849892.0,JP,134.2333,35.5,75.0
168,Baracoa,79.59,87.0,2.73,3567834.0,CU,-74.4958,20.3467,100.0
169,Krasnyy Kholm,46.45,71.0,5.44,541704.0,RU,37.1203,58.0607,2.0
170,Nabire,85.87,66.0,5.73,1634614.0,ID,135.4833,-3.3667,35.0
171,Zaysan,54.91,47.0,11.86,1517060.0,KZ,84.8667,47.4667,10.0
172,New Norfolk,48.61,58.0,1.99,2155415.0,AU,147.0587,-42.7826,9.0
173,Muhos,46.18,89.0,7.0,645765.0,FI,25.9931,64.808,30.0
174,Sabzawār,69.08,32.0,13.8,118063.0,IR,57.6819,36.2126,0.0
175,Catuday,84.15,76.0,19.08,1717787.0,PH,119.8062,16.2923,100.0
176,Enshi,84.45,77.0,1.95,1811720.0,CN,109.4833,30.3,31.0
177,Timiryazevskiy,62.02,53.0,5.19,1489597.0,RU,84.8769,56.49,11.0
178,Aklavik,52.57,44.0,12.26,5882953.0,CA,-135.0107,68.2191,100.0
179,Pochutla,84.81,75.0,1.72,3517970.0,MX,-96.4661,15.7432,11.0
180,Bathsheba,81.21,78.0,10.36,3374083.0,BB,-59.5167,13.2167,40.0
181,Salalah,84.29,79.0,3.44,286621.0,OM,54.0924,17.0151,40.0
182,Airai,64.69,74.0,3.53,1651810.0,TL,125.4092,-8.9266,65.0
183,Fuyang,71.2,86.0,7.99,1810845.0,CN,115.8167,32.9,98.0
184,Makakilo City,73.15,72.0,8.05,5850554.0,US,-158.0858,21.3469,75.0
185,Impfondo,70.43,97.0,1.3,2259655.0,CG,18.0667,1.6381,99.0
186,Anloga,81.88,82.0,9.8,2304548.0,GH,0.8973,5.7947,100.0
187,Chui,49.15,69.0,1.86,3443061.0,UY,-53.4616,-33.6971,74.0
188,Nishihara,85.3,78.0,23.02,1855342.0,JP,127.7558,26.1842,75.0
189,Bariloche,39.43,60.0,3.87,7647007.0,AR,-71.3082,-41.1456,100.0
190,Kristianstad,41.14,93.0,0.0,2699310.0,SE,14.1524,56.0313,38.0
191,Cabo San Lucas,72.73,65.0,11.5,3985710.0,MX,-109.9124,22.8909,0.0
192,Hunchun,76.75,28.0,11.01,2036653.0,CN,130.3581,42.8675,3.0
193,Aykhal,55.67,56.0,2.46,2027296.0,RU,111.5,66.0,99.0
194,Nchelenge,62.91,75.0,4.59,175499.0,ZM,28.734,-9.3451,90.0
195,Hobyo,81.72,76.0,13.76,57000.0,SO,48.5268,5.3505,60.0
196,Pechenga,48.47,79.0,11.36,511865.0,RU,31.1703,69.5259,100.0
197,Hambantota,82.74,100.0,4.61,1244926.0,LK,81.1185,6.1241,20.0
198,Lompoc,56.86,87.0,6.91,5367788.0,US,-120.4579,34.6391,100.0
199,Hasaki,70.29,97.0,4.61,2112802.0,JP,140.8333,35.7333,100.0
200,Departamento de Maldonado,42.19,83.0,2.24,3441890.0,UY,-54.9167,-34.6667,88.0
201,Naze,75.79,88.0,8.34,1855540.0,JP,129.4833,28.3667,47.0
202,Nikolskoye,50.29,65.0,4.03,546105.0,RU,30.7861,59.7035,94.0
203,Dul'durga,62.01,26.0,12.55,2024812.0,RU,113.5931,50.6761,2.0
204,Leh,43.7,36.0,1.57,1264976.0,IN,77.5833,34.1667,97.0
205,Lata,58.91,99.0,1.41,2738381.0,PT,-8.3327,40.1629,97.0
206,Tiksi,36.46,100.0,8.14,2015306.0,RU,128.8694,71.6872,100.0
207,Qaanaaq,16.16,70.0,7.47,3831208.0,GL,-69.3632,77.484,74.0
208,Ilulissat,28.42,54.0,4.61,3423146.0,GL,-51.1,69.2167,100.0
209,Saint-Augustin,37.13,96.0,17.74,6137462.0,CA,-58.6502,51.226,100.0
210,Saskylakh,58.48,47.0,13.35,2017155.0,RU,114.0833,71.9167,4.0
211,Tessalit,84.43,25.0,8.68,2449893.0,ML,1.0114,20.1986,1.0
212,Rayong,90.05,57.0,2.75,1607016.0,TH,101.4333,12.8333,85.0
213,Sur,91.38,50.0,11.79,286245.0,OM,59.5289,22.5667,99.0
214,Bereket,87.62,13.0,11.45,161974.0,TM,55.5154,39.2446,11.0
215,Staraya Kulatka,60.15,77.0,3.53,489164.0,RU,47.6167,52.7167,44.0
216,Roswell,66.16,71.0,6.91,4219934.0,US,-84.3616,34.0232,0.0
217,Santa Luzia,61.14,77.0,0.0,3450144.0,BR,-43.8514,-19.7697,0.0
218,São Filipe,74.28,81.0,6.82,3374210.0,CV,-24.4956,14.8961,90.0
219,San Luis,49.69,62.0,7.36,3837056.0,AR,-66.3356,-33.295,100.0
220,Fairbanks,55.33,69.0,9.22,5861897.0,US,-147.7164,64.8378,75.0
221,Sibolga,84.15,65.0,2.42,1213855.0,ID,98.7792,1.7427,100.0
222,Pahrump,83.39,18.0,8.01,5509851.0,US,-115.9839,36.2083,0.0
223,Narsaq,38.66,93.0,4.12,3421719.0,GL,-46.05,60.9167,100.0
224,Hamilton,62.47,82.0,6.91,4513583.0,US,-84.5333,39.1834,0.0
225,Fortuna,53.64,85.0,9.22,5563839.0,US,-124.1573,40.5982,0.0
226,Ayan,46.78,75.0,5.35,2027316.0,RU,138.1667,56.45,83.0
227,El Dorado,62.64,68.0,1.99,5345659.0,US,-120.5177,38.7666,100.0
228,Leonidovo,49.86,78.0,2.93,2123805.0,RU,142.8667,49.2833,99.0
229,Chicama,72.14,80.0,5.41,3698359.0,PE,-79.1469,-7.8447,96.0
230,Umluj,82.42,82.0,8.08,100926.0,SA,37.2685,25.0213,17.0
231,Acapulco de Juárez,85.82,62.0,0.0,3533462.0,MX,-99.8901,16.8634,20.0
232,Santa Maria,47.71,88.0,5.12,3450083.0,BR,-53.8069,-29.6842,3.0
233,Ubinskoye,59.07,65.0,4.59,1488708.0,RU,79.6802,55.3068,99.0
234,Flinders,69.22,49.0,11.01,6255012.0,AU,150.8552,-34.5833,1.0
235,Broome,60.3,74.0,3.69,5110365.0,US,-75.833,42.2506,35.0
236,Mossamedes,61.21,80.0,11.92,3347019.0,AO,12.1522,-15.1961,7.0
237,Orange Cove,75.02,46.0,4.61,5379533.0,US,-119.3137,36.6244,0.0
238,Barra Patuca,81.28,76.0,5.28,3614835.0,HN,-84.2833,15.8,38.0
239,Arlit,85.03,14.0,5.66,2447513.0,NE,7.3853,18.7369,100.0
240,Chilia Veche,58.46,94.0,9.13,682117.0,RO,29.2833,45.4167,63.0
241,Conde,74.66,100.0,6.91,3385077.0,BR,-34.9075,-7.2597,75.0
242,Bulungu,69.98,98.0,1.79,2316259.0,CD,18.6,-4.55,89.0
243,Baker City,62.04,71.0,8.05,5712169.0,US,-117.8344,44.7749,0.0
244,Rājākhera,85.82,49.0,4.61,1258930.0,IN,78.1714,26.8961,95.0
245,Portland,67.39,59.0,10.36,5746545.0,US,-122.6762,45.5234,20.0
246,Birkeland,43.54,58.0,3.44,3161532.0,NO,8.2323,58.3309,100.0
247,Dvinskoy Bereznik,54.25,53.0,6.87,577240.0,RU,42.7072,62.8551,59.0
248,Jalingo,77.63,78.0,4.23,2336589.0,NG,11.3667,8.8833,100.0
249,Yar-Sale,47.35,62.0,15.95,1486321.0,RU,70.8333,66.8333,1.0
250,Tafresh,67.78,31.0,5.99,113636.0,IR,50.013,34.692,41.0
251,Homer,46.08,75.0,8.05,5864145.0,US,-151.5483,59.6425,100.0
252,Mandalgovi,62.17,18.0,16.51,2030065.0,MN,106.2708,45.7625,100.0
253,Kibala,74.88,85.0,2.08,2425791.0,TD,18.3463,9.1104,100.0
254,Ulladulla,62.76,37.0,5.03,2145554.0,AU,150.4667,-35.35,0.0
255,Sitka,46.29,76.0,3.44,5557293.0,US,-135.33,57.0531,75.0
256,Leningradskiy,34.2,100.0,5.61,2123814.0,RU,178.4167,69.3833,98.0
257,Takāb,62.37,46.0,1.52,113508.0,IR,47.1133,36.4009,87.0
258,Tarancón,52.9,88.0,2.48,3108317.0,ES,-3.0073,40.0085,100.0
259,Goderich,53.91,59.0,9.75,5962442.0,CA,-81.7165,43.7501,7.0
260,Rosa Zarate,74.55,96.0,1.68,3652257.0,EC,-79.4667,0.3333,93.0
261,Luganville,81.18,64.0,6.64,2136150.0,VU,167.1667,-15.5333,8.0
262,Druzhba,47.07,76.0,5.26,709584.0,UA,33.9453,52.0428,0.0
263,Valea lui Mihai,58.71,90.0,4.47,663692.0,RO,22.15,47.5167,71.0
264,Ancud,42.22,84.0,0.58,3899695.0,CL,-73.8203,-41.8697,100.0
265,Matagami,49.5,63.0,4.56,6067747.0,CA,-77.6328,49.7502,0.0
266,Peniche,61.61,90.0,6.15,2264923.0,PT,-9.3811,39.3558,11.0
267,Miraflores,61.27,77.0,2.46,3761194.0,MX,-98.8083,19.2167,90.0
268,Lebu,47.43,80.0,6.82,3883457.0,CL,-73.65,-37.6167,100.0
269,Crawley,47.8,83.0,11.5,2652053.0,GB,-0.1831,51.113,0.0
270,Khonsa,80.76,53.0,3.69,1266668.0,IN,95.5667,27.0167,0.0
271,Yumen,68.4,27.0,24.0,1528998.0,CN,97.2,40.2833,0.0
272,Bubaque,81.16,84.0,15.7,2374583.0,GW,-15.8333,11.2833,87.0
273,Ribas do Rio Pardo,64.78,95.0,3.94,3451399.0,BR,-53.7592,-20.4431,100.0
274,Malbork,47.8,83.0,4.07,3092472.0,PL,19.0266,54.0359,1.0
275,Saint-Leu,68.77,90.0,3.56,6690297.0,RE,55.2833,-21.15,93.0
276,Arkhara,62.74,38.0,13.29,2027487.0,RU,130.0842,49.4212,25.0
277,Tura,87.96,47.0,2.04,1254046.0,IN,90.2201,25.5198,0.0
278,Ingham,61.7,68.0,6.11,4997130.0,US,-84.3833,42.6,100.0
279,Sarandi,63.73,90.0,1.52,3447998.0,BR,-51.8739,-23.4436,99.0
280,Biak,82.26,72.0,6.49,1637001.0,ID,122.8766,-0.9131,55.0
281,Nieuw Amsterdam,78.03,94.0,4.99,3383434.0,SR,-55.0833,5.8833,95.0
282,Boundiali,76.21,80.0,7.29,2290836.0,CI,-6.4869,9.5217,36.0
283,Aitape,85.48,68.0,4.34,2101169.0,PG,142.3475,-3.1374,100.0
284,Manadhoo,84.04,77.0,12.82,1337618.0,MV,73.3833,5.7667,91.0
285,Ca Mau,87.48,63.0,9.04,1586443.0,VN,105.15,9.1769,83.0
286,San Patricio,75.4,73.0,7.7,4726521.0,US,-97.5169,28.017,79.0
287,Portree,42.53,86.0,2.37,2640006.0,GB,-6.1942,57.4129,100.0
288,Srednekolymsk,54.72,37.0,15.88,2121025.0,RU,153.6833,67.45,41.0
289,Zhangaözen,73.72,38.0,8.01,607610.0,KZ,52.8,43.3,48.0
290,Mayo,66.9,72.0,8.01,4362001.0,US,-76.5119,38.8876,75.0
291,Hualmay,69.82,85.0,7.14,3939761.0,PE,-77.6139,-11.0964,92.0
292,Púchov,50.5,92.0,3.4,3057963.0,SK,18.326,49.1249,100.0
293,Hong Kong,86.31,78.0,5.99,1819729.0,HK,114.1577,22.2855,1.0
294,Dzilam González,77.16,80.0,4.99,3529654.0,MX,-88.9333,21.2833,80.0
295,Sistranda,42.76,88.0,32.41,3139597.0,NO,8.834,63.7256,100.0
296,Ondjiva,60.53,59.0,5.03,3346821.0,AO,15.7333,-17.0667,18.0
297,Taguatinga,73.83,49.0,2.57,6319623.0,BR,-46.5711,-12.3857,93.0
298,Evensk,56.44,45.0,3.06,2125693.0,RU,159.2333,61.95,83.0
299,Katsuura,73.36,91.0,25.61,2112309.0,JP,140.3,35.1333,100.0
300,Ambovombe,65.32,84.0,3.27,1079048.0,MG,46.0833,-25.1667,0.0
301,Pisco,68.05,83.0,10.36,3932145.0,PE,-76.2167,-13.7,100.0
302,Lala,85.6,72.0,8.1,1707944.0,PH,123.7458,7.9745,98.0
303,East London,61.74,77.0,11.5,1006984.0,ZA,27.9116,-33.0153,20.0
304,Nyurba,62.46,28.0,4.21,2018735.0,RU,118.3319,63.2842,10.0
305,Baykit,63.63,39.0,2.77,1510689.0,RU,96.37,61.67,100.0
306,Muyezerskiy,46.27,84.0,8.88,524100.0,RU,31.65,63.9333,60.0
307,Umarkot,90.01,50.0,11.12,1162959.0,PK,69.7362,25.3616,10.0
308,Paamiut,34.43,86.0,17.09,3421193.0,GL,-49.6678,61.994,71.0
309,Gberia Fotombu,73.13,93.0,5.01,2409019.0,SL,-11.1667,9.8833,55.0
310,Auki,85.86,66.0,3.27,2109701.0,SB,160.7034,-8.7676,17.0
311,Timmins,56.53,65.0,5.64,6166739.0,CA,-81.3331,48.4669,35.0
312,Pachino,65.14,75.0,3.71,6539213.0,IT,15.0907,36.7186,58.0
313,Arrondissement d'Arcachon,59.04,94.0,2.3,6621469.0,FR,-1.0519,44.5875,0.0
314,Avera,58.37,95.0,4.34,4231997.0,US,-82.5271,33.194,0.0
315,Bonthe,79.88,86.0,8.57,2409914.0,SL,-12.505,7.5264,100.0
316,Songjianghe,70.32,29.0,8.97,2034691.0,CN,127.479,42.1859,95.0
317,Salisbury,48.58,78.0,10.36,2638664.0,GB,-1.7957,51.0693,43.0
